wl,abs,wl ,em
250,10.74523,535,2.6574
251,10.9433,536,3.0182
252,11.31468,537,3.4517
253,11.63654,538,3.9978
254,12.0822,539,4.6722
255,12.65165,540,5.4771
256,13.12206,541,6.4383
257,13.56771,542,7.5791
258,14.21144,543,8.9296
259,14.73137,544,10.492
260,15.2513,545,12.272
261,15.87026,546,14.267
262,16.34068,547,16.473
263,16.83585,548,18.877
264,17.35578,549,21.479
265,17.77668,550,24.303
266,18.19757,551,27.395
267,18.5442,552,30.784
268,18.79178,553,34.499
269,18.96509,554,38.562
270,19.08888,555,43.006
271,19.16316,556,47.811
272,19.1384,557,52.871
273,18.98985,558,58.052
274,18.79178,559,63.203
275,18.46992,560,68.262
276,17.99951,561,73.14101
277,17.60337,562,77.819
278,17.20723,563,82.238
279,16.71206,564,86.389
280,16.31592,565,90.201
281,15.94454,566,93.57
282,15.52365,567,96.319
283,15.22654,568,98.349
284,14.92944,569,99.564
285,14.60758,570,100
286,14.40951,571,99.613
287,14.26096,572,98.503
288,14.01337,573,96.731
289,13.86482,574,94.438
290,13.79054,575,91.652
291,13.66675,576,88.391
292,13.56771,577,84.692
293,13.3944,578,80.677
294,13.19634,579,76.473
295,12.99827,580,72.208
296,12.8002,581,67.912
297,12.5031,582,63.689
298,12.20599,583,59.614
299,11.95841,584,55.842
300,11.58703,585,52.416
301,11.26516,586,49.347
302,10.9433,587,46.586
303,10.54716,588,44.083
304,10.2253,589,41.786
305,9.928201,590,39.629
306,9.581579,591,37.595
307,9.309235,592,35.7
308,9.03689,593,33.98
309,8.739787,594,32.441
310,8.51696,595,31.06
311,8.393167,596,29.81
312,8.219856,597,28.673
313,8.145581,598,27.658
314,8.071305,599,26.759
315,8.046546,600,25.958
316,8.046546,601,25.21
317,8.096063,602,24.504
318,8.17034,603,23.84
319,8.219856,604,23.236
320,8.318891,605,22.668
321,8.492201,606,22.117
322,8.69027,607,21.571
323,8.838821,608,21.048
324,8.937856,609,20.564
325,9.061649,610,20.128
326,9.284476,611,19.725
327,9.433028,612,19.334
328,9.556822,613,18.939
329,9.655855,614,18.543
330,9.754889,615,18.144
331,9.779649,616,17.735
332,9.804407,617,17.304
333,9.804407,618,16.854
334,9.853924,619,16.393
335,9.853924,620,15.919
336,9.829166,621,15.434
337,9.829166,622,14.937
338,9.804407,623,14.445
339,9.804407,624,13.961
