wl,abs,wl,em
400,0.0765153,525,0.4103262
401,0.0784141,526,0.4437461
402,0.0821731,527,0.4929506
403,0.0791896,528,0.5514052
404,0.0852805,529,0.6275726
405,0.0924193,530,0.7009012
406,0.0971219,531,0.8432338
407,0.1062005,532,1.0033208
408,0.1090743,533,1.1982718
409,0.1159976,534,1.4439567
410,0.12377,535,1.7190503
411,0.132718,536,2.0608469
412,0.1489159,537,2.4883406
413,0.1590395,538,2.9734121
414,0.1744536,539,3.5652578
415,0.1903902,540,4.2787061
416,0.2058696,541,5.1179724
417,0.2260517,542,6.1052249
418,0.2433599,543,7.3200113
419,0.2709224,544,8.68447
420,0.2954804,545,10.2889104
421,0.3304234,546,12.2050938
422,0.3570062,547,14.300904
423,0.3854831,548,16.7025556
424,0.4214057,549,19.4808183
425,0.4577203,550,22.6246328
426,0.4944268,551,25.988542
427,0.5323742,552,29.7495938
428,0.5728035,553,33.9137395
429,0.6132982,554,38.2675793
430,0.6548379,555,42.9858798
431,0.701668,556,47.9298791
432,0.7502616,557,52.863811
433,0.8043416,558,58.0809699
434,0.8619485,559,63.278837
435,0.9238661,560,68.4851349
436,0.9921845,561,73.4260595
437,1.0652055,562,78.2668553
438,1.142276,563,82.738479
439,1.2365241,564,86.734206
440,1.3318825,565,90.3217312
441,1.432466,566,93.3422568
442,1.54043,567,95.8053049
443,1.656297,568,97.8272707
444,1.7958729,569,99.1169924
445,1.9316607,570,99.902946
446,2.0818828,571,100
447,2.239812,572,99.5662576
448,2.392712,573,98.6312267
449,2.5878048,574,97.2423681
450,2.7717943,575,95.4639051
451,2.9727001,576,93.3960159
452,3.1776553,577,91.098758
453,3.3822187,578,88.5564103
454,3.6300199,579,85.8009605
455,3.8358895,580,83.0335092
456,4.0721301,581,80.1450999
457,4.2994228,582,77.2857523
458,4.5618543,583,74.5356089
459,4.8269637,584,71.7900778
460,5.0811004,585,69.1797874
461,5.3623423,586,66.7127223
462,5.6652685,587,64.3665158
463,5.9890952,588,62.1367048
464,6.3401578,589,60.070105
465,6.6987315,590,58.2388252
466,7.1221619,591,56.5625738
467,7.5378854,592,55.0730905
468,8.0147427,593,53.7554478
469,8.4919919,594,52.617283
470,9.04703,595,51.6834424
471,9.6803142,596,50.737749
472,10.2996866,597,49.9266516
473,10.9739881,598,49.2957761
474,11.6879351,599,48.7735097
475,12.4223907,600,48.4033458
476,13.1180498,601,48.1030091
477,13.8577305,602,47.8793932
478,14.6259534,603,47.7047754
479,15.3883634,604,47.5775688
480,16.2115807,605,47.4181265
481,17.0433541,606,47.2643379
482,17.8418827,607,47.2117691
483,18.6494246,608,47.1431816
484,19.4683965,609,47.0200912
485,20.2466125,610,46.8585164
486,20.9749286,611,46.6028137
487,21.7522302,612,46.2944926
488,22.4936743,613,45.8408137
489,23.289917,614,45.3666527
490,24.1020309,615,44.7609209
491,24.8486349,616,44.1432372
492,25.5543523,617,43.4552798
493,26.2838441,618,42.6826668
494,27.0936067,619,41.8573857
495,27.9135582,620,40.9231483
496,28.8108416,621,40.0015572
497,29.8032874,622,39.023529
498,30.840016,623,37.9529102
499,31.9973796,624,36.9374887
500,33.164279,625,35.8571001
501,34.4553403,626,34.8149478
502,35.8936845,627,33.6828334
503,37.3802958,628,32.5740278
504,38.9776796,629,31.5389674
505,40.5929594,630,30.4758868
506,42.3775984,631,29.4353711
507,44.2376096,632,28.369662
508,46.0861256,633,27.332717
509,48.0344414,634,26.3732367
510,49.9499695,635,25.3892573
511,51.8806505,636,24.4355794
512,53.6438011,637,23.5300069
513,55.349998,638,22.7083957
514,57.0943382,639,21.876866
515,58.7682699,640,21.0937888
516,60.3235915,641,20.3657104
517,61.5537148,642,19.6739344
518,62.5367554,643,19.015485
519,63.483808,644,18.3998346
520,64.0777733,645,17.8405716
521,64.6307867,646,17.3162719
522,65.0625773,647,16.8271834
523,65.4044959,648,16.3336811
524,65.6022013,649,15.8914583
525,65.8250526,650,15.4693702
526,66.0076705,651,15.0548204
527,66.1015266,652,14.6557932
528,66.117202,653,14.3018463
529,66.294856,654,13.9568757
530,66.5919693,655,13.6337262
531,67.1205552,656,13.324314
532,67.7087728,657,13.0377643
533,68.223251,658,12.7752673
534,69.1228856,659,12.5136133
535,70.0561569,660,12.2585553
536,70.9501746,661,12.0341955
537,72.0697867,662,11.8178202
538,73.5805641,663,11.6029327
539,75.5290758,664,11.3964265
540,77.3721054,665,11.181787
541,79.282931,666,10.9756775
542,81.3466565,667,10.7725932
543,83.4730834,668,10.5842877
544,85.902306,669,10.3572994
545,88.032913,670,10.142164
546,90.176191,671,9.9394268
547,92.3595064,672,9.7391693
548,94.2168398,673,9.5303322
549,95.992596,674,9.3325544
550,97.4330303,675,9.1096328
551,98.7392444,676,8.9046639
552,99.5836234,677,8.7010341
553,100,678,8.4774678
554,99.7872071,679,8.2324772
555,98.9712396,680,8.0431302
556,98.452712,681,7.8430711
557,97.4972339,682,7.6233731
558,95.8464886,683,7.411114
559,93.5720602,684,7.2094679
560,90.6063488,685,7.0046975
561,87.0848154,686,6.814557
562,83.3274986,687,6.6168288
563,79.3128448,688,6.4137445
564,74.8346577,689,6.2191406
565,70.3086608,690,6.0416464
566,65.6504683,691,5.8489271
567,60.1627885,692,5.6624069
568,54.7709896,693,5.4904176
569,49.6100103,694,5.3223957
570,44.6910192,695,5.1473316
571,40.0212009,696,4.9843682
572,35.5953956,697,4.814065
573,31.3767009,698,4.6565569
574,27.3551891,699,4.5117447
575,23.8465226,700,4.3701064
576,20.6290258,701,4.2432469
577,17.7835573,702,4.1156931
578,15.3685733,703,3.9946856
579,13.1276509,704,3.8622221
580,11.1607207,705,3.7355609
581,9.485548,706,3.6217445
582,7.9532822,707,3.5107052
583,6.7456269,708,3.4072537
584,5.6483522,709,3.3136713
585,4.7983562,710,3.2252961
586,4.0631168,711,3.1363259
587,3.4613792,712,3.0464133
588,2.9623151,713,2.9568479
589,2.5026354,714,2.8738289
590,2.1633293,715,2.8000837
591,1.8414621,716,2.7290662
592,1.5844516,717,2.6473365
593,1.3883791,718,2.576567
594,1.1957029,719,2.5204275
595,1.0430641,720,2.4594278
596,0.9257602,721,2.4182059
597,0.8144652,722,2.3838863
598,0.727467,723,2.3493742
599,0.6466083,724,2.3187955
600,0.5763958,725,2.294117
601,0.5144781,,
602,0.4623576,,
603,0.4146131,,
604,0.3826746,,
605,0.3447925,,
606,0.3259167,,
607,0.3027956,,
608,0.2669382,,
609,0.2431639,,
610,0.2304277,,
611,0.2265742,,
612,0.2210225,,
613,0.2033224,,
614,0.2062615,,
615,0.2084822,,
616,0.2210225,,
617,0.2221328,,
618,0.2100497,,
619,0.2242882,,
620,0.2214797,,
621,0.2235697,,
622,0.2346078,,
623,0.2374816,,
624,0.2418576,,
625,0.2414004,,
626,0.2235697,,
627,0.209266,,
628,0.1994036,,
629,0.1824872,,
630,0.1807238,,
631,0.1781765,,
632,0.1667611,,
633,0.1474626,,
634,0.1383537,,
635,0.1355483,,
