Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
200;0.6330;350;0.0081;
201;0.6312;351;0.0097;
202;0.6366;352;0.0121;
203;0.6396;353;0.0162;
204;0.6412;354;0.0210;
205;0.6480;355;0.0275;
206;0.6492;356;0.0350;
207;0.6522;357;0.0443;
208;0.6590;358;0.0553;
209;0.6666;359;0.0723;
210;0.6762;360;0.0904;
211;0.6911;361;0.1118;
212;0.7066;362;0.1353;
213;0.7289;363;0.1622;
214;0.7704;364;0.1902;
215;0.8095;365;0.2169;
216;0.8562;366;0.2464;
217;0.9102;367;0.2778;
218;0.9417;368;0.3114;
219;0.9644;369;0.3416;
220;0.9813;370;0.3690;
221;0.9903;371;0.4011;
222;0.9965;372;0.4329;
223;0.9996;373;0.4628;
224;1.0000;374;0.4925;
225;0.9980;375;0.5172;
226;0.9916;376;0.5431;
227;0.9836;377;0.5707;
228;0.9718;378;0.5975;
229;0.9536;379;0.6224;
230;0.9379;380;0.6486;
231;0.9201;381;0.6752;
232;0.8976;382;0.7022;
233;0.8806;383;0.7257;
234;0.8627;384;0.7526;
235;0.8407;385;0.7771;
236;0.8234;386;0.8036;
237;0.8041;387;0.8316;
238;0.7782;388;0.8515;
239;0.7570;389;0.8729;
240;0.7340;390;0.8907;
241;0.7058;391;0.9108;
242;0.6850;392;0.9278;
243;0.6642;393;0.9424;
244;0.6404;394;0.9629;
245;0.6238;395;0.9681;
246;0.6071;396;0.9796;
247;0.5884;397;0.9824;
248;0.5754;398;0.9897;
249;0.5628;399;0.9989;
250;0.5486;400;0.9961;
251;0.5385;401;0.9984;
252;0.5284;402;0.9956;
253;0.5163;403;0.9987;
254;0.5073;404;1.0000;
255;0.4971;405;0.9982;
256;0.4832;406;0.9952;
257;0.4716;407;0.9962;
258;0.4579;408;0.9924;
259;0.4386;409;0.9862;
260;0.4224;410;0.9829;
261;0.4032;411;0.9797;
262;0.3768;412;0.9752;
263;0.3548;413;0.9678;
264;0.3301;414;0.9645;
265;0.3001;415;0.9620;
266;0.2785;416;0.9547;
267;0.2574;417;0.9525;
268;0.2345;418;0.9468;
269;0.2196;419;0.9373;
270;0.2066;420;0.9273;
271;0.1943;421;0.9220;
272;0.1876;422;0.9132;
273;0.1825;423;0.9010;
274;0.1787;424;0.8938;
275;0.1775;425;0.8903;
276;0.1774;426;0.8807;
277;0.1786;427;0.8693;
278;0.1805;428;0.8632;
279;0.1834;429;0.8555;
280;0.1880;430;0.8436;
281;0.1924;431;0.8325;
282;0.1971;432;0.8259;
283;0.2039;433;0.8157;
284;0.2093;434;0.8107;
285;0.2150;435;0.8007;
286;0.2223;436;0.7879;
287;0.2279;437;0.7785;
288;0.2343;438;0.7691;
289;0.2437;439;0.7568;
290;0.2516;440;0.7470;
291;0.2611;441;0.7368;
292;0.2751;442;0.7291;
293;0.2870;443;0.7185;
294;0.3004;444;0.7123;
295;0.3203;445;0.7050;
296;0.3362;446;0.7005;
297;0.3538;447;0.6925;
298;0.3779;448;0.6898;
299;0.3968;449;0.6850;
300;0.4169;450;0.6778;
301;0.4437;451;0.6666;
302;0.4634;452;0.6658;
303;0.4837;453;0.6625;
304;0.5102;454;0.6603;
305;0.5298;455;0.6560;
306;0.5503;456;0.6532;
307;0.5777;457;0.6488;
308;0.5978;458;0.6431;
309;0.6190;459;0.6456;
310;0.6468;460;0.6433;
311;0.6678;461;0.6365;
312;0.6893;462;0.6322;
313;0.7177;463;0.6288;
314;0.7385;464;0.6230;
315;0.7598;465;0.6218;
316;0.7880;466;0.6180;
317;0.8085;467;0.6126;
318;0.8288;468;0.6044;
319;0.8536;469;0.6025;
320;0.8710;470;0.5986;
321;0.8880;471;0.5945;
322;0.9073;472;0.5887;
323;0.9196;473;0.5820;
324;0.9303;474;0.5805;
325;0.9413;475;0.5788;
326;0.9480;476;0.5729;
327;0.9531;477;0.5706;
328;0.9575;478;0.5633;
329;0.9598;479;0.5598;
330;0.9607;480;0.5540;
331;0.9592;481;0.5439;
332;0.9568;482;0.5395;
333;0.9520;483;0.5281;
334;0.9432;484;0.5227;
335;0.9342;485;0.5127;
336;0.9229;486;0.5068;
337;0.9045;487;0.4999;
338;0.8890;488;0.4966;
339;0.8713;489;0.4895;
340;0.8451;490;0.4812;
341;0.8238;491;0.4789;
342;0.8011;492;0.4712;
343;0.7695;493;0.4627;
344;0.7451;494;0.4574;
345;0.7195;495;0.4523;
346;0.6856;496;0.4476;
347;0.6604;497;0.4421;
348;0.6350;498;0.4356;
349;0.6023;499;0.4297;
350;0.5780;500;0.4260;
351;0.5527;501;0.4178;
352;0.5191;502;0.4107;
353;0.4932;503;0.4027;
354;0.4654;504;0.3957;
355;0.4271;505;0.3900;
356;0.3971;506;0.3787;
357;0.3653;507;0.3721;
358;0.3227;508;0.3649;
359;0.2911;509;0.3560;
360;0.2596;510;0.3509;
361;0.2210;511;0.3446;
362;0.1937;512;0.3373;
363;0.1673;513;0.3293;
364;0.1358;514;0.3242;
365;0.1146;515;0.3168;
366;0.0958;516;0.3114;
367;0.0738;517;0.3056;
368;0.0603;518;0.2982;
369;0.0489;519;0.2948;
370;0.0364;520;0.2867;
371;0.0291;521;0.2815;
372;0.0232;522;0.2767;
373;0.0171;523;0.2706;
374;0.0136;524;0.2645;
375;0.0109;525;0.2590;
376;0.0082;526;0.2527;
377;0.0066;527;0.2458;
378;0.0053;528;0.2408;
379;0.0038;529;0.2358;
380;0.0030;530;0.2302;
381;0.0023;531;0.2265;
382;0.0016;532;0.2215;
383;0.0013;533;0.2164;
384;0.0008;534;0.2117;
385;0.0006;535;0.2061;
386;0.0005;536;0.2039;
387;0.0004;537;0.1984;
388;0.0001;538;0.1940;
;;539;0.1901;
;;540;0.1855;
;;541;0.1789;
;;542;0.1760;
;;543;0.1717;
;;544;0.1674;
;;545;0.1635;
;;546;0.1614;
;;547;0.1567;
;;548;0.1538;
;;549;0.1506;
;;550;0.1468;
;;551;0.1433;
;;552;0.1405;
;;553;0.1360;
;;554;0.1321;
;;555;0.1287;
;;556;0.1253;
;;557;0.1227;
;;558;0.1193;
;;559;0.1169;
;;560;0.1136;
;;561;0.1111;
;;562;0.1062;
;;563;0.1028;
;;564;0.1009;
;;565;0.0969;
;;566;0.0959;
;;567;0.0937;
;;568;0.0908;
;;569;0.0871;
;;570;0.0862;
;;571;0.0845;
;;572;0.0816;
;;573;0.0798;
;;574;0.0772;
;;575;0.0770;
;;576;0.0742;
;;577;0.0731;
;;578;0.0718;
;;579;0.0702;
;;580;0.0680;
;;581;0.0670;
;;582;0.0655;
;;583;0.0642;
;;584;0.0613;
;;585;0.0597;
;;586;0.0585;
;;587;0.0584;
;;588;0.0565;
;;589;0.0547;
;;590;0.0537;
;;591;0.0524;
;;592;0.0507;
;;593;0.0500;
;;594;0.0489;
;;595;0.0481;
;;596;0.0452;
;;597;0.0446;
;;598;0.0434;
;;599;0.0428;
