Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
200;0.0003;275;0.0006;
201;0.0003;276;0.0006;
202;0.0003;277;0.0006;
203;0.0003;278;0.0007;
204;0.0003;279;0.0006;
205;0.0003;280;0.0006;
206;0.0003;281;0.0007;
207;0.0003;282;0.0006;
208;0.0003;283;0.0006;
209;0.0003;284;0.0006;
210;0.0003;285;0.0006;
211;0.0003;286;0.0006;
212;0.0003;287;0.0006;
213;0.0003;288;0.0006;
214;0.0004;289;0.0007;
215;0.0003;290;0.0006;
216;0.0004;291;0.0006;
217;0.0004;292;0.0006;
218;0.0004;293;0.0006;
219;0.0004;294;0.0007;
220;0.0005;295;0.0007;
221;0.0005;296;0.0006;
222;0.0005;297;0.0007;
223;0.0005;298;0.0007;
224;0.0006;299;0.0007;
225;0.0007;300;0.0006;
226;0.0007;301;0.0006;
227;0.0008;302;0.0007;
228;0.0009;303;0.0007;
229;0.0010;304;0.0007;
230;0.0011;305;0.0006;
231;0.0012;306;0.0007;
232;0.0013;307;0.0007;
233;0.0014;308;0.0007;
234;0.0017;309;0.0007;
235;0.0018;310;0.0007;
236;0.0020;311;0.0008;
237;0.0022;312;0.0007;
238;0.0025;313;0.0008;
239;0.0026;314;0.0008;
240;0.0030;315;0.0008;
241;0.0032;316;0.0008;
242;0.0036;317;0.0008;
243;0.0038;318;0.0009;
244;0.0041;319;0.0009;
245;0.0043;320;0.0009;
246;0.0047;321;0.0008;
247;0.0051;322;0.0009;
248;0.0055;323;0.0009;
249;0.0059;324;0.0010;
250;0.0063;325;0.0010;
251;0.0067;326;0.0011;
252;0.0070;327;0.0012;
253;0.0076;328;0.0013;
254;0.0080;329;0.0014;
255;0.0082;330;0.0017;
256;0.0086;331;0.0021;
257;0.0091;332;0.0026;
258;0.0095;333;0.0035;
259;0.0099;334;0.0048;
260;0.0104;335;0.0065;
261;0.0111;336;0.0094;
262;0.0114;337;0.0134;
263;0.0122;338;0.0193;
264;0.0127;339;0.0288;
265;0.0134;340;0.0428;
266;0.0140;341;0.0632;
267;0.0144;342;0.0887;
268;0.0149;343;0.1318;
269;0.0154;344;0.1818;
270;0.0161;345;0.2414;
271;0.0164;346;0.3109;
272;0.0169;347;0.3840;
273;0.0172;348;0.4531;
274;0.0177;349;0.5084;
275;0.0181;350;0.5570;
276;0.0183;351;0.6020;
277;0.0186;352;0.6412;
278;0.0190;353;0.6882;
279;0.0192;354;0.7356;
280;0.0197;355;0.7978;
281;0.0206;356;0.8558;
282;0.0207;357;0.9122;
283;0.0211;358;0.9543;
284;0.0214;359;0.9866;
285;0.0219;360;1.0000;
286;0.0220;361;0.9910;
287;0.0227;362;0.9656;
288;0.0232;363;0.9254;
289;0.0234;364;0.8705;
290;0.0238;365;0.8149;
291;0.0241;366;0.7613;
292;0.0251;367;0.7081;
293;0.0264;368;0.6640;
294;0.0305;369;0.6289;
295;0.0395;370;0.5929;
296;0.0573;371;0.5717;
297;0.0847;372;0.5577;
298;0.1177;373;0.5460;
299;0.1483;374;0.5397;
300;0.1748;375;0.5336;
301;0.1949;376;0.5250;
302;0.2052;377;0.5177;
303;0.2065;378;0.5093;
304;0.1995;379;0.4991;
305;0.1858;380;0.4834;
306;0.1649;381;0.4637;
307;0.1416;382;0.4399;
308;0.1168;383;0.4135;
309;0.0970;384;0.3854;
310;0.0822;385;0.3621;
311;0.0712;386;0.3339;
312;0.0640;387;0.3080;
313;0.0588;388;0.2835;
314;0.0553;389;0.2608;
315;0.0549;390;0.2426;
316;0.0534;391;0.2258;
317;0.0537;392;0.2122;
318;0.0526;393;0.1999;
319;0.0502;394;0.1898;
320;0.0475;395;0.1797;
321;0.0440;396;0.1733;
322;0.0412;397;0.1688;
323;0.0398;398;0.1614;
324;0.0389;399;0.1563;
325;0.0392;400;0.1508;
326;0.0392;401;0.1420;
327;0.0402;402;0.1359;
328;0.0409;403;0.1291;
329;0.0425;404;0.1218;
330;0.0444;405;0.1147;
331;0.0475;406;0.1066;
332;0.0500;407;0.0988;
333;0.0530;408;0.0918;
334;0.0570;409;0.0845;
335;0.0579;410;0.0783;
336;0.0559;411;0.0727;
337;0.0517;412;0.0667;
338;0.0477;413;0.0625;
339;0.0447;414;0.0581;
340;0.0452;415;0.0540;
341;0.0535;416;0.0507;
342;0.1073;417;0.0483;
343;0.2848;418;0.0459;
344;0.5492;419;0.0434;
345;0.7845;420;0.0417;
346;0.9409;421;0.0401;
347;1.0000;422;0.0387;
348;0.9683;423;0.0375;
349;0.8696;424;0.0363;
350;0.7478;425;0.0345;
351;0.5989;426;0.0328;
352;0.4751;427;0.0315;
353;0.3674;428;0.0299;
354;0.2849;429;0.0287;
355;0.2238;430;0.0269;
356;0.1799;431;0.0256;
357;0.1460;432;0.0242;
358;0.1210;433;0.0221;
359;0.0979;434;0.0207;
360;0.0765;435;0.0196;
361;0.0542;436;0.0185;
362;0.0336;437;0.0173;
363;0.0193;438;0.0161;
364;0.0118;439;0.0155;
365;0.0078;440;0.0144;
366;0.0050;441;0.0139;
367;0.0035;442;0.0134;
368;0.0024;443;0.0128;
369;0.0017;444;0.0122;
370;0.0013;445;0.0116;
371;0.0010;446;0.0114;
372;0.0009;447;0.0109;
373;0.0007;448;0.0109;
374;0.0006;449;0.0105;
375;0.0006;450;0.0101;
376;0.0005;451;0.0097;
377;0.0005;452;0.0095;
378;0.0004;453;0.0093;
379;0.0004;454;0.0089;
380;0.0004;455;0.0087;
381;0.0004;456;0.0085;
382;0.0004;457;0.0082;
383;0.0003;458;0.0078;
384;0.0003;459;0.0074;
385;0.0003;460;0.0073;
386;0.0003;461;0.0070;
387;0.0003;462;0.0068;
388;0.0003;463;0.0066;
389;0.0003;464;0.0063;
390;0.0003;465;0.0060;
391;0.0003;466;0.0057;
392;0.0003;467;0.0057;
393;0.0003;468;0.0055;
394;0.0003;469;0.0053;
395;0.0003;470;0.0051;
396;0.0002;471;0.0048;
397;0.0003;472;0.0047;
398;0.0003;473;0.0045;
399;0.0003;474;0.0046;
400;0.0003;475;0.0043;
401;0.0003;476;0.0043;
402;0.0003;477;0.0042;
403;0.0002;478;0.0040;
404;0.0003;479;0.0039;
405;0.0003;480;0.0040;
406;0.0003;481;0.0038;
407;0.0002;482;0.0038;
408;0.0002;483;0.0038;
409;0.0002;484;0.0038;
410;0.0002;485;0.0035;
411;0.0002;486;0.0036;
412;0.0002;487;0.0035;
413;0.0002;488;0.0034;
414;0.0002;489;0.0035;
415;0.0002;490;0.0033;
416;0.0002;491;0.0033;
417;0.0002;492;0.0032;
418;0.0002;493;0.0032;
419;0.0002;494;0.0031;
420;0.0002;495;0.0030;
421;0.0002;496;0.0030;
422;0.0002;497;0.0029;
423;0.0002;498;0.0027;
424;0.0002;499;0.0028;
425;0.0002;500;0.0028;
426;0.0002;;;
427;0.0002;;;
428;0.0002;;;
429;0.0002;;;
430;0.0002;;;
431;0.0002;;;
432;0.0002;;;
433;0.0002;;;
434;0.0002;;;
435;0.0002;;;
436;0.0002;;;
437;0.0002;;;
438;0.0002;;;
439;0.0002;;;
440;0.0002;;;
441;0.0002;;;
442;0.0002;;;
443;0.0002;;;
444;0.0002;;;
445;0.0002;;;
446;0.0002;;;
447;0.0002;;;
448;0.0002;;;
449;0.0002;;;
450;0.0002;;;
451;0.0002;;;
452;0.0002;;;
453;0.0002;;;
454;0.0002;;;
455;0.0002;;;
456;0.0002;;;
457;0.0002;;;
458;0.0002;;;
459;0.0002;;;
460;0.0002;;;
461;0.0002;;;
462;0.0002;;;
463;0.0002;;;
464;0.0002;;;
465;0.0002;;;
466;0.0002;;;
467;0.0002;;;
468;0.0002;;;
469;0.0002;;;
470;0.0002;;;
471;0.0002;;;
472;0.0002;;;
473;0.0002;;;
474;0.0003;;;
475;0.0002;;;
476;0.0003;;;
477;0.0002;;;
478;0.0003;;;
479;0.0002;;;
480;0.0003;;;
481;0.0002;;;
482;0.0003;;;
483;0.0003;;;
