Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
200;0.0041;275;0.0581;
201;0.0045;276;0.0609;
202;0.0050;277;0.0597;
203;0.0055;278;0.0537;
204;0.0060;279;0.0438;
205;0.0067;280;0.0332;
206;0.0072;281;0.0226;
207;0.0077;282;0.0137;
208;0.0083;283;0.0079;
209;0.0091;284;0.0048;
210;0.0094;285;0.0034;
211;0.0099;286;0.0028;
212;0.0106;287;0.0025;
213;0.0117;288;0.0025;
214;0.0134;289;0.0026;
215;0.0161;290;0.0026;
216;0.0203;291;0.0027;
217;0.0260;292;0.0028;
218;0.0328;293;0.0030;
219;0.0403;294;0.0034;
220;0.0462;295;0.0040;
221;0.0513;296;0.0051;
222;0.0530;297;0.0067;
223;0.0525;298;0.0091;
224;0.0500;299;0.0124;
225;0.0469;300;0.0174;
226;0.0433;301;0.0243;
227;0.0398;302;0.0341;
228;0.0374;303;0.0484;
229;0.0361;304;0.0695;
230;0.0357;305;0.0987;
231;0.0379;306;0.1373;
232;0.0399;307;0.1861;
233;0.0435;308;0.2552;
234;0.0479;309;0.3276;
235;0.0535;310;0.4071;
236;0.0609;311;0.4792;
237;0.0697;312;0.5542;
238;0.0803;313;0.6256;
239;0.0923;314;0.7024;
240;0.1084;315;0.7717;
241;0.1250;316;0.8362;
242;0.1434;317;0.8887;
243;0.1641;318;0.9269;
244;0.1849;319;0.9536;
245;0.2094;320;0.9619;
246;0.2359;321;0.9605;
247;0.2629;322;0.9525;
248;0.2933;323;0.9415;
249;0.3264;324;0.9396;
250;0.3622;325;0.9471;
251;0.4009;326;0.9547;
252;0.4354;327;0.9667;
253;0.4700;328;0.9812;
254;0.5047;329;0.9898;
255;0.5401;330;0.9937;
256;0.5753;331;1.0000;
257;0.6144;332;0.9969;
258;0.6508;333;0.9901;
259;0.6892;334;0.9741;
260;0.7277;335;0.9538;
261;0.7612;336;0.9289;
262;0.7891;337;0.9048;
263;0.8152;338;0.8775;
264;0.8323;339;0.8552;
265;0.8524;340;0.8350;
266;0.8743;341;0.8162;
267;0.8975;342;0.7998;
268;0.9211;343;0.7901;
269;0.9473;344;0.7815;
270;0.9687;345;0.7706;
271;0.9859;346;0.7570;
272;0.9978;347;0.7383;
273;1.0000;348;0.7143;
274;0.9939;349;0.6910;
275;0.9824;350;0.6635;
276;0.9643;351;0.6323;
277;0.9531;352;0.6060;
278;0.9482;353;0.5739;
279;0.9470;354;0.5461;
280;0.9488;355;0.5200;
281;0.9495;356;0.4945;
282;0.9412;357;0.4726;
283;0.9206;358;0.4483;
284;0.8883;359;0.4260;
285;0.8365;360;0.4057;
286;0.7634;361;0.3923;
287;0.6784;362;0.3781;
288;0.5852;363;0.3611;
289;0.4875;364;0.3445;
290;0.4102;365;0.3265;
291;0.3433;366;0.3062;
292;0.2994;367;0.2878;
293;0.2698;368;0.2670;
294;0.2495;369;0.2480;
295;0.2387;370;0.2300;
296;0.2292;371;0.2147;
297;0.2219;372;0.1977;
298;0.2134;373;0.1850;
299;0.2007;374;0.1739;
300;0.1896;375;0.1630;
301;0.1786;376;0.1520;
302;0.1697;377;0.1415;
303;0.1637;378;0.1312;
304;0.1589;379;0.1241;
305;0.1547;380;0.1160;
306;0.1495;381;0.1097;
307;0.1424;382;0.1030;
308;0.1307;383;0.0969;
309;0.1168;384;0.0911;
310;0.1011;385;0.0847;
311;0.0857;386;0.0784;
312;0.0684;387;0.0723;
313;0.0541;388;0.0668;
314;0.0421;389;0.0608;
315;0.0315;390;0.0555;
316;0.0240;391;0.0515;
317;0.0181;392;0.0470;
318;0.0133;393;0.0436;
319;0.0100;394;0.0401;
320;0.0078;395;0.0372;
321;0.0062;396;0.0343;
322;0.0062;397;0.0319;
323;0.0077;398;0.0294;
324;0.0132;399;0.0274;
325;0.0227;400;0.0258;
326;0.0376;401;0.0238;
327;0.0561;402;0.0221;
328;0.0771;403;0.0208;
329;0.0972;404;0.0194;
330;0.1110;405;0.0184;
331;0.1156;406;0.0175;
332;0.1136;407;0.0160;
333;0.0996;408;0.0152;
334;0.0794;409;0.0140;
335;0.0585;410;0.0129;
336;0.0390;411;0.0121;
337;0.0235;412;0.0113;
338;0.0129;413;0.0104;
339;0.0063;414;0.0100;
340;0.0031;415;0.0090;
341;0.0018;416;0.0087;
342;0.0015;417;0.0081;
343;0.0014;418;0.0076;
344;0.0014;419;0.0071;
345;0.0013;420;0.0068;
