Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
250;0.2281;565;0.0351;
251;0.2250;566;0.0364;
252;0.2234;567;0.0414;
253;0.2242;568;0.0499;
254;0.2270;569;0.0593;
255;0.2321;570;0.0692;
256;0.2386;571;0.0827;
257;0.2472;572;0.0966;
258;0.2556;573;0.1113;
259;0.2652;574;0.1296;
260;0.2757;575;0.1488;
261;0.2857;576;0.1702;
262;0.2961;577;0.1971;
263;0.3058;578;0.2221;
264;0.3147;579;0.2531;
265;0.3221;580;0.2868;
266;0.3278;581;0.3234;
267;0.3310;582;0.3631;
268;0.3303;583;0.4011;
269;0.3258;584;0.4422;
270;0.3170;585;0.4870;
271;0.3057;586;0.5292;
272;0.2928;587;0.5698;
273;0.2780;588;0.6111;
274;0.2632;589;0.6597;
275;0.2498;590;0.7024;
276;0.2366;591;0.7409;
277;0.2248;592;0.7808;
278;0.2151;593;0.8166;
279;0.2066;594;0.8497;
280;0.1987;595;0.8889;
281;0.1921;596;0.9177;
282;0.1861;597;0.9360;
283;0.1816;598;0.9598;
284;0.1777;599;0.9739;
285;0.1738;600;0.9844;
286;0.1706;601;0.9922;
287;0.1700;602;0.9986;
288;0.1678;603;0.9940;
289;0.1672;604;1.0000;
290;0.1680;605;0.9917;
291;0.1694;606;0.9862;
292;0.1712;607;0.9742;
293;0.1743;608;0.9595;
294;0.1776;609;0.9411;
295;0.1813;610;0.9213;
296;0.1850;611;0.9123;
297;0.1886;612;0.8882;
298;0.1922;613;0.8660;
299;0.1948;614;0.8409;
300;0.1969;615;0.8256;
301;0.1979;616;0.7976;
302;0.1988;617;0.7793;
303;0.1981;618;0.7554;
304;0.1969;619;0.7281;
305;0.1965;620;0.7040;
306;0.1938;621;0.6755;
307;0.1920;622;0.6560;
308;0.1909;623;0.6279;
309;0.1898;624;0.6093;
310;0.1884;625;0.5871;
311;0.1880;626;0.5676;
312;0.1865;627;0.5496;
313;0.1852;628;0.5258;
314;0.1841;629;0.5083;
315;0.1805;630;0.4910;
316;0.1767;631;0.4735;
317;0.1726;632;0.4572;
318;0.1662;633;0.4377;
319;0.1588;634;0.4230;
320;0.1519;635;0.4091;
321;0.1440;636;0.3965;
322;0.1350;637;0.3852;
323;0.1272;638;0.3754;
324;0.1194;639;0.3637;
325;0.1108;640;0.3524;
326;0.1041;641;0.3447;
327;0.0967;642;0.3336;
328;0.0905;643;0.3287;
329;0.0848;644;0.3200;
330;0.0802;645;0.3116;
331;0.0767;646;0.3042;
332;0.0736;647;0.3002;
333;0.0692;648;0.2937;
334;0.0670;649;0.2876;
335;0.0650;650;0.2808;
336;0.0623;651;0.2768;
337;0.0601;652;0.2715;
338;0.0589;653;0.2683;
339;0.0571;654;0.2611;
340;0.0559;655;0.2582;
341;0.0552;656;0.2549;
342;0.0558;657;0.2475;
343;0.0554;658;0.2423;
344;0.0560;659;0.2388;
345;0.0566;660;0.2359;
346;0.0577;661;0.2316;
347;0.0585;662;0.2266;
348;0.0600;663;0.2233;
349;0.0614;664;0.2186;
350;0.0630;665;0.2144;
351;0.0638;666;0.2107;
352;0.0648;667;0.2043;
353;0.0665;668;0.2017;
354;0.0674;669;0.1956;
355;0.0684;670;0.1928;
356;0.0700;671;0.1857;
357;0.0713;672;0.1835;
358;0.0733;673;0.1782;
359;0.0755;674;0.1735;
360;0.0776;675;0.1694;
361;0.0802;676;0.1637;
362;0.0835;677;0.1608;
363;0.0861;678;0.1571;
364;0.0891;679;0.1502;
365;0.0928;680;0.1478;
366;0.0950;681;0.1429;
367;0.0975;682;0.1395;
368;0.0993;683;0.1344;
369;0.1004;684;0.1283;
370;0.1004;685;0.1246;
371;0.1002;686;0.1213;
372;0.0987;687;0.1174;
373;0.0964;688;0.1143;
374;0.0937;689;0.1090;
375;0.0905;690;0.1066;
376;0.0868;691;0.1015;
377;0.0829;692;0.1002;
378;0.0787;693;0.0966;
379;0.0746;694;0.0934;
380;0.0714;695;0.0901;
381;0.0673;696;0.0863;
382;0.0634;697;0.0828;
383;0.0608;698;0.0810;
384;0.0564;699;0.0773;
385;0.0544;700;0.0754;
386;0.0521;701;0.0743;
387;0.0500;702;0.0694;
388;0.0485;703;0.0661;
389;0.0471;704;0.0658;
390;0.0458;705;0.0628;
391;0.0447;706;0.0625;
392;0.0439;707;0.0591;
393;0.0432;708;0.0587;
394;0.0427;709;0.0543;
395;0.0424;710;0.0549;
396;0.0419;711;0.0535;
397;0.0418;712;0.0508;
398;0.0412;713;0.0504;
399;0.0415;714;0.0466;
400;0.0415;715;0.0471;
401;0.0412;716;0.0455;
402;0.0411;717;0.0437;
403;0.0412;718;0.0442;
404;0.0413;719;0.0424;
405;0.0418;720;0.0418;
406;0.0423;721;0.0399;
407;0.0426;722;0.0404;
408;0.0427;723;0.0408;
409;0.0435;724;0.0365;
410;0.0438;725;0.0357;
411;0.0443;726;0.0361;
412;0.0446;727;0.0327;
413;0.0454;728;0.0306;
414;0.0456;729;0.0309;
415;0.0463;730;0.0313;
416;0.0463;731;0.0317;
417;0.0468;732;0.0307;
418;0.0470;733;0.0284;
419;0.0472;734;0.0260;
420;0.0472;735;0.0264;
421;0.0472;736;0.0267;
422;0.0477;737;0.0270;
423;0.0475;738;0.0273;
424;0.0470;739;0.0276;
425;0.0470;740;0.0266;
426;0.0470;741;0.0209;
427;0.0465;742;0.0227;
428;0.0461;743;0.0214;
429;0.0464;744;0.0217;
430;0.0461;745;0.0219;
431;0.0456;746;0.0190;
432;0.0454;747;0.0159;
433;0.0446;748;0.0159;
434;0.0448;749;0.0144;
435;0.0447;;;
436;0.0444;;;
437;0.0438;;;
438;0.0442;;;
439;0.0434;;;
440;0.0435;;;
441;0.0436;;;
442;0.0430;;;
443;0.0428;;;
444;0.0426;;;
445;0.0423;;;
446;0.0423;;;
447;0.0420;;;
448;0.0417;;;
449;0.0415;;;
450;0.0412;;;
451;0.0406;;;
452;0.0404;;;
453;0.0403;;;
454;0.0395;;;
455;0.0392;;;
456;0.0390;;;
457;0.0383;;;
458;0.0380;;;
459;0.0378;;;
460;0.0378;;;
461;0.0381;;;
462;0.0378;;;
463;0.0375;;;
464;0.0375;;;
465;0.0377;;;
466;0.0378;;;
467;0.0381;;;
468;0.0384;;;
469;0.0389;;;
470;0.0392;;;
471;0.0402;;;
472;0.0406;;;
473;0.0416;;;
474;0.0424;;;
475;0.0435;;;
476;0.0444;;;
477;0.0460;;;
478;0.0474;;;
479;0.0489;;;
480;0.0503;;;
481;0.0522;;;
482;0.0538;;;
483;0.0560;;;
484;0.0575;;;
485;0.0600;;;
486;0.0620;;;
487;0.0645;;;
488;0.0665;;;
489;0.0693;;;
490;0.0716;;;
491;0.0744;;;
492;0.0770;;;
493;0.0795;;;
494;0.0824;;;
495;0.0851;;;
496;0.0875;;;
497;0.0902;;;
498;0.0929;;;
499;0.0956;;;
500;0.0981;;;
501;0.1010;;;
502;0.1038;;;
503;0.1070;;;
504;0.1100;;;
505;0.1136;;;
506;0.1171;;;
507;0.1210;;;
508;0.1245;;;
509;0.1297;;;
510;0.1342;;;
511;0.1396;;;
512;0.1449;;;
513;0.1516;;;
514;0.1581;;;
515;0.1656;;;
516;0.1736;;;
517;0.1822;;;
518;0.1908;;;
519;0.2008;;;
520;0.2107;;;
521;0.2214;;;
522;0.2322;;;
523;0.2432;;;
524;0.2545;;;
525;0.2661;;;
526;0.2773;;;
527;0.2886;;;
528;0.2997;;;
529;0.3103;;;
530;0.3201;;;
531;0.3301;;;
532;0.3394;;;
533;0.3480;;;
534;0.3555;;;
535;0.3629;;;
536;0.3687;;;
537;0.3743;;;
538;0.3786;;;
539;0.3826;;;
540;0.3861;;;
541;0.3886;;;
542;0.3910;;;
543;0.3930;;;
544;0.3948;;;
545;0.3968;;;
546;0.3990;;;
547;0.4016;;;
548;0.4052;;;
549;0.4096;;;
550;0.4152;;;
551;0.4226;;;
552;0.4312;;;
553;0.4416;;;
554;0.4541;;;
555;0.4685;;;
556;0.4842;;;
557;0.5021;;;
558;0.5219;;;
559;0.5442;;;
560;0.5677;;;
561;0.5930;;;
562;0.6202;;;
563;0.6492;;;
564;0.6785;;;
565;0.7093;;;
566;0.7405;;;
567;0.7714;;;
568;0.8026;;;
569;0.8328;;;
570;0.8630;;;
571;0.8902;;;
572;0.9159;;;
573;0.9392;;;
574;0.9598;;;
575;0.9765;;;
576;0.9890;;;
577;0.9970;;;
578;1.0000;;;
579;0.9971;;;
580;0.9896;;;
581;0.9763;;;
582;0.9580;;;
583;0.9344;;;
584;0.9069;;;
585;0.8741;;;
586;0.8392;;;
587;0.8005;;;
588;0.7593;;;
589;0.7173;;;
590;0.6744;;;
591;0.6302;;;
592;0.5859;;;
593;0.5432;;;
594;0.5005;;;
595;0.4597;;;
596;0.4204;;;
597;0.3835;;;
598;0.3483;;;
599;0.3153;;;
600;0.2845;;;
601;0.2564;;;
602;0.2307;;;
603;0.2064;;;
604;0.1850;;;
605;0.1650;;;
606;0.1469;;;
607;0.1305;;;
608;0.1163;;;
609;0.1029;;;
610;0.0916;;;
611;0.0812;;;
612;0.0722;;;
613;0.0641;;;
614;0.0569;;;
615;0.0508;;;
616;0.0452;;;
617;0.0404;;;
618;0.0359;;;
619;0.0322;;;
620;0.0292;;;
621;0.0261;;;
622;0.0237;;;
623;0.0216;;;
624;0.0194;;;
625;0.0178;;;
626;0.0165;;;
627;0.0148;;;
628;0.0137;;;
629;0.0126;;;
630;0.0118;;;
631;0.0108;;;
632;0.0105;;;
633;0.0096;;;
634;0.0092;;;
635;0.0088;;;
636;0.0081;;;
637;0.0079;;;
638;0.0074;;;
639;0.0071;;;
640;0.0067;;;
641;0.0067;;;
642;0.0062;;;
643;0.0063;;;
644;0.0062;;;
645;0.0059;;;
646;0.0058;;;
647;0.0058;;;
648;0.0056;;;
649;0.0056;;;
