Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
250;0.1792;565;0.0020;
251;0.1792;566;0.0020;
252;0.1822;567;0.0020;
253;0.1872;568;0.0030;
254;0.1912;569;0.0030;
255;0.1972;570;0.0030;
256;0.2052;571;0.0040;
257;0.2172;572;0.0040;
258;0.2262;573;0.0050;
259;0.2402;574;0.0050;
260;0.2543;575;0.0060;
261;0.2663;576;0.0070;
262;0.2843;577;0.0070;
263;0.2983;578;0.0080;
264;0.3183;579;0.0100;
265;0.3383;580;0.0110;
266;0.3634;581;0.0130;
267;0.3864;582;0.0150;
268;0.4094;583;0.0170;
269;0.4324;584;0.0200;
270;0.4525;585;0.0230;
271;0.4665;586;0.0270;
272;0.4735;587;0.0310;
273;0.4805;588;0.0360;
274;0.4845;589;0.0430;
275;0.4885;590;0.0500;
276;0.4975;591;0.0570;
277;0.5035;592;0.0660;
278;0.5115;593;0.0760;
279;0.5125;594;0.0870;
280;0.5105;595;0.0990;
281;0.5015;596;0.1120;
282;0.4805;597;0.1280;
283;0.4525;598;0.1450;
284;0.4114;599;0.1640;
285;0.3674;600;0.1850;
286;0.3233;601;0.2080;
287;0.2853;602;0.2350;
288;0.2563;603;0.2650;
289;0.2282;604;0.2980;
290;0.2082;605;0.3320;
291;0.1892;606;0.3690;
292;0.1712;607;0.4070;
293;0.1491;608;0.4500;
294;0.1361;609;0.4930;
295;0.1231;610;0.5330;
296;0.1111;611;0.5730;
297;0.1031;612;0.6160;
298;0.0981;613;0.6570;
299;0.0961;614;0.6980;
300;0.0901;615;0.7380;
301;0.0911;616;0.7780;
302;0.0871;617;0.8130;
303;0.0801;618;0.8500;
304;0.0751;619;0.8790;
305;0.0701;620;0.9050;
306;0.0641;621;0.9310;
307;0.0601;622;0.9530;
308;0.0581;623;0.9680;
309;0.0551;624;0.9820;
310;0.0511;625;0.9900;
311;0.0511;626;0.9990;
312;0.0460;627;1.0000;
313;0.0460;628;0.9990;
314;0.0440;629;0.9980;
315;0.0440;630;0.9910;
316;0.0440;631;0.9810;
317;0.0420;632;0.9710;
318;0.0410;633;0.9590;
319;0.0390;634;0.9420;
320;0.0370;635;0.9240;
321;0.0370;636;0.9040;
322;0.0390;637;0.8870;
323;0.0380;638;0.8620;
324;0.0360;639;0.8440;
325;0.0380;640;0.8200;
326;0.0360;641;0.7980;
327;0.0370;642;0.7720;
328;0.0390;643;0.7470;
329;0.0380;644;0.7230;
330;0.0380;645;0.7020;
331;0.0400;646;0.6780;
332;0.0430;647;0.6590;
333;0.0440;648;0.6350;
334;0.0420;649;0.6160;
335;0.0450;650;0.5960;
336;0.0460;651;0.5790;
337;0.0490;652;0.5590;
338;0.0480;653;0.5410;
