Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
350;0.2961;690;0.0085;
350;0.2798;691;0.0087;
352;0.3262;692;0.0087;
353;0.3513;693;0.0090;
353;0.3766;694;0.0094;
355;0.4304;695;0.0097;
355;0.4043;696;0.0102;
357;0.4551;697;0.0106;
357;0.4698;698;0.0109;
359;0.4814;699;0.0114;
360;0.4831;700;0.0120;
360;0.4782;701;0.0126;
362;0.4706;702;0.0131;
362;0.4571;703;0.0138;
364;0.4339;704;0.0143;
364;0.4444;705;0.0147;
366;0.4282;706;0.0152;
367;0.4248;707;0.0155;
367;0.4243;708;0.0158;
369;0.4280;709;0.0162;
369;0.4311;710;0.0165;
371;0.4379;711;0.0169;
371;0.4463;712;0.0173;
373;0.4549;713;0.0176;
373;0.4646;714;0.0184;
374;0.4696;715;0.0191;
376;0.4762;716;0.0199;
376;0.4829;717;0.0209;
378;0.4886;718;0.0218;
378;0.4965;719;0.0227;
380;0.5070;720;0.0234;
380;0.5156;721;0.0243;
382;0.5344;722;0.0257;
382;0.5581;723;0.0270;
384;0.5879;724;0.0283;
385;0.6496;725;0.0301;
385;0.6171;726;0.0320;
387;0.7045;727;0.0344;
387;0.7476;728;0.0370;
389;0.8192;729;0.0401;
389;0.8532;730;0.0441;
391;0.9031;731;0.0485;
391;0.9351;732;0.0539;
393;0.9700;733;0.0605;
393;0.9936;734;0.0672;
395;0.9928;735;0.0752;
395;0.9999;736;0.0842;
396;0.9780;737;0.0943;
398;0.9422;738;0.1056;
398;0.8944;739;0.1190;
400;0.7815;740;0.1335;
400;0.8252;741;0.1501;
402;0.7085;742;0.1681;
402;0.6545;743;0.1890;
404;0.5872;744;0.2132;
404;0.5271;745;0.2427;
406;0.4455;746;0.2767;
406;0.4695;747;0.3164;
408;0.3678;748;0.3636;
408;0.3993;749;0.4188;
410;0.3255;750;0.4788;
410;0.3012;751;0.5442;
412;0.2782;752;0.6136;
412;0.2624;753;0.6852;
414;0.2218;754;0.7554;
414;0.2430;755;0.8216;
416;0.2065;756;0.8808;
416;0.1984;757;0.9310;
417;0.1872;758;0.9684;
419;0.1762;759;0.9922;
419;0.1636;760;1.0000;
421;0.1473;761;0.9922;
421;0.1545;762;0.9731;
423;0.1318;763;0.9408;
423;0.1368;764;0.8991;
425;0.1172;765;0.8520;
425;0.1235;766;0.7998;
427;0.1103;767;0.7464;
427;0.1069;768;0.6922;
429;0.0997;769;0.6408;
429;0.0957;770;0.5925;
431;0.0876;771;0.5473;
431;0.0914;772;0.5045;
433;0.0813;773;0.4655;
433;0.0831;774;0.4293;
435;0.0773;775;0.3962;
435;0.0751;776;0.3671;
437;0.0710;777;0.3393;
437;0.0735;778;0.3141;
439;0.0691;779;0.2904;
439;0.0692;780;0.2686;
440;0.0678;781;0.2490;
442;0.0665;782;0.2304;
442;0.0663;783;0.2131;
444;0.0650;784;0.1980;
444;0.0650;785;0.1843;
446;0.0636;786;0.1721;
446;0.0617;787;0.1607;
448;0.0580;788;0.1507;
448;0.0595;789;0.1417;
450;0.0550;790;0.1337;
450;0.0521;791;0.1268;
452;0.0474;792;0.1205;
452;0.0496;793;0.1154;
454;0.0429;794;0.1108;
454;0.0445;795;0.1067;
456;0.0403;796;0.1034;
456;0.0388;797;0.1006;
458;0.0368;798;0.0984;
458;0.0351;799;0.0960;
460;0.0338;800;0.0946;
461;0.0316;801;0.0932;
461;0.0325;802;0.0919;
463;0.0295;803;0.0911;
463;0.0295;804;0.0900;
465;0.0292;805;0.0888;
465;0.0288;806;0.0878;
467;0.0275;807;0.0863;
467;0.0288;808;0.0852;
469;0.0279;809;0.0837;
469;0.0280;810;0.0823;
471;0.0286;811;0.0809;
472;0.0298;812;0.0794;
472;0.0292;813;0.0779;
474;0.0303;814;0.0769;
474;0.0312;815;0.0754;
476;0.0317;816;0.0745;
476;0.0324;817;0.0734;
478;0.0341;818;0.0723;
478;0.0334;819;0.0711;
480;0.0355;820;0.0699;
481;0.0383;821;0.0693;
481;0.0372;822;0.0690;
483;0.0416;823;0.0683;
483;0.0402;824;0.0676;
485;0.0443;825;0.0674;
485;0.0428;826;0.0673;
487;0.0450;827;0.0672;
488;0.0446;828;0.0664;
488;0.0450;829;0.0660;
490;0.0430;830;0.0658;
490;0.0436;831;0.0655;
492;0.0420;832;0.0656;
492;0.0426;833;0.0652;
494;0.0415;834;0.0647;
495;0.0397;835;0.0642;
495;0.0405;836;0.0636;
497;0.0379;837;0.0628;
497;0.0384;838;0.0613;
499;0.0381;839;0.0603;
499;0.0378;840;0.0594;
500;0.0390;841;0.0578;
502;0.0390;842;0.0560;
502;0.0402;843;0.0544;
504;0.0422;844;0.0528;
504;0.0412;845;0.0508;
505;0.0440;846;0.0488;
507;0.0490;847;0.0467;
507;0.0460;848;0.0444;
509;0.0516;849;0.0425;
509;0.0536;850;0.0405;
510;0.0555;851;0.0384;
512;0.0579;852;0.0360;
512;0.0604;853;0.0339;
514;0.0644;854;0.0318;
514;0.0622;855;0.0298;
515;0.0665;856;0.0277;
517;0.0688;857;0.0258;
517;0.0727;858;0.0243;
519;0.0771;859;0.0226;
520;0.0828;860;0.0208;
520;0.0896;861;0.0194;
522;0.0968;862;0.0180;
522;0.1028;863;0.0166;
523;0.1103;864;0.0152;
525;0.1134;865;0.0139;
525;0.1126;866;0.0128;
527;0.1064;867;0.0116;
528;0.0994;868;0.0096;
528;0.0929;868;0.0105;
530;0.0842;870;0.0087;
530;0.0759;871;0.0079;
531;0.0696;871;0.0071;
533;0.0663;872;0.0065;
533;0.0649;874;0.0059;
535;0.0655;875;0.0048;
536;0.0670;875;0.0053;
536;0.0727;877;0.0043;
538;0.0787;878;0.0039;
539;0.0859;878;0.0035;
539;0.0920;880;0.0033;
541;0.0992;881;0.0030;
541;0.1054;881;0.0027;
542;0.1104;882;0.0025;
544;0.1139;884;0.0023;
544;0.1133;885;0.0020;
545;0.1142;885;0.0022;
547;0.1133;887;0.0019;
547;0.1120;888;0.0019;
548;0.1095;888;0.0017;
550;0.1083;890;0.0016;
550;0.1069;891;0.0016;
551;0.1056;891;0.0016;
553;0.1005;892;0.0015;
553;0.1023;894;0.0014;
554;0.0974;895;0.0013;
556;0.0910;895;0.0013;
556;0.0938;897;0.0012;
557;0.0876;898;0.0012;
559;0.0849;898;0.0012;
559;0.0828;900;0.0011;
560;0.0808;;;
562;0.0816;;;
562;0.0820;;;
563;0.0838;;;
565;0.0848;;;
566;0.0863;;;
566;0.0860;;;
568;0.0856;;;
569;0.0853;;;
569;0.0852;;;
570;0.0858;;;
572;0.0936;;;
572;0.0890;;;
573;0.1019;;;
575;0.1110;;;
576;0.1212;;;
576;0.1331;;;
578;0.1480;;;
579;0.1856;;;
579;0.1668;;;
580;0.2129;;;
582;0.2736;;;
582;0.2441;;;
583;0.3289;;;
