Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
220;0.0047;560;0.0087;
220;0.0145;561;0.0070;
222;0.0140;561;0.0079;
223;0.0102;562;0.0091;
223;0.0076;564;0.0089;
225;0.0106;565;0.0070;
226;0.0119;565;0.0080;
226;0.0137;567;0.0109;
227;0.0148;568;0.0107;
229;0.0159;568;0.0113;
230;0.0175;570;0.0117;
230;0.0205;571;0.0095;
232;0.0230;572;0.0110;
232;0.0218;572;0.0105;
234;0.0272;573;0.0132;
235;0.0291;575;0.0173;
235;0.0312;576;0.0144;
237;0.0347;577;0.0128;
237;0.0387;577;0.0159;
239;0.0402;578;0.0157;
240;0.0396;580;0.0172;
240;0.0436;581;0.0182;
242;0.0450;582;0.0211;
242;0.0444;582;0.0198;
244;0.0483;583;0.0176;
245;0.0475;585;0.0209;
245;0.0524;586;0.0204;
247;0.0537;587;0.0193;
247;0.0520;587;0.0206;
249;0.0550;588;0.0222;
250;0.0544;590;0.0224;
251;0.0542;591;0.0220;
252;0.0522;592;0.0210;
253;0.0543;592;0.0235;
254;0.0525;593;0.0255;
255;0.0523;595;0.0256;
256;0.0489;596;0.0249;
257;0.0468;597;0.0270;
258;0.0439;597;0.0240;
259;0.0428;598;0.0284;
260;0.0437;600;0.0300;
260;0.0435;601;0.0313;
262;0.0441;602;0.0327;
262;0.0438;602;0.0314;
264;0.0446;603;0.0356;
265;0.0407;605;0.0405;
265;0.0435;606;0.0416;
267;0.0423;607;0.0473;
267;0.0461;607;0.0444;
269;0.0447;608;0.0518;
270;0.0456;610;0.0612;
270;0.0466;611;0.0582;
272;0.0471;612;0.0662;
272;0.0461;613;0.0723;
274;0.0504;614;0.0809;
275;0.0516;615;0.0886;
275;0.0523;615;0.0837;
277;0.0526;616;0.0990;
277;0.0530;617;0.1093;
279;0.0552;618;0.1152;
280;0.0538;620;0.1272;
280;0.0502;621;0.1364;
282;0.0552;622;0.1554;
282;0.0510;622;0.1465;
284;0.0528;623;0.1722;
285;0.0533;625;0.1797;
285;0.0542;626;0.1936;
287;0.0536;627;0.2127;
287;0.0519;627;0.2207;
289;0.0567;628;0.2342;
290;0.0524;630;0.2649;
291;0.0560;631;0.2953;
292;0.0538;632;0.2945;
293;0.0524;633;0.3357;
294;0.0516;634;0.3469;
295;0.0487;635;0.3699;
296;0.0498;635;0.3981;
