wl,abs,wl,em
350,5.527778,480,0.124324
351,5.388889,481,0.1790562
352,5.305555,482,0.1950408
353,5.166667,483,0.2037752
354,5.055556,484,0.2037752
355,4.972222,485,0.1358501
356,4.805556,486,0.2037752
357,4.666667,487,0.1358501
358,4.611111,488,0.1358501
359,4.583333,489,0.1358501
360,4.444445,490,0.2745603
361,4.361111,491,0.2745603
362,4.361111,492,0.3432003
363,4.25,493,0.4804805
364,4.166667,494,0.6177606
365,4.111111,495,0.6177606
366,4,496,0.7550408
367,4,497,0.8923209
368,3.916667,498,1.109681
369,3.861111,499,1.456456
370,3.777778,500,1.664522
371,3.694444,501,2.011297
372,3.638889,502,2.312312
373,3.611111,503,2.802803
374,3.611111,504,3.433433
375,3.555556,505,4.274274
376,3.555556,506,5.238095
377,3.444445,507,6.653796
378,3.444445,508,8.140284
379,3.416667,509,10.01001
380,3.333333,510,12.29801
381,3.305556,511,14.87201
382,3.361111,512,17.58902
383,3.277778,513,21.01459
384,3.25,514,24.62534
385,3.222222,515,28.81381
386,3.111111,516,33.91248
387,3,517,39.45517
388,2.916667,518,45.95453
389,2.805555,519,51.99342
390,2.75,520,58.62148
391,2.666667,521,65.65994
392,2.611111,522,71.38567
393,2.527778,523,76.51938
394,2.472222,524,81.90334
395,2.416667,525,86.10754
396,2.333333,526,90.34034
397,2.277778,527,93.14314
398,2.194444,528,95.41685
399,2.222222,529,98.1553
400,2.194444,530,98.92035
401,2.222222,531,100
402,2.222222,532,99.14915
403,2.25,533,99.29215
404,2.305556,534,97.6548
405,2.277778,535,96.01744
406,2.305556,536,95.1666
407,2.361111,537,92.8071
408,2.305556,538,91.98484
409,2.361111,539,89.76119
410,2.333333,540,88.73159
411,2.361111,541,86.40784
412,2.388889,542,84.83483
413,2.388889,543,82.65408
414,2.388889,544,81.18118
415,2.333333,545,79.22923
416,2.388889,546,77.70628
417,2.361111,547,75.56843
418,2.388889,548,74.39583
419,2.444444,549,72.90147
420,2.472222,550,72.02917
421,2.527778,551,70.7722
422,2.583333,552,69.9428
423,2.694444,553,68.84599
424,2.805555,554,68.06807
425,2.888889,555,67.21722
426,3,556,66.92406
427,3.111111,557,66.18404
428,3.222222,558,65.23238
429,3.388889,559,65.07365
430,3.555556,560,64.20134
431,3.694444,561,64.02402
432,3.888889,562,64.02402
433,4.027778,563,63.39196
434,4.25,564,62.86
435,4.472222,565,62.47319
436,4.694444,566,62.11569
437,4.972222,567,62.16216
438,5.222222,568,60.9009
439,5.527778,569,60.47619
440,5.888889,570,59.29572
441,6.277778,571,58.66438
442,6.638889,572,57.65766
443,7.083333,573,56.37637
444,7.583333,574,55.52552
445,8.111112,575,54.04976
446,8.611111,576,53.35336
447,9.222222,577,51.9591
448,9.805556,578,50.93665
449,10.41667,579,49.6425
450,11,580,47.95652
451,11.66667,581,46.90691
452,12.30556,582,45.49121
453,12.94444,583,43.88674
454,13.55556,584,42.47104
455,14.30556,585,41.36637
456,14.97222,586,39.93994
457,15.66667,587,38.89389
