wl,abs,wl,em
250,51.12691,485,0.7617435
251,48.13579,486,0.4549302
252,45.9222,487,0.2539145
253,44.45887,488,0.1904359
254,43.52466,489,0.2010157
255,42.96346,490,0.2672785
256,42.65159,491,0.3207341
257,42.70499,492,0.384881
258,43.09712,493,0.4917923
259,43.89365,494,0.5773214
260,44.85211,495,0.7697619
261,45.82173,496,0.9515112
262,46.82433,497,1.240172
263,47.86224,498,1.523153
264,48.83578,499,1.879636
265,49.81535,500,2.344143
266,50.83616,501,2.884269
267,51.66688,502,3.634319
268,52.36094,503,4.518342
269,53.14027,504,5.511504
270,53.85534,505,6.788427
271,54.4477,506,8.467381
272,54.99582,507,10.29757
273,55.58327,508,12.53536
274,56.20068,509,15.37965
275,56.79205,510,18.15266
276,57.19142,511,21.0259
277,57.37647,512,24.42257
278,57.40856,513,28.58097
279,57.1712,514,32.59683
280,56.69157,515,37.08488
281,56.05083,516,42.21106
282,55.22322,517,47.24369
283,54.41251,518,52.93672
284,53.6553,519,58.47718
285,52.53493,520,63.8918
286,50.69747,521,69.51578
287,47.92469,522,74.57736
288,44.68124,523,78.75804
289,41.59467,524,83.53787
290,39.1206,525,87.26752
291,37.32438,526,91.06176
292,35.75344,527,93.78912
293,33.84548,528,95.48856
294,31.18444,529,97.89185
295,28.17522,530,98.82063
296,25.32299,531,99.73272
297,22.87808,532,99.81625
298,20.75299,533,100
299,19.03732,534,98.59233
300,17.44929,535,96.84389
301,16.04721,536,95.65004
302,14.7619,537,93.45724
303,13.68879,538,91.63641
304,12.7776,539,89.48593
305,12.0565,540,87.12386
306,11.48927,541,84.13034
307,11.06597,542,81.54665
308,10.79834,543,78.50079
309,10.58815,544,75.75562
310,10.45036,545,72.74651
311,10.44342,546,69.7864
312,10.4042,547,66.66035
313,10.37694,548,64.52769
314,10.35693,549,62.0988
315,10.35794,550,59.85924
316,10.27537,551,57.26552
317,10.20306,552,55.48255
318,10.11858,553,53.2608
319,10.00493,554,51.46001
320,9.928392,555,49.29951
321,9.730266,556,48.16357
322,9.566333,557,46.61113
323,9.557382,558,44.81925
324,9.450775,559,43.63989
325,9.36217,560,42.40372
326,9.448764,561,41.69655
327,9.491004,562,39.99822
328,9.645784,563,39.52268
329,9.908379,564,38.41793
330,10.03601,565,37.54483
331,10.17982,566,36.95904
332,10.37292,567,36.11823
333,10.43135,568,35.31862
334,10.44745,569,34.73618
335,10.33983,570,33.74613
336,10.14171,571,33.17148
337,9.894198,572,32.14469
338,9.504983,573,31.13237
339,9.035412,574,30.57108
340,8.590781,575,30.01091
341,8.072835,576,29.21576
342,7.435307,577,28.40501
343,6.90328,578,27.53636
344,6.372158,579,26.87262
345,5.83118,580,25.98281
346,5.399724,581,25.27006
347,4.967163,582,24.28447
348,4.521628,583,23.47596
349,4.170631,584,22.59394
350,3.868009,585,21.93576
351,3.579367,586,21.06265
352,3.360119,587,20.23298
353,3.142883,588,19.37323
354,2.949784,589,18.71395
355,2.845088,590,17.84752
356,2.705394,591,17.10136
357,2.598686,592,16.2806
358,2.556547,593,15.86298
359,2.487152,594,15.02773
360,2.412628,595,14.35731
361,2.404683,596,13.72586
362,2.411622,597,13.11001
363,2.36737,598,12.50863
364,2.412628,599,11.92285
365,2.324225,600,11.41168
366,2.352385,601,10.91498
367,2.37954,602,10.38878
368,2.378433,603,9.967815
369,2.351379,604,9.632715
370,2.398548,605,9.238925
371,2.433748,606,8.814843
372,2.390603,607,8.39076
373,2.412628,608,7.996971
374,2.446822,609,7.633472
375,2.420774,610,7.39114
376,2.490169,611,7.140344
377,2.497209,612,6.911486
378,2.490169,613,6.591086
379,2.507266,614,6.377486
380,2.535427,615,6.162773
381,2.542467,616,5.962982
382,2.597781,617,5.665635
383,2.622824,618,5.572755
384,2.613772,619,5.309597
385,2.681257,620,5.113927
386,2.711428,621,4.848876
387,2.735565,622,4.710783
388,2.75568,623,4.616567
389,2.76976,624,4.506983
390,2.784846,625,4.301401
391,2.788768,626,4.236141
392,2.779716,627,4.04125
393,2.806871,628,3.816736
394,2.812,629,3.810945
395,2.782734,630,3.739671
396,2.792791,631,3.552465
397,2.777806,632,3.428291
398,2.747533,633,3.345881
399,2.735565,634,3.302114
400,2.733454,635,3.107112
401,2.708411,636,2.97648
402,2.710322,637,2.945408
403,2.688196,638,2.862552
404,2.690308,639,2.709758
405,2.700365,640,2.641045
406,2.676228,641,2.519099
407,2.676228,642,2.447825
408,2.673211,643,2.390471
409,2.700365,644,2.280776
410,2.677233,645,2.187451
411,2.717362,646,2.110831
412,2.744516,647,2.045571
413,2.724402,648,1.947792
414,2.738583,649,1.904136
415,2.766743,650,1.804018
416,2.78384,651,1.825623
417,2.79792,652,1.7039
418,2.840161,653,1.589861
419,2.852129,654,1.541306
420,2.89638,655,1.559124
421,2.918607,656,1.450431
422,2.970905,657,1.367797
423,3.009122,658,1.295744
424,3.064437,659,1.290064
425,3.137754,660,1.243179
426,3.194074,661,1.21556
427,3.269604,662,1.180703
428,3.375205,663,1.109651
429,3.464614,664,1.100296
430,3.551206,665,1.004967
431,3.73113,666,0.9938303
432,3.872937,667,1.004076
433,4.044916,668,0.9481702
434,4.232985,669,0.8686549
435,4.449317,670,0.8773414
436,4.639398,671,0.8405907
437,4.895857,672,0.8298995
438,5.17042,673,0.8146424
439,5.451016,674,0.7284451
440,5.760779,675,0.7353498
441,6.021261,676,0.7216518
442,6.334041,677,0.704056
443,6.682021,678,0.6860147
444,7.021955,679,0.6428047
445,7.331617,680,0.6236497
446,7.714898,681,0.6320022
447,8.018525,682,0.6120676
448,8.395772,683,0.6174132
449,8.734701,684,0.5472526
450,9.095654,685,0.55193
451,9.466866,686,0.505713
452,9.826815,687,0.509945
453,10.2291,688,0.4871149
454,10.65161,689,0.5205248
455,11.10519,690,0.4971379
456,11.59588,691,0.501147
457,12.1259,692,0.422634
458,12.74643,693,0.3975767
459,13.37209,694,0.4309865
460,14.13443,695,0.4069314
461,14.93096,696,0.3807604
462,15.79678,697,0.414727
463,16.74015,698,0.389447
464,17.80129,699,0.3937902
465,18.90748,,
466,20.12451,,
467,21.36849,,
468,22.69815,,
469,24.07197,,
470,25.47083,,
471,26.87281,,
472,28.295,,
473,29.75119
474,31.0537
475,32.38326
476,33.62734
477,34.78191
478,35.79065
479,36.74498
480,37.52954
481,38.2426
482,38.84704
483,39.36288
484,39.84472
485,40.27406
486,40.70562
487,41.23362
488,41.78476
489,42.4777
490,43.31939
491,44.39651
492,45.60952
493,47.14717
494,48.88516
495,51.00321
496,53.2509
497,55.87493
498,58.69487
499,61.87105
500,65.10333
501,68.58827
502,72.1786
503,75.9571
504,79.5788
505,83.2688
506,86.68726
507,90.00613
508,92.96397
509,95.47314
510,97.57007
511,99.03139
512,99.86624
513,100
514,99.37936
515,98.08812
516,95.9218
517,93.04835
518,89.50418
519,85.36573
520,80.69214
521,75.55682
522,70.26682
523,64.7444
524,59.26311
525,53.74672
526,48.45762
527,43.33458
528,38.58455
529,34.10606
530,30.00573
531,26.28054
532,22.83594
533,19.83375
534,17.11327
535,14.75284
536,12.62976
537,10.85175
538,9.255665
539,7.91906
540,6.761473
541,5.770735
542,4.952178
543,4.232985
544,3.65369
545,3.142883
546,2.706299
547,2.347256
548,2.033571
549,1.793103
550,1.574861
551,1.396949
552,1.233016
553,1.097143
554,1.0017
555,0.9241585
556,0.8517465
557,0.8096067
558,0.7491627
559,0.7069224
560,0.6626706
561,0.6375275
562,0.6114793
563,0.6003158
564,0.5420845
565,0.5580755
566,0.5119128
567,0.5258923
568,0.5058784
569,0.4998441
570,0.4896863
571,0.4967264
572,0.4616266
573,0.467661
574,0.4524746
575,0.4395008
Data Copyright MP Inc.
