wl,abs,wl,em
250,27.79923,355,0.2186688
251,26.43409,356,0.203509
252,25.39989,357,0.2811012
253,24.31054,358,0.1215848
254,22.98676,359,0.3132544
255,21.99393,360,0.1481962
256,20.94595,361,0.199905
257,19.66354,362,0.2483155
258,18.67071,363,0.2419664
259,17.60894,364,0.2409168
260,16.2438,365,0.2078385
261,15.15444,366,0.2708811
262,13.95477,367,0.3021334
263,12.47932,368,0.2441493
264,11.40375,369,0.2118854
265,10.35576,370,0.1894053
266,9.266409,371,0.2378816
267,8.576944,372,0.2404386
268,7.970215,373,0.1827589
269,7.404854,374,0.2162285
270,7.0877,375,0.2222349
271,6.867071,376,0.2329939
272,6.674021,377,0.288154
273,6.618864,378,0.2684373
274,6.618864,379,0.1584891
275,6.7016,380,0.2461467
276,6.770546,381,0.2008665
277,6.89465,382,0.1661572
278,7.0877,383,0.1871748
279,7.225593,384,0.2305709
280,7.363486,385,0.2240812
281,7.597904,386,0.1778945
282,7.735797,387,0.1899139
283,7.915058,388,0.2106645
284,8.135687,389,0.2879342
285,8.314947,390,0.255975
286,8.507998,391,0.2115042
287,8.756206,392,0.2277373
288,8.921677,393,0.226802
289,9.156095,394,0.2558385
290,9.376724,395,0.3740149
291,9.583563,396,0.317865
292,9.817981,397,0.3508397
293,10.09377,398,0.6578819
294,10.32819,399,0.7027795
295,10.61776,400,0.7814576
296,11.01765,401,0.994348
297,11.34859,402,1.412566
298,11.73469,403,1.478438
299,12.27248,404,1.867001
300,12.7551,405,2.506208
301,13.30667,406,3.019979
302,14.06509,407,3.805496
303,14.69939,408,4.571519
304,15.37507,409,5.627382
305,16.29895,410,6.640244
306,17.05736,411,8.229276
307,17.89851,412,9.458409
308,19.04302,413,11.00543
309,19.98069,414,13.34904
310,21.02868,415,14.92917
311,22.40761,416,17.50498
312,23.52454,417,19.95966
313,24.75179,418,22.45968
314,26.35135,419,25.48821
315,27.64754,420,27.95289
316,29.123,421,31.11063
317,31.02592,422,34.05761
318,32.52896,423,37.77838
319,34.19746,424,40.42355
320,36.29344,425,43.54155
321,37.94815,426,46.99271
322,39.75455,427,50.44958
323,42.08494,428,53.66217
324,43.87755,429,57.17723
325,45.84942,430,61.29137
326,48.30392,431,64.50967
327,50.20684,432,66.01064
328,52.26145,433,69.52216
329,54.7711,434,72.51752
330,56.81191,435,76.76461
331,58.97684,436,78.77364
332,61.65196,437,80.50362
333,63.73414,438,84.25983
334,65.9818,439,86.75723
335,68.71207,440,87.61261
336,70.80805,441,90.07715
337,73.00055,442,92.25201
338,75.53778,443,95.54614
339,77.45449,444,95.00824
340,79.41257,445,96.66643
341,81.72918,446,96.69221
342,83.42526,447,98.97272
343,85.12135,448,98.7599
344,87.21732,449,99.85845
345,88.76172,450,100
346,90.27854,451,99.41407
347,92.00221,452,99.58949
348,93.20187,453,98.66788
349,94.40154,454,98.97829
350,95.69774,455,98.26497
351,96.59405,456,97.60826
352,97.49035,457,97.76195
353,98.3177,458,96.38737
354,98.82791,459,95.14423
355,99.29675,460,94.49916
356,99.71043,461,94.36013
357,99.91727,462,93.16553
358,100,463,90.58017
359,99.8759,464,89.61154
360,99.71043,465,87.61665
361,99.3519,466,85.78001
362,98.7176,467,84.70673
363,98.05571,468,83.45955
364,97.22835,469,82.634
365,95.94595,470,80.86459
366,94.73248,471,79.82164
367,93.25703,472,77.89248
368,91.18864,473,76.8091
369,89.34087,474,74.72018
370,87.18974,475,72.84158
371,84.19746,476,71.21068
372,81.68781,477,69.85532
373,78.92995,478,67.32202
374,75.46883,479,67.74365
375,72.73855,480,64.94039
376,69.77385,481,63.8105
377,65.9818,482,63.17604
378,63.03089,483,60.54417
379,59.88693,484,58.89305
380,55.99834,485,58.15142
381,53.03365,486,56.70101
382,49.91726,487,55.97555
383,46.09763,488,53.08434
384,43.21566,489,52.50043
385,40.3337,490,51.78407
386,36.69333,491,48.72319
387,34.07336,492,48.36132
388,31.45339,493,48.0489
389,28.24048,494,46.62745
390,25.97904,495,44.37606
391,23.73138,496,43.96358
392,21.02868,497,43.13848
393,19.12576,498,41.98351
394,17.27799,499,41.01261
395,15.0717,500,39.71725
396,13.55488,501,38.01801
397,12.14837,502,37.9263
398,10.50745,503,36.70091
399,9.376724,504,35.29544
