Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
301;1.0000;392;0.0001;
302;0.9186;393;0.0002;
303;0.8423;394;0.0002;
304;0.7696;395;0.0001;
305;0.7043;396;0.0001;
306;0.6421;397;0.0000;
307;0.5844;398;0.0001;
308;0.5294;399;0.0001;
309;0.4828;400;0.0002;
310;0.4386;401;0.0002;
311;0.3992;402;0.0002;
312;0.3627;403;0.0001;
313;0.3306;404;0.0001;
314;0.3014;405;0.0001;
315;0.2753;406;0.0001;
316;0.2522;407;0.0002;
317;0.2312;408;0.0003;
318;0.2128;409;0.0003;
319;0.1962;410;0.0003;
320;0.1818;411;0.0003;
321;0.1686;412;0.0002;
322;0.1570;413;0.0002;
323;0.1465;414;0.0003;
324;0.1372;415;0.0005;
325;0.1282;416;0.0008;
326;0.1207;417;0.0013;
327;0.1139;418;0.0018;
328;0.1078;419;0.0024;
329;0.1028;420;0.0030;
330;0.0972;421;0.0036;
331;0.0930;422;0.0041;
332;0.0897;423;0.0047;
333;0.0867;424;0.0055;
334;0.0837;425;0.0065;
335;0.0818;426;0.0076;
336;0.0803;427;0.0087;
337;0.0786;428;0.0098;
338;0.0777;429;0.0110;
339;0.0773;430;0.0123;
340;0.0766;431;0.0139;
341;0.0763;432;0.0157;
342;0.0758;433;0.0177;
343;0.0757;434;0.0201;
344;0.0756;435;0.0230;
345;0.0761;436;0.0265;
346;0.0761;437;0.0306;
347;0.0771;438;0.0351;
348;0.0775;439;0.0403;
349;0.0785;440;0.0463;
350;0.0797;441;0.0534;
351;0.0812;442;0.0619;
352;0.0818;443;0.0719;
353;0.0832;444;0.0833;
354;0.0850;445;0.0963;
355;0.0862;446;0.1108;
356;0.0876;447;0.1267;
357;0.0896;448;0.1439;
358;0.0909;449;0.1624;
359;0.0929;450;0.1822;
360;0.0944;451;0.2035;
361;0.0962;452;0.2264;
362;0.0983;453;0.2511;
363;0.1003;454;0.2777;
364;0.1019;455;0.3062;
365;0.1040;456;0.3364;
366;0.1062;457;0.3678;
367;0.1083;458;0.4002;
368;0.1105;459;0.4330;
369;0.1130;460;0.4664;
370;0.1149;461;0.5003;
371;0.1171;462;0.5346;
372;0.1189;463;0.5688;
373;0.1207;464;0.6024;
374;0.1227;465;0.6352;
375;0.1246;466;0.6670;
376;0.1260;467;0.6981;
377;0.1282;468;0.7286;
378;0.1298;469;0.7582;
379;0.1313;470;0.7862;
380;0.1333;471;0.8117;
381;0.1352;472;0.8344;
382;0.1365;473;0.8546;
383;0.1376;474;0.8729;
384;0.1392;475;0.8898;
385;0.1398;476;0.9058;
386;0.1415;477;0.9212;
387;0.1424;478;0.9360;
388;0.1436;479;0.9496;
389;0.1444;480;0.9613;
390;0.1450;481;0.9706;
391;0.1457;482;0.9776;
392;0.1462;483;0.9825;
393;0.1466;484;0.9858;
394;0.1467;485;0.9883;
395;0.1470;486;0.9906;
396;0.1469;487;0.9932;
397;0.1470;488;0.9958;
398;0.1468;489;0.9981;
399;0.1464;490;0.9996;
400;0.1460;491;1.0000;
401;0.1454;492;0.9991;
402;0.1447;493;0.9970;
403;0.1441;494;0.9939;
404;0.1432;495;0.9902;
405;0.1422;496;0.9862;
406;0.1410;497;0.9823;
407;0.1398;498;0.9783;
408;0.1384;499;0.9740;
409;0.1370;500;0.9690;
410;0.1354;501;0.9632;
411;0.1337;502;0.9565;
412;0.1318;503;0.9490;
413;0.1298;504;0.9411;
414;0.1279;505;0.9330;
415;0.1258;506;0.9247;
416;0.1236;507;0.9160;
417;0.1213;508;0.9066;
418;0.1189;509;0.8964;
419;0.1164;510;0.8855;
420;0.1139;511;0.8744;
421;0.1113;512;0.8633;
422;0.1084;513;0.8526;
423;0.1059;514;0.8419;
424;0.1032;515;0.8313;
425;0.1000;516;0.8206;
426;0.0973;517;0.8102;
427;0.0944;518;0.7995;
428;0.0912;519;0.7881;
429;0.0883;520;0.7756;
430;0.0854;521;0.7625;
431;0.0821;522;0.7492;
432;0.0790;523;0.7363;
433;0.0758;524;0.7239;
434;0.0724;525;0.7119;
435;0.0696;526;0.6996;
436;0.0663;527;0.6867;
437;0.0634;528;0.6731;
438;0.0605;529;0.6595;
439;0.0574;530;0.6463;
440;0.0545;531;0.6337;
441;0.0519;532;0.6214;
442;0.0490;533;0.6091;
443;0.0461;534;0.5964;
444;0.0434;535;0.5838;
445;0.0405;536;0.5715;
446;0.0378;537;0.5598;
447;0.0352;538;0.5488;
448;0.0328;539;0.5379;
449;0.0304;540;0.5269;
450;0.0281;541;0.5157;
451;0.0259;542;0.5045;
452;0.0237;543;0.4937;
453;0.0219;544;0.4834;
454;0.0200;545;0.4733;
455;0.0182;546;0.4632;
456;0.0164;547;0.4533;
457;0.0149;548;0.4437;
458;0.0135;549;0.4341;
459;0.0120;550;0.4247;
460;0.0110;551;0.4156;
461;0.0098;552;0.4068;
462;0.0088;553;0.3982;
463;0.0076;554;0.3894;
464;0.0068;555;0.3804;
465;0.0060;556;0.3711;
466;0.0053;557;0.3619;
467;0.0048;558;0.3530;
468;0.0044;559;0.3447;
469;0.0037;560;0.3371;
470;0.0036;561;0.3299;
471;0.0032;562;0.3229;
472;0.0029;563;0.3158;
473;0.0025;564;0.3084;
474;0.0023;565;0.3010;
475;0.0020;566;0.2937;
476;0.0018;567;0.2864;
477;0.0017;568;0.2787;
478;0.0014;569;0.2707;
479;0.0013;570;0.2626;
480;0.0014;571;0.2548;
481;0.0011;572;0.2477;
482;0.0009;573;0.2413;
483;0.0011;574;0.2353;
484;0.0008;575;0.2294;
485;0.0007;576;0.2235;
486;0.0008;577;0.2176;
487;0.0006;578;0.2117;
488;0.0007;579;0.2061;
489;0.0005;580;0.2006;
490;0.0006;581;0.1952;
491;0.0005;582;0.1897;
492;0.0005;583;0.1841;
493;0.0003;584;0.1784;
494;0.0004;585;0.1727;
495;0.0002;586;0.1670;
496;0.0003;587;0.1616;
497;0.0003;588;0.1564;
498;0.0004;589;0.1518;
499;0.0003;590;0.1478;
500;0.0004;591;0.1441;
501;0.0004;592;0.1404;
;;593;0.1366;
;;594;0.1327;
;;595;0.1290;
;;596;0.1257;
;;597;0.1228;
;;598;0.1202;
;;599;0.1174;
;;600;0.1141;
;;601;0.1104;
;;602;0.1064;
;;603;0.1025;
;;604;0.0990;
;;605;0.0957;
;;606;0.0925;
;;607;0.0895;
;;608;0.0868;
;;609;0.0843;
;;610;0.0821;
;;611;0.0799;
;;612;0.0777;
;;613;0.0754;
;;614;0.0731;
;;615;0.0711;
;;616;0.0693;
;;617;0.0678;
;;618;0.0666;
;;619;0.0654;
;;620;0.0640;
;;621;0.0624;
;;622;0.0607;
;;623;0.0591;
;;624;0.0578;
;;625;0.0564;
;;626;0.0550;
;;627;0.0535;
;;628;0.0518;
;;629;0.0501;
;;630;0.0483;
;;631;0.0464;
;;632;0.0445;
;;633;0.0425;
;;634;0.0404;
;;635;0.0384;
;;636;0.0366;
;;637;0.0351;
;;638;0.0338;
;;639;0.0327;
;;640;0.0318;
;;641;0.0310;
;;642;0.0303;
;;643;0.0296;
;;644;0.0289;
;;645;0.0283;
;;646;0.0278;
;;647;0.0274;
;;648;0.0269;
;;649;0.0263;
