Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
400;0.0426;500;0.0198;
401;0.0423;501;0.0211;
402;0.0406;502;0.0211;
403;0.0412;503;0.0226;
404;0.0418;504;0.0238;
405;0.0428;505;0.0252;
406;0.0431;506;0.0258;
407;0.0402;507;0.0262;
408;0.0402;508;0.0256;
409;0.0404;509;0.0273;
410;0.0402;510;0.0262;
411;0.0396;511;0.0282;
412;0.0400;512;0.0277;
413;0.0391;513;0.0278;
414;0.0375;514;0.0281;
415;0.0390;515;0.0300;
416;0.0371;516;0.0283;
417;0.0367;517;0.0288;
418;0.0386;518;0.0298;
419;0.0386;519;0.0298;
420;0.0367;520;0.0297;
421;0.0374;521;0.0295;
422;0.0382;522;0.0301;
423;0.0359;523;0.0292;
424;0.0376;524;0.0278;
425;0.0364;525;0.0301;
426;0.0359;526;0.0305;
427;0.0338;527;0.0300;
428;0.0346;528;0.0306;
429;0.0349;529;0.0320;
430;0.0312;530;0.0332;
431;0.0295;531;0.0318;
432;0.0300;532;0.0341;
433;0.0255;533;0.0361;
434;0.0262;534;0.0387;
435;0.0252;535;0.0416;
436;0.0246;536;0.0450;
437;0.0221;537;0.0501;
438;0.0222;538;0.0557;
439;0.0217;539;0.0592;
440;0.0216;540;0.0674;
441;0.0200;541;0.0768;
442;0.0195;542;0.0846;
443;0.0183;543;0.0982;
444;0.0183;544;0.1092;
445;0.0174;545;0.1271;
446;0.0179;546;0.1412;
447;0.0170;547;0.1633;
448;0.0169;548;0.1871;
449;0.0177;549;0.2108;
450;0.0168;550;0.2412;
451;0.0184;551;0.2663;
452;0.0184;552;0.3008;
453;0.0176;553;0.3385;
454;0.0180;554;0.3725;
455;0.0185;555;0.4171;
456;0.0201;556;0.4582;
457;0.0211;557;0.5019;
458;0.0222;558;0.5487;
459;0.0216;559;0.5928;
460;0.0223;560;0.6311;
461;0.0250;561;0.6807;
462;0.0270;562;0.7272;
463;0.0274;563;0.7614;
464;0.0297;564;0.8053;
465;0.0318;565;0.8348;
466;0.0324;566;0.8771;
467;0.0354;567;0.9049;
468;0.0371;568;0.9319;
469;0.0382;569;0.9628;
470;0.0394;570;0.9765;
471;0.0422;571;0.9787;
472;0.0458;572;0.9914;
473;0.0474;573;1.0000;
474;0.0510;574;0.9916;
475;0.0519;575;0.9852;
476;0.0553;576;0.9774;
477;0.0578;577;0.9657;
478;0.0601;578;0.9456;
479;0.0629;579;0.9341;
480;0.0663;580;0.9119;
481;0.0681;581;0.8874;
482;0.0748;582;0.8664;
483;0.0761;583;0.8394;
484;0.0820;584;0.8121;
485;0.0868;585;0.7866;
486;0.0914;586;0.7604;
487;0.0910;587;0.7360;
488;0.0973;588;0.7003;
489;0.0975;589;0.6783;
490;0.1074;590;0.6455;
491;0.1124;591;0.6188;
492;0.1216;592;0.6012;
493;0.1267;593;0.5692;
494;0.1383;594;0.5518;
495;0.1426;595;0.5231;
496;0.1487;596;0.4945;
497;0.1623;597;0.4763;
498;0.1650;598;0.4564;
499;0.1737;599;0.4358;
500;0.1830;600;0.4152;
501;0.2031;601;0.3983;
502;0.2140;602;0.3820;
503;0.2253;603;0.3693;
504;0.2336;604;0.3537;
505;0.2525;605;0.3335;
506;0.2583;606;0.3228;
507;0.2643;607;0.3168;
508;0.2758;608;0.3013;
509;0.2959;609;0.2901;
510;0.3026;610;0.2793;
511;0.3125;611;0.2720;
512;0.3210;612;0.2623;
513;0.3255;613;0.2533;
514;0.3309;614;0.2507;
515;0.3422;615;0.2412;
516;0.3465;616;0.2313;
517;0.3542;617;0.2252;
518;0.3541;618;0.2231;
519;0.3577;619;0.2148;
520;0.3633;620;0.2074;
521;0.3756;621;0.2016;
522;0.3921;622;0.1985;
523;0.3884;623;0.1924;
524;0.4064;624;0.1886;
525;0.4094;625;0.1820;
526;0.4166;626;0.1770;
527;0.4197;627;0.1726;
528;0.4389;628;0.1691;
529;0.4579;629;0.1638;
530;0.4775;630;0.1585;
531;0.4981;631;0.1535;
532;0.5225;632;0.1510;
533;0.5466;633;0.1420;
534;0.5675;634;0.1349;
535;0.5966;635;0.1341;
536;0.6124;636;0.1277;
537;0.6383;637;0.1252;
538;0.6686;638;0.1173;
539;0.6967;639;0.1144;
540;0.7329;640;0.1089;
541;0.7762;641;0.1053;
542;0.8049;642;0.1003;
543;0.8389;643;0.0971;
544;0.8668;644;0.0937;
545;0.9011;645;0.0893;
546;0.9268;646;0.0848;
547;0.9445;647;0.0820;
548;0.9629;648;0.0777;
549;0.9670;649;0.0770;
550;1.0000;650;0.0690;
551;0.9914;651;0.0687;
552;0.9904;652;0.0644;
553;0.9916;653;0.0607;
554;0.9657;654;0.0601;
555;0.9674;655;0.0562;
