Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
400;0.9913;501;0.0069;
401;1.0000;502;0.0069;
402;0.9809;503;0.0104;
403;0.9820;504;0.0104;
404;0.9607;505;0.0104;
405;0.9479;506;0.0079;
406;0.9385;507;0.0104;
407;0.9248;508;0.0106;
408;0.9130;509;0.0104;
409;0.9049;510;0.0104;
410;0.8972;511;0.0079;
411;0.8888;512;0.0104;
412;0.8750;513;0.0106;
413;0.8656;514;0.0104;
414;0.8570;515;0.0093;
415;0.8510;516;0.0106;
416;0.8384;517;0.0103;
417;0.8294;518;0.0093;
418;0.8225;519;0.0092;
419;0.8150;520;0.0103;
420;0.8080;521;0.0105;
421;0.7985;522;0.0108;
422;0.7878;523;0.0106;
423;0.7844;524;0.0104;
424;0.7763;525;0.0104;
425;0.7664;526;0.0108;
426;0.7588;527;0.0107;
427;0.7525;528;0.0104;
428;0.7489;529;0.0104;
429;0.7408;530;0.0108;
430;0.7321;531;0.0094;
431;0.7248;532;0.0092;
432;0.7189;533;0.0092;
433;0.7128;534;0.0104;
434;0.7084;535;0.0094;
435;0.7013;536;0.0101;
436;0.6922;537;0.0092;
437;0.6846;538;0.0093;
438;0.6820;539;0.0092;
439;0.6760;540;0.0080;
440;0.6677;541;0.0092;
441;0.6630;542;0.0104;
442;0.6575;543;0.0115;
443;0.6526;544;0.0115;
444;0.6467;545;0.0115;
445;0.6415;546;0.0115;
446;0.6346;547;0.0115;
447;0.6329;548;0.0138;
448;0.6262;549;0.0138;
449;0.6206;550;0.0137;
450;0.6137;551;0.0161;
451;0.6091;552;0.0173;
452;0.6060;553;0.0173;
453;0.6031;554;0.0196;
454;0.5963;555;0.0207;
455;0.5903;556;0.0228;
456;0.5880;557;0.0242;
457;0.5831;558;0.0267;
458;0.5785;559;0.0276;
459;0.5740;560;0.0276;
460;0.5688;561;0.0311;
461;0.5664;562;0.0345;
462;0.5614;563;0.0361;
463;0.5568;564;0.0393;
464;0.5523;565;0.0424;
465;0.5488;566;0.0461;
466;0.5461;567;0.0496;
467;0.5426;568;0.0509;
468;0.5369;569;0.0552;
469;0.5338;570;0.0597;
470;0.5323;571;0.0633;
471;0.5276;572;0.0670;
472;0.5226;573;0.0731;
473;0.5186;574;0.0773;
474;0.5179;575;0.0816;
475;0.5135;576;0.0855;
476;0.5129;577;0.0920;
477;0.5072;578;0.0967;
478;0.5041;579;0.1044;
479;0.5011;580;0.1093;
480;0.4983;581;0.1168;
481;0.4946;582;0.1230;
482;0.4918;583;0.1301;
483;0.4886;584;0.1377;
484;0.4892;585;0.1451;
485;0.4840;586;0.1526;
486;0.4791;587;0.1602;
487;0.4794;588;0.1699;
488;0.4745;589;0.1781;
