Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
300;0.0867;470;0.0043;
301;0.0919;471;0.0054;
302;0.0992;472;0.0065;
303;0.1049;473;0.0076;
304;0.1111;474;0.0089;
305;0.1200;475;0.0112;
306;0.1268;476;0.0132;
307;0.1338;477;0.0156;
308;0.1444;478;0.0186;
309;0.1521;479;0.0221;
310;0.1604;480;0.0260;
311;0.1722;481;0.0308;
312;0.1809;482;0.0368;
313;0.1902;483;0.0444;
314;0.2034;484;0.0522;
315;0.2137;485;0.0605;
316;0.2240;486;0.0708;
317;0.2385;487;0.0828;
318;0.2492;488;0.0956;
319;0.2597;489;0.1105;
320;0.2744;490;0.1256;
321;0.2850;491;0.1423;
322;0.2953;492;0.1605;
323;0.3086;493;0.1809;
324;0.3175;494;0.2015;
325;0.3259;495;0.2255;
326;0.3369;496;0.2510;
327;0.3442;497;0.2804;
328;0.3511;498;0.3068;
329;0.3592;499;0.3352;
330;0.3644;500;0.3646;
331;0.3690;501;0.3950;
332;0.3732;502;0.4230;
333;0.3750;503;0.4528;
334;0.3758;504;0.4810;
335;0.3744;505;0.5099;
336;0.3716;506;0.5400;
337;0.3678;507;0.5691;
338;0.3612;508;0.5951;
339;0.3552;509;0.6210;
340;0.3485;510;0.6480;
341;0.3383;511;0.6725;
342;0.3302;512;0.6958;
343;0.3216;513;0.7209;
344;0.3090;514;0.7459;
345;0.2996;515;0.7689;
346;0.2893;516;0.7883;
347;0.2750;517;0.8099;
348;0.2641;518;0.8285;
349;0.2526;519;0.8472;
350;0.2367;520;0.8675;
351;0.2247;521;0.8814;
352;0.2126;522;0.8974;
353;0.1963;523;0.9126;
354;0.1846;524;0.9248;
355;0.1732;525;0.9337;
356;0.1581;526;0.9444;
357;0.1474;527;0.9578;
358;0.1371;528;0.9634;
359;0.1241;529;0.9750;
360;0.1154;530;0.9794;
361;0.1074;531;0.9835;
362;0.0970;532;0.9891;
363;0.0898;533;0.9932;
364;0.0832;534;0.9925;
365;0.0747;535;0.9948;
366;0.0691;536;0.9948;
367;0.0638;537;0.9956;
368;0.0573;538;1.0000;
369;0.0531;539;0.9955;
370;0.0494;540;0.9968;
371;0.0450;541;0.9911;
372;0.0425;542;0.9854;
373;0.0405;543;0.9818;
374;0.0386;544;0.9815;
375;0.0376;545;0.9761;
376;0.0368;546;0.9686;
377;0.0364;547;0.9633;
378;0.0362;548;0.9575;
379;0.0365;549;0.9510;
380;0.0374;550;0.9404;
381;0.0382;551;0.9291;
382;0.0393;552;0.9230;
383;0.0412;553;0.9144;
384;0.0429;554;0.9073;
385;0.0448;555;0.8965;
386;0.0480;556;0.8888;
387;0.0504;557;0.8783;
388;0.0530;558;0.8710;
389;0.0570;559;0.8563;
390;0.0600;560;0.8493;
391;0.0633;561;0.8375;
392;0.0684;562;0.8246;
393;0.0721;563;0.8130;
394;0.0763;564;0.8022;
395;0.0824;565;0.7905;
396;0.0869;566;0.7801;
397;0.0915;567;0.7682;
398;0.0983;568;0.7547;
399;0.1036;569;0.7432;
400;0.1091;570;0.7333;
401;0.1173;571;0.7198;
402;0.1236;572;0.7091;
403;0.1302;573;0.6963;
404;0.1400;574;0.6836;
405;0.1475;575;0.6721;
406;0.1554;576;0.6606;
407;0.1673;577;0.6514;
408;0.1762;578;0.6399;
409;0.1852;579;0.6313;
410;0.1978;580;0.6144;
411;0.2070;581;0.6038;
412;0.2163;582;0.5905;
413;0.2297;583;0.5808;
414;0.2397;584;0.5676;
415;0.2498;585;0.5553;
416;0.2644;586;0.5438;
417;0.2754;587;0.5334;
418;0.2869;588;0.5223;
419;0.3031;589;0.5080;
420;0.3152;590;0.4993;
421;0.3277;591;0.4890;
422;0.3453;592;0.4761;
423;0.3586;593;0.4677;
424;0.3724;594;0.4581;
425;0.3920;595;0.4473;
426;0.4067;596;0.4375;
427;0.4216;597;0.4298;
428;0.4428;598;0.4182;
429;0.4588;599;0.4060;
430;0.4750;600;0.3986;
431;0.4976;601;0.3880;
432;0.5139;602;0.3803;
433;0.5302;603;0.3693;
434;0.5529;604;0.3591;
435;0.5697;605;0.3510;
436;0.5866;606;0.3438;
437;0.6103;607;0.3347;
438;0.6279;608;0.3284;
439;0.6458;609;0.3221;
440;0.6707;610;0.3153;
441;0.6889;611;0.3069;
442;0.7071;612;0.2997;
443;0.7324;613;0.2905;
444;0.7508;614;0.2867;
445;0.7685;615;0.2785;
446;0.7914;616;0.2714;
447;0.8072;617;0.2637;
448;0.8225;618;0.2577;
449;0.8427;619;0.2522;
450;0.8568;620;0.2467;
451;0.8704;621;0.2392;
452;0.8883;622;0.2338;
453;0.9005;623;0.2292;
454;0.9123;624;0.2220;
455;0.9276;625;0.2167;
456;0.9377;626;0.2104;
457;0.9472;627;0.2060;
458;0.9594;628;0.2020;
459;0.9673;629;0.1963;
460;0.9743;630;0.1916;
461;0.9826;631;0.1872;
462;0.9876;632;0.1802;
463;0.9919;633;0.1763;
464;0.9964;634;0.1720;
465;0.9986;635;0.1687;
466;0.9998;636;0.1649;
467;1.0000;637;0.1601;
468;0.9988;638;0.1549;
469;0.9968;639;0.1527;
470;0.9924;640;0.1478;
471;0.9880;641;0.1450;
472;0.9827;642;0.1391;
473;0.9736;643;0.1365;
474;0.9656;644;0.1328;
475;0.9565;645;0.1291;
476;0.9418;646;0.1265;
477;0.9296;647;0.1217;
478;0.9159;648;0.1178;
479;0.8952;649;0.1173;
480;0.8784;650;0.1136;
481;0.8607;651;0.1095;
482;0.8351;652;0.1069;
483;0.8156;653;0.1040;
484;0.7953;654;0.1006;
485;0.7659;655;0.0978;
486;0.7434;656;0.0941;
487;0.7198;657;0.0920;
488;0.6860;658;0.0884;
489;0.6602;659;0.0869;
490;0.6337;660;0.0843;
491;0.5962;661;0.0831;
492;0.5682;662;0.0791;
493;0.5399;663;0.0775;
494;0.5008;664;0.0761;
495;0.4724;665;0.0745;
496;0.4440;666;0.0704;
497;0.4059;667;0.0687;
498;0.3789;668;0.0658;
499;0.3527;669;0.0659;
500;0.3181;670;0.0637;
501;0.2940;671;0.0641;
502;0.2710;672;0.0616;
503;0.2419;673;0.0606;
504;0.2228;674;0.0592;
505;0.2051;675;0.0584;
506;0.1826;676;0.0562;
507;0.1674;677;0.0547;
508;0.1532;678;0.0529;
509;0.1352;679;0.0519;
510;0.1231;680;0.0522;
511;0.1119;681;0.0505;
512;0.0977;682;0.0494;
513;0.0882;683;0.0468;
514;0.0795;684;0.0462;
515;0.0688;685;0.0452;
516;0.0617;686;0.0442;
517;0.0554;687;0.0424;
518;0.0478;688;0.0416;
519;0.0431;689;0.0395;
520;0.0389;690;0.0397;
521;0.0337;691;0.0383;
522;0.0304;692;0.0379;
523;0.0274;693;0.0368;
524;0.0236;694;0.0361;
525;0.0214;695;0.0354;
526;0.0192;696;0.0338;
527;0.0165;697;0.0331;
528;0.0149;698;0.0326;
529;0.0134;699;0.0312;
530;0.0115;700;0.0303;
531;0.0104;;;
532;0.0093;;;
533;0.0080;;;
534;0.0072;;;
535;0.0065;;;
536;0.0055;;;
537;0.0049;;;
538;0.0044;;;
539;0.0039;;;
540;0.0035;;;
541;0.0032;;;
542;0.0028;;;
543;0.0025;;;
544;0.0024;;;
545;0.0021;;;
546;0.0019;;;
547;0.0018;;;
548;0.0016;;;
549;0.0014;;;
550;0.0014;;;
551;0.0013;;;
552;0.0012;;;
553;0.0011;;;
554;0.0010;;;
555;0.0009;;;
556;0.0008;;;
557;0.0008;;;
558;0.0008;;;
559;0.0008;;;
560;0.0006;;;
561;0.0006;;;
562;0.0006;;;
563;0.0006;;;
564;0.0005;;;
565;0.0005;;;
566;0.0005;;;
567;0.0005;;;
568;0.0005;;;
569;0.0004;;;
570;0.0003;;;
571;0.0003;;;
572;0.0003;;;
573;0.0002;;;
574;0.0002;;;
575;0.0001;;;
576;0.0001;;;
577;0.0001;;;
578;0.0001;;;
579;0.0001;;;
580;0.0001;;;
581;0.0001;;;
582;0.0001;;;
583;0.0001;;;
584;0.0001;;;
585;0.0001;;;
587;0.0001;;;
