Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
300;0.0571;480;0.0094;
301;0.0562;481;0.0108;
302;0.0554;482;0.0132;
303;0.0551;483;0.0160;
304;0.0548;484;0.0203;
305;0.0545;485;0.0257;
306;0.0545;486;0.0327;
307;0.0548;487;0.0402;
308;0.0551;488;0.0506;
309;0.0557;489;0.0638;
310;0.0565;490;0.0782;
311;0.0571;491;0.0954;
312;0.0582;492;0.1155;
313;0.0594;493;0.1387;
314;0.0614;494;0.1676;
315;0.0631;495;0.1948;
316;0.0651;496;0.2251;
317;0.0676;497;0.2649;
318;0.0699;498;0.3093;
319;0.0722;499;0.3578;
320;0.0734;500;0.4092;
321;0.0739;501;0.4646;
322;0.0739;502;0.5166;
323;0.0731;503;0.5692;
324;0.0725;504;0.6244;
325;0.0714;505;0.6789;
326;0.0688;506;0.7299;
327;0.0676;507;0.7804;
328;0.0668;508;0.8252;
329;0.0651;509;0.8632;
330;0.0636;510;0.8984;
331;0.0628;511;0.9306;
332;0.0625;512;0.9541;
333;0.0617;513;0.9736;
334;0.0608;514;0.9886;
335;0.0617;515;0.9964;
336;0.0617;516;1.0000;
337;0.0625;517;0.9953;
338;0.0636;518;0.9914;
339;0.0639;519;0.9818;
340;0.0654;520;0.9687;
341;0.0662;521;0.9511;
342;0.0671;522;0.9294;
343;0.0676;523;0.9118;
344;0.0691;524;0.8885;
345;0.0696;525;0.8638;
346;0.0705;526;0.8367;
347;0.0716;527;0.8120;
348;0.0728;528;0.7857;
349;0.0736;529;0.7598;
350;0.0745;530;0.7309;
351;0.0751;531;0.7050;
352;0.0756;532;0.6819;
353;0.0771;533;0.6544;
354;0.0779;534;0.6311;
355;0.0779;535;0.6072;
356;0.0791;536;0.5854;
357;0.0791;537;0.5657;
358;0.0788;538;0.5453;
359;0.0796;539;0.5250;
360;0.0802;540;0.5097;
361;0.0799;541;0.4921;
362;0.0799;542;0.4765;
363;0.0802;543;0.4621;
364;0.0799;544;0.4503;
365;0.0805;545;0.4378;
366;0.0799;546;0.4247;
367;0.0796;547;0.4137;
368;0.0794;548;0.4011;
369;0.0785;549;0.3919;
370;0.0776;550;0.3835;
371;0.0779;551;0.3730;
372;0.0774;552;0.3624;
373;0.0768;553;0.3527;
374;0.0756;554;0.3440;
375;0.0751;555;0.3344;
376;0.0745;556;0.3274;
377;0.0739;557;0.3164;
378;0.0734;558;0.3059;
379;0.0722;559;0.2962;
380;0.0714;560;0.2870;
381;0.0702;561;0.2783;
382;0.0694;562;0.2674;
383;0.0688;563;0.2582;
384;0.0682;564;0.2505;
385;0.0674;565;0.2420;
386;0.0662;566;0.2351;
387;0.0654;567;0.2261;
388;0.0642;568;0.2192;
389;0.0625;569;0.2105;
390;0.0617;570;0.2026;
391;0.0608;571;0.1951;
392;0.0594;572;0.1876;
393;0.0580;573;0.1804;
394;0.0568;574;0.1726;
395;0.0551;575;0.1661;
396;0.0540;576;0.1605;
397;0.0528;577;0.1539;
398;0.0514;578;0.1481;
399;0.0508;579;0.1427;
400;0.0500;580;0.1360;
401;0.0488;581;0.1312;
402;0.0485;582;0.1266;
403;0.0477;583;0.1210;
404;0.0465;584;0.1161;
405;0.0460;585;0.1120;
406;0.0457;586;0.1070;
407;0.0448;587;0.1028;
408;0.0448;588;0.0983;
409;0.0442;589;0.0955;
410;0.0442;590;0.0919;
411;0.0440;591;0.0882;
412;0.0437;592;0.0848;
413;0.0440;593;0.0830;
414;0.0445;594;0.0793;
415;0.0451;595;0.0767;
416;0.0457;596;0.0742;
417;0.0462;597;0.0706;
418;0.0468;598;0.0687;
419;0.0482;599;0.0654;
420;0.0494;600;0.0634;
421;0.0505;601;0.0605;
422;0.0520;602;0.0583;
423;0.0537;603;0.0563;
424;0.0554;604;0.0543;
425;0.0580;605;0.0527;
426;0.0599;606;0.0498;
427;0.0619;607;0.0484;
428;0.0651;608;0.0478;
429;0.0679;609;0.0450;
430;0.0705;610;0.0444;
431;0.0739;611;0.0413;
432;0.0768;612;0.0401;
433;0.0794;613;0.0387;
434;0.0834;614;0.0378;
435;0.0868;615;0.0368;
436;0.0896;616;0.0355;
437;0.0942;617;0.0344;
438;0.0976;618;0.0334;
439;0.1016;619;0.0326;
440;0.1070;620;0.0315;
441;0.1119;621;0.0303;
442;0.1168;622;0.0294;
443;0.1236;623;0.0280;
444;0.1299;624;0.0273;
445;0.1367;625;0.0262;
446;0.1467;626;0.0254;
447;0.1550;627;0.0248;
448;0.1636;628;0.0239;
449;0.1753;629;0.0229;
450;0.1853;630;0.0218;
451;0.1953;631;0.0214;
452;0.2092;632;0.0202;
453;0.2210;633;0.0201;
454;0.2324;634;0.0187;
455;0.2475;635;0.0181;
456;0.2595;636;0.0175;
457;0.2709;637;0.0167;
458;0.2855;638;0.0164;
459;0.2972;639;0.0160;
460;0.3077;640;0.0148;
461;0.3206;641;0.0146;
462;0.3300;642;0.0140;
463;0.3386;643;0.0135;
464;0.3488;644;0.0133;
465;0.3560;645;0.0128;
466;0.3628;646;0.0126;
467;0.3711;647;0.0117;
468;0.3777;648;0.0115;
469;0.3845;649;0.0112;
470;0.3934;650;0.0104;
471;0.4016;;;
472;0.4111;;;
473;0.4245;;;
474;0.4376;;;
475;0.4525;;;
476;0.4747;;;
477;0.4950;;;
478;0.5176;;;
479;0.5504;;;
480;0.5786;;;
481;0.6086;;;
482;0.6492;;;
483;0.6826;;;
484;0.7188;;;
485;0.7631;;;
486;0.7970;;;
487;0.8327;;;
488;0.8750;;;
489;0.9049;;;
490;0.9332;;;
491;0.9626;;;
492;0.9800;;;
493;0.9931;;;
494;1.0000;;;
495;0.9980;;;
496;0.9886;;;
497;0.9666;;;
498;0.9423;;;
499;0.9101;;;
500;0.8613;;;
501;0.8182;;;
502;0.7688;;;
503;0.7037;;;
504;0.6523;;;
505;0.5969;;;
506;0.5295;;;
507;0.4807;;;
508;0.4310;;;
509;0.3731;;;
510;0.3323;;;
511;0.2920;;;
512;0.2472;;;
513;0.2167;;;
514;0.1878;;;
515;0.1562;;;
516;0.1359;;;
517;0.1170;;;
518;0.0970;;;
519;0.0842;;;
520;0.0722;;;
521;0.0599;;;
522;0.0520;;;
523;0.0451;;;
524;0.0371;;;
525;0.0322;;;
526;0.0283;;;
527;0.0237;;;
528;0.0208;;;
529;0.0183;;;
530;0.0154;;;
531;0.0137;;;
532;0.0120;;;
533;0.0103;;;
534;0.0091;;;
535;0.0083;;;
536;0.0071;;;
537;0.0066;;;
538;0.0057;;;
539;0.0051;;;
540;0.0048;;;
541;0.0046;;;
542;0.0043;;;
543;0.0040;;;
544;0.0037;;;
545;0.0037;;;
546;0.0034;;;
547;0.0031;;;
548;0.0031;;;
549;0.0031;;;
550;0.0028;;;
551;0.0028;;;
552;0.0028;;;
553;0.0026;;;
554;0.0023;;;
555;0.0023;;;
556;0.0023;;;
557;0.0020;;;
558;0.0020;;;
559;0.0020;;;
560;0.0020;;;
561;0.0020;;;
562;0.0020;;;
563;0.0020;;;
564;0.0017;;;
565;0.0017;;;
566;0.0014;;;
567;0.0014;;;
568;0.0014;;;
569;0.0011;;;
570;0.0011;;;
571;0.0011;;;
572;0.0011;;;
573;0.0008;;;
574;0.0006;;;
575;0.0003;;;
596;0.0003;;;
597;0.0003;;;
599;0.0003;;;
