Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
401;0.0320;480;0.0388;
402;0.0320;481;0.0404;
403;0.0327;482;0.0432;
404;0.0327;483;0.0469;
405;0.0335;484;0.0515;
406;0.0342;485;0.0576;
407;0.0349;486;0.0659;
408;0.0356;487;0.0753;
409;0.0371;488;0.0865;
410;0.0385;489;0.1004;
411;0.0400;490;0.1159;
412;0.0407;491;0.1336;
413;0.0422;492;0.1573;
414;0.0422;493;0.1837;
415;0.0444;494;0.2145;
416;0.0451;495;0.2474;
417;0.0473;496;0.2836;
418;0.0495;497;0.3238;
419;0.0524;498;0.3649;
420;0.0538;499;0.4098;
421;0.0567;500;0.4572;
422;0.0604;501;0.5064;
423;0.0625;502;0.5580;
424;0.0647;503;0.6090;
425;0.0676;504;0.6588;
426;0.0713;505;0.7090;
427;0.0749;506;0.7560;
428;0.0778;507;0.7999;
429;0.0815;508;0.8418;
430;0.0844;509;0.8812;
431;0.0895;510;0.9130;
432;0.0931;511;0.9409;
433;0.0967;512;0.9632;
434;0.1018;513;0.9803;
435;0.1062;514;0.9924;
436;0.1127;515;0.9994;
437;0.1178;516;1.0000;
438;0.1236;517;0.9956;
439;0.1302;518;0.9860;
440;0.1367;519;0.9727;
441;0.1462;520;0.9568;
442;0.1535;521;0.9365;
443;0.1629;522;0.9123;
444;0.1716;523;0.8863;
445;0.1818;524;0.8577;
446;0.1927;525;0.8278;
447;0.2036;526;0.7992;
448;0.2153;527;0.7713;
449;0.2276;528;0.7427;
450;0.2400;529;0.7116;
451;0.2524;530;0.6830;
452;0.2662;531;0.6544;
453;0.2793;532;0.6264;
454;0.2924;533;0.5980;
455;0.3055;534;0.5710;
456;0.3193;535;0.5456;
457;0.3316;536;0.5217;
458;0.3462;537;0.4987;
459;0.3571;538;0.4767;
460;0.3709;539;0.4557;
461;0.3833;540;0.4353;
462;0.3956;541;0.4178;
463;0.4080;542;0.4008;
464;0.4218;543;0.3839;
465;0.4342;544;0.3688;
466;0.4502;545;0.3537;
467;0.4655;546;0.3402;
468;0.4829;547;0.3284;
469;0.4996;548;0.3153;
470;0.5207;549;0.3044;
471;0.5404;550;0.2933;
472;0.5644;551;0.2830;
473;0.5884;552;0.2727;
474;0.6153;553;0.2637;
475;0.6422;554;0.2537;
476;0.6735;555;0.2457;
477;0.7018;556;0.2349;
478;0.7353;557;0.2252;
479;0.7658;558;0.2176;
480;0.8000;559;0.2084;
481;0.8298;560;0.2008;
482;0.8633;561;0.1911;
483;0.8916;562;0.1836;
484;0.9193;563;0.1752;
485;0.9433;564;0.1689;
486;0.9651;565;0.1619;
487;0.9804;566;0.1558;
488;0.9935;567;0.1500;
489;1.0000;568;0.1440;
490;1.0000;569;0.1386;
491;0.9942;570;0.1330;
492;0.9833;571;0.1271;
493;0.9651;572;0.1213;
494;0.9418;573;0.1154;
495;0.9105;574;0.1107;
496;0.8778;575;0.1054;
497;0.8356;576;0.1010;
498;0.7927;577;0.0966;
499;0.7455;578;0.0918;
500;0.6975;579;0.0876;
501;0.6436;580;0.0833;
502;0.5913;581;0.0793;
503;0.5425;582;0.0754;
504;0.4887;583;0.0722;
505;0.4436;584;0.0689;
506;0.3956;585;0.0657;
507;0.3527;586;0.0626;
508;0.3113;587;0.0598;
509;0.2764;588;0.0567;
510;0.2400;589;0.0543;
511;0.2087;590;0.0521;
512;0.1833;591;0.0498;
513;0.1578;592;0.0475;
514;0.1382;593;0.0452;
515;0.1193;594;0.0430;
516;0.1040;595;0.0411;
517;0.0902;596;0.0385;
518;0.0778;597;0.0372;
519;0.0684;598;0.0358;
520;0.0596;599;0.0342;
521;0.0524;600;0.0326;
522;0.0465;;;
523;0.0415;;;
524;0.0364;;;
525;0.0327;;;
526;0.0298;;;
527;0.0276;;;
528;0.0247;;;
529;0.0233;;;
530;0.0218;;;
531;0.0204;;;
532;0.0189;;;
533;0.0175;;;
534;0.0167;;;
535;0.0153;;;
536;0.0153;;;
537;0.0145;;;
538;0.0131;;;
539;0.0131;;;
540;0.0124;;;
541;0.0116;;;
542;0.0109;;;
543;0.0102;;;
544;0.0095;;;
545;0.0087;;;
546;0.0087;;;
547;0.0080;;;
548;0.0073;;;
549;0.0073;;;
550;0.0065;;;
551;0.0065;;;
552;0.0065;;;
553;0.0065;;;
554;0.0058;;;
555;0.0058;;;
556;0.0058;;;
557;0.0051;;;
558;0.0051;;;
559;0.0051;;;
560;0.0051;;;
561;0.0044;;;
562;0.0044;;;
563;0.0051;;;
564;0.0044;;;
565;0.0044;;;
566;0.0044;;;
567;0.0044;;;
568;0.0044;;;
569;0.0044;;;
570;0.0036;;;
571;0.0036;;;
572;0.0036;;;
573;0.0044;;;
574;0.0036;;;
575;0.0044;;;
576;0.0036;;;
577;0.0036;;;
578;0.0036;;;
579;0.0044;;;
580;0.0036;;;
581;0.0036;;;
582;0.0036;;;
583;0.0036;;;
584;0.0036;;;
585;0.0036;;;
586;0.0036;;;
587;0.0036;;;
588;0.0036;;;
589;0.0036;;;
590;0.0036;;;
591;0.0036;;;
592;0.0029;;;
593;0.0029;;;
594;0.0029;;;
595;0.0029;;;
596;0.0029;;;
597;0.0029;;;
598;0.0029;;;
599;0.0029;;;
