Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
400;0.0713;593;0.4593;
401;0.0717;594;0.4995;
402;0.0661;595;0.5245;
403;0.0648;596;0.5580;
404;0.0633;597;0.5926;
405;0.0670;598;0.6271;
406;0.0655;599;0.6670;
407;0.0651;600;0.6970;
408;0.0582;601;0.7348;
409;0.0646;602;0.7627;
410;0.0575;603;0.7985;
411;0.0604;604;0.8263;
412;0.0599;605;0.8563;
413;0.0592;606;0.8693;
414;0.0546;607;0.9083;
415;0.0530;608;0.9160;
416;0.0536;609;0.9276;
417;0.0506;610;0.9456;
418;0.0497;611;0.9675;
419;0.0510;612;0.9742;
420;0.0501;613;0.9853;
421;0.0517;614;0.9858;
422;0.0483;615;1.0000;
423;0.0476;616;0.9866;
424;0.0443;617;0.9925;
425;0.0469;618;0.9829;
426;0.0443;619;0.9781;
427;0.0440;620;0.9752;
428;0.0384;621;0.9583;
429;0.0415;622;0.9552;
430;0.0399;623;0.9489;
431;0.0416;624;0.9218;
432;0.0404;625;0.9088;
433;0.0409;626;0.9021;
434;0.0357;627;0.8823;
435;0.0343;628;0.8643;
436;0.0363;629;0.8488;
437;0.0335;630;0.8399;
438;0.0356;631;0.8187;
439;0.0356;632;0.8008;
440;0.0361;633;0.7810;
441;0.0367;634;0.7615;
442;0.0346;635;0.7391;
443;0.0334;636;0.7143;
444;0.0335;637;0.7063;
445;0.0336;638;0.6817;
446;0.0321;639;0.6620;
447;0.0327;640;0.6442;
448;0.0341;641;0.6248;
449;0.0345;642;0.6044;
450;0.0328;643;0.5820;
451;0.0334;644;0.5582;
452;0.0301;645;0.5421;
453;0.0349;646;0.5221;
454;0.0325;647;0.5010;
455;0.0295;648;0.4827;
456;0.0325;649;0.4541;
457;0.0313;650;0.4440;
458;0.0359;651;0.4239;
459;0.0334;652;0.4135;
460;0.0348;653;0.3997;
461;0.0332;654;0.3831;
462;0.0366;655;0.3817;
463;0.0380;656;0.3650;
464;0.0379;657;0.3579;
465;0.0381;658;0.3415;
466;0.0376;659;0.3365;
467;0.0372;660;0.3253;
468;0.0437;661;0.3129;
469;0.0421;662;0.3054;
470;0.0431;663;0.2989;
471;0.0404;664;0.2871;
472;0.0455;665;0.2807;
473;0.0458;666;0.2752;
474;0.0473;667;0.2680;
