Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
400;0.0405;540;0.0698;
403;0.0405;541;0.0769;
406;0.0405;542;0.0893;
409;0.0387;543;0.1030;
414;0.0388;544;0.1190;
419;0.0370;546;0.1550;
424;0.0353;546;0.1550;
429;0.0318;548;0.1720;
434;0.0283;549;0.1900;
437;0.0249;550;0.2110;
441;0.0214;550;0.2110;
447;0.0214;551;0.2520;
452;0.0250;552;0.2690;
458;0.0285;553;0.2960;
463;0.0355;553;0.2960;
467;0.0461;554;0.3520;
469;0.0514;555;0.3820;
473;0.0638;556;0.4070;
476;0.0744;556;0.4070;
480;0.0832;557;0.4550;
482;0.0954;557;0.4550;
486;0.1099;558;0.5110;
488;0.1257;559;0.5680;
490;0.1396;559;0.5680;
492;0.1554;560;0.5890;
495;0.1782;561;0.6390;
497;0.1980;561;0.6390;
501;0.2347;562;0.6700;
503;0.2644;563;0.6970;
505;0.2921;564;0.7230;
508;0.3238;564;0.7230;
510;0.3475;565;0.7850;
511;0.3713;566;0.8220;
513;0.3891;567;0.8440;
515;0.4069;567;0.8440;
518;0.4277;568;0.8790;
521;0.4475;569;0.9020;
524;0.4634;569;0.9020;
526;0.4772;570;0.9370;
528;0.4931;571;0.9550;
529;0.5109;571;0.9550;
531;0.5446;572;0.9740;
531;0.5446;574;0.9880;
533;0.5673;575;0.9940;
534;0.5861;575;0.9940;
535;0.6129;576;0.9970;
536;0.6446;578;0.9900;
537;0.6713;579;0.9850;
538;0.6970;580;0.9690;
539;0.7198;581;0.9550;
540;0.7396;582;0.9410;
540;0.7396;583;0.9260;
542;0.7812;584;0.9050;
542;0.7812;585;0.8930;
543;0.8257;586;0.8770;
543;0.8257;586;0.8770;
544;0.8663;587;0.8450;
545;0.8822;588;0.8290;
546;0.9050;588;0.8290;
546;0.9050;589;0.7970;
548;0.9525;590;0.7690;
549;0.9663;591;0.7460;
550;0.9861;592;0.7270;
550;0.9861;593;0.6990;
551;0.9901;594;0.6770;
553;1.0000;595;0.6530;
554;0.9871;596;0.6280;
555;0.9782;597;0.6100;
556;0.9644;598;0.5840;
557;0.9525;599;0.5620;
558;0.9386;600;0.5430;
559;0.9238;601;0.5220;
559;0.9238;603;0.5020;
560;0.8842;604;0.4790;
560;0.8842;605;0.4600;
560;0.8842;607;0.4370;
561;0.8218;608;0.4160;
562;0.7960;609;0.3980;
563;0.7663;611;0.3790;
563;0.7663;613;0.3640;
564;0.7119;615;0.3490;
564;0.7119;617;0.3290;
565;0.6693;620;0.3110;
566;0.6327;623;0.2920;
567;0.5545;626;0.2780;
567;0.5545;628;0.2670;
569;0.5089;631;0.2510;
569;0.5089;633;0.2370;
570;0.4337;636;0.2270;
571;0.4000;637;0.2110;
572;0.3614;640;0.2000;
573;0.3208;642;0.1880;
574;0.2772;645;0.1720;
574;0.2772;648;0.1630;
576;0.2228;651;0.1450;
577;0.1931;654;0.1310;
579;0.1663;657;0.1170;
580;0.1436;660;0.1030;
581;0.1119;663;0.0921;
583;0.0925;666;0.0815;
584;0.0750;670;0.0726;
586;0.0591;672;0.0673;
588;0.0433;675;0.0620;
590;0.0310;678;0.0584;
593;0.0223;681;0.0531;
595;0.0187;686;0.0496;
597;0.0135;689;0.0425;
600;0.0117;694;0.0371;
602;0.0064;698;0.0353;
608;0.0065;700;0.0353;
613;0.0065;;;
