Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
502;0.0282;640;0.0706;
503;0.0306;641;0.0799;
504;0.0315;642;0.0919;
505;0.0347;643;0.1046;
506;0.0347;644;0.1254;
507;0.0347;645;0.1430;
508;0.0380;646;0.1704;
509;0.0380;647;0.1955;
510;0.0380;648;0.2220;
511;0.0412;649;0.2500;
512;0.0412;650;0.2803;
513;0.0412;651;0.3123;
514;0.0412;652;0.3468;
515;0.0412;653;0.3898;
516;0.0444;654;0.4390;
517;0.0445;655;0.5140;
518;0.0445;656;0.5712;
519;0.0445;657;0.6437;
520;0.0445;658;0.6982;
521;0.0478;659;0.7462;
522;0.0477;660;0.7860;
523;0.0477;661;0.8184;
524;0.0502;662;0.8432;
525;0.0510;663;0.8654;
526;0.0542;664;0.8934;
527;0.0542;665;0.9265;
528;0.0575;666;0.9554;
529;0.0608;667;0.9724;
530;0.0640;668;0.9847;
531;0.0673;669;0.9926;
532;0.0705;670;0.9937;
533;0.0736;671;1.0000;
534;0.0764;672;0.9842;
535;0.0826;673;0.9708;
536;0.0888;674;0.9545;
537;0.0950;675;0.9346;
538;0.0998;676;0.9156;
539;0.1042;677;0.8884;
540;0.1104;678;0.8766;
541;0.1166;679;0.8417;
542;0.1226;680;0.8134;
543;0.1258;681;0.7792;
544;0.1320;682;0.7398;
545;0.1382;683;0.6930;
546;0.1411;684;0.6462;
547;0.1473;685;0.6006;
548;0.1518;686;0.5554;
549;0.1551;687;0.5072;
550;0.1584;688;0.4755;
551;0.1583;689;0.4393;
552;0.1617;690;0.4142;
553;0.1649;691;0.3903;
554;0.1648;692;0.3693;
555;0.1648;693;0.3492;
556;0.1648;694;0.3300;
557;0.1648;695;0.3115;
558;0.1648;696;0.2943;
559;0.1616;697;0.2818;
560;0.1616;698;0.2642;
561;0.1616;699;0.2562;
562;0.1616;700;0.2464;
563;0.1582;701;0.2402;
564;0.1584;702;0.2377;
565;0.1584;703;0.2341;
566;0.1612;704;0.2280;
567;0.1616;705;0.2242;
568;0.1616;706;0.2171;
569;0.1649;707;0.2126;
570;0.1681;708;0.2096;
571;0.1726;709;0.2034;
572;0.1788;710;0.2017;
573;0.1850;711;0.2017;
574;0.1912;712;0.2017;
575;0.1996;713;0.2051;
576;0.2089;714;0.2083;
577;0.2188;715;0.2113;
578;0.2316;716;0.2177;
579;0.2504;717;0.2206;
580;0.2663;718;0.2235;
581;0.2826;719;0.2266;
582;0.2961;720;0.2385;
583;0.3138;721;0.2443;
584;0.3300;722;0.2508;
585;0.3470;723;0.2526;
586;0.3629;724;0.2615;
587;0.3810;725;0.2726;
588;0.3988;726;0.2797;
589;0.4145;727;0.2884;
590;0.4299;728;0.2925;
591;0.4555;729;0.2933;
592;0.4679;730;0.2933;
593;0.4804;731;0.2906;
594;0.4907;732;0.2813;
595;0.4998;733;0.2736;
596;0.5087;734;0.2678;
597;0.5128;735;0.2594;
598;0.5191;736;0.2541;
599;0.5195;737;0.2512;
600;0.5195;738;0.2450;
601;0.5144;739;0.2376;
602;0.5082;740;0.2325;
603;0.5020;741;0.2228;
604;0.4915;742;0.2169;
605;0.4789;743;0.2094;
606;0.4665;744;0.2040;
607;0.4543;745;0.1976;
608;0.4412;746;0.1905;
609;0.4256;747;0.1811;
610;0.4098;748;0.1760;
611;0.3960;749;0.1698;
612;0.3814;750;0.1668;
613;0.3605;751;0.1625;
614;0.3491;752;0.1597;
615;0.3400;753;0.1536;
616;0.3312;754;0.1452;
617;0.3229;755;0.1389;
618;0.3178;756;0.1324;
619;0.3148;757;0.1253;
620;0.3145;758;0.1159;
621;0.3145;759;0.1066;
622;0.3164;760;0.0977;
623;0.3261;761;0.0917;
624;0.3322;762;0.0887;
625;0.3406;763;0.0845;
626;0.3528;764;0.0796;
627;0.3649;765;0.0741;
628;0.3769;766;0.0703;
629;0.3920;767;0.0676;
630;0.4100;768;0.0644;
631;0.4283;769;0.0611;
632;0.4491;770;0.0584;
633;0.4714;771;0.0555;
634;0.4968;772;0.0525;
635;0.5367;773;0.0512;
636;0.5658;774;0.0498;
637;0.5968;775;0.0480;
638;0.6270;776;0.0480;
639;0.6570;777;0.0446;
640;0.6868;778;0.0447;
641;0.7189;779;0.0415;
642;0.7527;780;0.0414;
643;0.7851;781;0.0388;
644;0.8186;782;0.0382;
645;0.8692;783;0.0362;
646;0.8973;784;0.0349;
647;0.9233;785;0.0316;
648;0.9449;786;0.0316;
649;0.9623;787;0.0316;
650;0.9750;788;0.0316;
651;0.9866;789;0.0283;
652;1.0000;790;0.0284;
653;0.9922;791;0.0312;
654;0.9893;792;0.0291;
655;0.9793;793;0.0284;
656;0.9537;794;0.0284;
657;0.9305;795;0.0284;
658;0.9033;796;0.0284;
659;0.8718;;;
660;0.8361;;;
661;0.7869;;;
662;0.7555;;;
663;0.7128;;;
664;0.6656;;;
665;0.6188;;;
666;0.5428;;;
667;0.4949;;;
668;0.4471;;;
669;0.4059;;;
670;0.3668;;;
671;0.3316;;;
672;0.2989;;;
673;0.2666;;;
674;0.2367;;;
675;0.2082;;;
676;0.1814;;;
677;0.1594;;;
678;0.1273;;;
679;0.1110;;;
680;0.0959;;;
681;0.0826;;;
682;0.0726;;;
683;0.0634;;;
684;0.0539;;;
685;0.0453;;;
686;0.0380;;;
687;0.0330;;;
688;0.0260;;;
689;0.0205;;;
690;0.0152;;;
691;0.0118;;;
692;0.0119;;;
693;0.0087;;;
694;0.0067;;;
695;0.0065;;;
696;0.0064;;;
697;0.0045;;;
698;0.0043;;;
