Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
250;0.6784;550;0.0103;
251;0.6749;551;0.0106;
252;0.6768;552;0.0119;
253;0.6814;553;0.0135;
254;0.6873;554;0.0161;
255;0.6942;555;0.0188;
256;0.7028;556;0.0218;
257;0.7149;557;0.0259;
258;0.7288;558;0.0315;
259;0.7429;559;0.0381;
260;0.7565;560;0.0461;
261;0.7691;561;0.0552;
262;0.7836;562;0.0666;
263;0.7952;563;0.0801;
264;0.8090;564;0.0940;
265;0.8204;565;0.1108;
266;0.8303;566;0.1293;
267;0.8357;567;0.1512;
268;0.8433;568;0.1757;
269;0.8496;569;0.2027;
270;0.8533;570;0.2345;
271;0.8577;571;0.2691;
272;0.8650;572;0.3108;
273;0.8733;573;0.3532;
274;0.8815;574;0.3950;
275;0.8896;575;0.4425;
276;0.8950;576;0.4916;
277;0.8987;577;0.5416;
278;0.9008;578;0.5919;
279;0.9003;579;0.6436;
280;0.8974;580;0.6919;
281;0.8946;581;0.7412;
282;0.8941;582;0.7886;
283;0.8917;583;0.8297;
284;0.8835;584;0.8696;
285;0.8597;585;0.9058;
286;0.8206;586;0.9334;
287;0.7795;587;0.9555;
288;0.7398;588;0.9750;
289;0.7108;589;0.9845;
290;0.6903;590;0.9942;
291;0.6672;591;1.0000;
292;0.6320;592;0.9922;
293;0.5854;593;0.9847;
294;0.5366;594;0.9775;
295;0.4905;595;0.9592;
296;0.4534;596;0.9408;
297;0.4192;597;0.9169;
298;0.3906;598;0.8964;
299;0.3654;599;0.8717;
300;0.3425;600;0.8419;
301;0.3231;601;0.8164;
302;0.3068;602;0.7897;
303;0.2937;603;0.7609;
304;0.2828;604;0.7327;
305;0.2754;605;0.7011;
306;0.2690;606;0.6726;
307;0.2660;607;0.6468;
308;0.2612;608;0.6197;
309;0.2585;609;0.5936;
310;0.2559;610;0.5654;
311;0.2536;611;0.5433;
312;0.2497;612;0.5180;
313;0.2456;613;0.4951;
314;0.2413;614;0.4728;
315;0.2334;615;0.4510;
316;0.2254;616;0.4353;
317;0.2180;617;0.4150;
318;0.2089;618;0.3976;
319;0.1980;619;0.3792;
320;0.1889;620;0.3636;
321;0.1796;621;0.3501;
322;0.1702;622;0.3368;
323;0.1615;623;0.3284;
324;0.1527;624;0.3187;
325;0.1453;625;0.3100;
326;0.1388;626;0.3019;
327;0.1315;627;0.2928;
328;0.1248;628;0.2862;
329;0.1144;629;0.2812;
330;0.1085;630;0.2739;
331;0.1036;631;0.2709;
332;0.0989;632;0.2665;
333;0.0945;633;0.2630;
334;0.0913;634;0.2589;
335;0.0884;635;0.2539;
336;0.0853;636;0.2533;
337;0.0833;637;0.2516;
338;0.0817;638;0.2489;
339;0.0806;639;0.2467;
340;0.0787;640;0.2437;
341;0.0780;641;0.2406;
342;0.0767;642;0.2364;
343;0.0755;643;0.2367;
344;0.0752;644;0.2311;
345;0.0745;645;0.2286;
346;0.0742;646;0.2253;
347;0.0755;647;0.2215;
348;0.0764;648;0.2165;
349;0.0779;649;0.2140;
350;0.0802;650;0.2098;
351;0.0824;651;0.2030;
352;0.0852;652;0.1991;
353;0.0872;653;0.1933;
354;0.0888;654;0.1898;
355;0.0895;655;0.1844;
356;0.0888;656;0.1809;
357;0.0871;657;0.1744;
358;0.0846;658;0.1708;
359;0.0807;659;0.1658;
360;0.0758;660;0.1592;
361;0.0702;661;0.1546;
362;0.0654;662;0.1487;
363;0.0593;663;0.1441;
364;0.0537;664;0.1390;
365;0.0485;665;0.1351;
366;0.0436;666;0.1298;
367;0.0392;667;0.1254;
368;0.0357;668;0.1207;
369;0.0321;669;0.1170;
370;0.0298;670;0.1114;
371;0.0276;671;0.1062;
