Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
300;0.8570;360;0.0060;
301;0.8052;361;0.0055;
302;0.7575;362;0.0053;
303;0.7117;363;0.0053;
304;0.6730;364;0.0051;
305;0.6360;365;0.0054;
306;0.6037;366;0.0049;
307;0.5733;367;0.0045;
308;0.5478;368;0.0050;
309;0.5238;369;0.0046;
310;0.5039;370;0.0050;
311;0.4840;371;0.0042;
312;0.4682;372;0.0042;
313;0.4545;373;0.0050;
314;0.4457;374;0.0051;
315;0.4366;375;0.0051;
316;0.4308;376;0.0044;
317;0.4295;377;0.0049;
318;0.4291;378;0.0062;
319;0.4312;379;0.0055;
320;0.4346;380;0.0054;
321;0.4414;381;0.0054;
322;0.4507;382;0.0066;
323;0.4591;383;0.0075;
324;0.4697;384;0.0074;
325;0.4826;385;0.0069;
326;0.4973;386;0.0078;
327;0.5112;387;0.0087;
328;0.5252;388;0.0091;
329;0.5437;389;0.0104;
330;0.5571;390;0.0111;
331;0.5738;391;0.0127;
332;0.5913;392;0.0136;
333;0.6123;393;0.0165;
334;0.6272;394;0.0194;
335;0.6452;395;0.0216;
336;0.6666;396;0.0231;
337;0.6808;397;0.0252;
338;0.7058;398;0.0250;
339;0.7182;399;0.0254;
340;0.7370;400;0.0248;
341;0.7563;401;0.0239;
342;0.7725;402;0.0251;
343;0.7893;403;0.0251;
344;0.8053;404;0.0278;
345;0.8233;405;0.0295;
346;0.8336;406;0.0309;
347;0.8474;407;0.0323;
348;0.8565;408;0.0371;
349;0.8672;409;0.0431;
350;0.8701;410;0.0443;
351;0.8771;411;0.0520;
352;0.8826;412;0.0557;
353;0.8873;413;0.0658;
354;0.8888;414;0.0698;
355;0.8900;415;0.0817;
356;0.8970;416;0.0876;
357;0.9008;417;0.0969;
358;0.9057;418;0.1063;
359;0.9140;419;0.1192;
360;0.9193;420;0.1330;
361;0.9261;421;0.1462;
362;0.9331;422;0.1618;
363;0.9444;423;0.1724;
364;0.9520;424;0.1894;
365;0.9579;425;0.2080;
366;0.9655;426;0.2247;
367;0.9727;427;0.2422;
368;0.9793;428;0.2578;
369;0.9839;429;0.2847;
370;0.9874;430;0.3017;
371;0.9929;431;0.3235;
372;0.9954;432;0.3440;
373;0.9984;433;0.3678;
374;0.9986;434;0.3913;
375;1.0000;435;0.4158;
376;0.9962;436;0.4375;
377;0.9966;437;0.4666;
378;0.9934;438;0.4849;
379;0.9860;439;0.5058;
380;0.9773;440;0.5390;
381;0.9705;441;0.5578;
382;0.9646;442;0.5779;
383;0.9537;443;0.5995;
384;0.9438;444;0.6285;
385;0.9132;445;0.6424;
386;0.8999;446;0.6710;
387;0.8846;447;0.6854;
388;0.8686;448;0.7105;
389;0.8489;449;0.7290;
390;0.8303;450;0.7596;
391;0.8135;451;0.7652;
392;0.7923;452;0.7950;
393;0.7701;453;0.8091;
394;0.7477;454;0.8245;
395;0.7255;455;0.8438;
396;0.7014;456;0.8533;
397;0.6768;457;0.8723;
398;0.6519;458;0.8764;
399;0.6270;459;0.9001;
400;0.6029;460;0.9150;
401;0.5776;461;0.9129;
402;0.5535;462;0.9278;
403;0.5286;463;0.9432;
404;0.5032;464;0.9496;
405;0.4796;465;0.9528;
406;0.4565;466;0.9616;
407;0.4322;467;0.9651;
408;0.4100;468;0.9767;
409;0.3880;469;0.9760;
410;0.3649;470;0.9847;
411;0.3451;471;0.9843;
412;0.3251;472;0.9989;
413;0.3066;473;0.9853;
414;0.2873;474;0.9909;
415;0.2710;475;0.9852;
416;0.2550;476;0.9783;
417;0.2414;477;1.0000;
418;0.2270;478;0.9805;
419;0.2129;479;0.9807;
420;0.2001;480;0.9829;
421;0.1883;481;0.9760;
422;0.1786;482;0.9665;
423;0.1685;483;0.9721;
424;0.1565;484;0.9635;
425;0.1461;485;0.9506;
426;0.1372;486;0.9518;
427;0.1290;487;0.9347;
428;0.1210;488;0.9344;
429;0.1146;489;0.9234;
430;0.1066;490;0.9228;
431;0.1011;491;0.9087;
432;0.0938;492;0.9032;
433;0.0848;493;0.9022;
434;0.0828;494;0.8828;
435;0.0768;495;0.8740;
436;0.0710;496;0.8650;
437;0.0658;497;0.8630;
438;0.0613;498;0.8582;
439;0.0572;499;0.8322;
440;0.0541;500;0.8386;
441;0.0501;501;0.8312;
442;0.0461;502;0.8153;
443;0.0442;503;0.8066;
444;0.0397;504;0.7814;
445;0.0358;505;0.7674;
446;0.0343;506;0.7518;
447;0.0308;507;0.7390;
448;0.0302;508;0.7246;
449;0.0270;509;0.7060;
450;0.0263;510;0.6979;
451;0.0216;511;0.6840;
452;0.0207;512;0.6836;
453;0.0200;513;0.6560;
454;0.0192;514;0.6482;
455;0.0173;515;0.6378;
456;0.0162;516;0.6332;
457;0.0152;517;0.6206;
458;0.0140;518;0.6106;
459;0.0129;519;0.5983;
460;0.0113;520;0.5999;
461;0.0112;521;0.5813;
462;0.0093;522;0.5687;
463;0.0083;523;0.5540;
464;0.0078;524;0.5446;
465;0.0067;525;0.5353;
466;0.0065;526;0.5289;
467;0.0052;527;0.5201;
468;0.0066;528;0.5084;
469;0.0043;529;0.5050;
470;0.0057;530;0.4899;
471;0.0046;531;0.4768;
