Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
300;0.1950;460;0.0117;
301;0.1858;461;0.0088;
302;0.1771;462;0.0066;
303;0.1698;463;0.0056;
304;0.1615;464;0.0056;
305;0.1545;465;0.0061;
306;0.1480;466;0.0074;
307;0.1416;467;0.0093;
308;0.1345;468;0.0123;
309;0.1289;469;0.0156;
310;0.1228;470;0.0196;
311;0.1160;471;0.0244;
312;0.1090;472;0.0310;
313;0.1042;473;0.0373;
314;0.0972;474;0.0469;
315;0.0924;475;0.0593;
316;0.0873;476;0.0737;
317;0.0834;477;0.0885;
318;0.0782;478;0.1101;
319;0.0737;479;0.1389;
320;0.0697;480;0.1724;
321;0.0671;481;0.2121;
322;0.0636;482;0.2544;
323;0.0608;483;0.2974;
324;0.0574;484;0.3459;
325;0.0552;485;0.3942;
326;0.0522;486;0.4341;
327;0.0508;487;0.4793;
328;0.0488;488;0.5461;
329;0.0472;489;0.6129;
330;0.0449;490;0.6765;
331;0.0424;491;0.7311;
332;0.0406;492;0.7870;
333;0.0375;493;0.8433;
334;0.0350;494;0.8836;
335;0.0332;495;0.9154;
336;0.0304;496;0.9418;
337;0.0285;497;0.9646;
338;0.0266;498;0.9844;
339;0.0246;499;0.9951;
340;0.0220;500;1.0000;
341;0.0204;501;0.9984;
342;0.0191;502;0.9855;
343;0.0175;503;0.9644;
344;0.0167;504;0.9434;
345;0.0151;505;0.9190;
346;0.0147;506;0.8929;
347;0.0139;507;0.8635;
348;0.0137;508;0.8362;
349;0.0130;509;0.8099;
350;0.0123;510;0.7834;
351;0.0118;511;0.7589;
352;0.0118;512;0.7328;
353;0.0115;513;0.7117;
354;0.0112;514;0.6888;
355;0.0109;515;0.6710;
356;0.0109;516;0.6532;
357;0.0104;517;0.6362;
358;0.0104;518;0.6233;
359;0.0103;519;0.6115;
360;0.0101;520;0.6008;
361;0.0101;521;0.5899;
362;0.0100;522;0.5819;
363;0.0101;523;0.5746;
364;0.0100;524;0.5659;
365;0.0098;525;0.5588;
