Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
200;0.5145;450;0.0000;
201;0.5095;451;0.0000;
202;0.5015;452;0.0000;
203;0.4885;453;0.0000;
204;0.4835;454;0.0000;
205;0.4705;455;0.0000;
206;0.4595;456;0.0000;
207;0.4494;457;0.0000;
208;0.4354;458;0.0000;
209;0.4204;459;0.0000;
210;0.4054;460;0.0000;
211;0.3894;461;0.0000;
212;0.3754;462;0.0000;
213;0.3614;463;0.0000;
214;0.3463;464;0.0000;
215;0.3343;465;0.0000;
216;0.3243;466;0.0000;
217;0.3153;467;0.0000;
218;0.3073;468;0.0000;
219;0.3013;469;0.0000;
220;0.2963;470;0.0000;
221;0.2933;471;0.0000;
222;0.2903;472;0.0000;
223;0.2893;473;0.0000;
224;0.2873;474;0.0000;
225;0.2863;475;0.0000;
226;0.2853;476;0.0000;
227;0.2853;477;0.0000;
228;0.2853;478;0.0000;
229;0.2853;479;0.0000;
230;0.2873;480;0.0000;
231;0.2903;481;0.0000;
232;0.2923;482;0.0000;
233;0.2963;483;0.0000;
234;0.3013;484;0.0000;
235;0.3063;485;0.0000;
236;0.3133;486;0.0000;
237;0.3193;487;0.0010;
238;0.3253;488;0.0010;
239;0.3303;489;0.0010;
240;0.3343;490;0.0020;
241;0.3373;491;0.0020;
242;0.3393;492;0.0030;
243;0.3383;493;0.0030;
244;0.3383;494;0.0040;
245;0.3373;495;0.0060;
246;0.3353;496;0.0060;
247;0.3323;497;0.0090;
248;0.3283;498;0.0110;
249;0.3233;499;0.0130;
250;0.3183;500;0.0170;
251;0.3133;501;0.0200;
252;0.3103;502;0.0250;
253;0.3083;503;0.0300;
254;0.3053;504;0.0380;
255;0.2993;505;0.0450;
256;0.2923;506;0.0560;
257;0.2793;507;0.0670;
258;0.2633;508;0.0820;
259;0.2442;509;0.0970;
260;0.2232;510;0.1190;
261;0.2032;511;0.1470;
262;0.1842;512;0.1590;
263;0.1682;513;0.1880;
264;0.1562;514;0.2210;
265;0.1471;515;0.2510;
266;0.1401;516;0.2950;
267;0.1351;517;0.3410;
268;0.1331;518;0.3890;
269;0.1301;519;0.4340;
270;0.1271;520;0.4880;
271;0.1241;521;0.5440;
272;0.1191;522;0.6010;
273;0.1141;523;0.6610;
274;0.1091;524;0.7150;
275;0.1041;525;0.7740;
276;0.0991;526;0.8290;
277;0.0941;527;0.8570;
278;0.0891;528;0.9040;
279;0.0851;529;0.9390;
280;0.0821;530;0.9780;
281;0.0801;531;0.9820;
282;0.0781;532;0.9950;
283;0.0771;533;1.0000;
284;0.0771;534;0.9880;
285;0.0771;535;0.9870;
286;0.0781;536;0.9750;
287;0.0791;537;0.9600;
288;0.0811;538;0.9400;
289;0.0831;539;0.9010;
290;0.0851;540;0.8860;
291;0.0881;541;0.8550;
292;0.0901;542;0.8180;
293;0.0931;543;0.7830;
294;0.0961;544;0.7640;
295;0.0991;545;0.7290;
296;0.1031;546;0.7000;
297;0.1061;547;0.6690;
298;0.1091;548;0.6430;
299;0.1121;549;0.6250;
300;0.1161;550;0.5880;
301;0.1181;551;0.5610;
302;0.1211;552;0.5420;
303;0.1231;553;0.5190;
304;0.1241;554;0.5010;
305;0.1251;555;0.4760;
306;0.1261;556;0.4630;
307;0.1251;557;0.4350;
308;0.1241;558;0.4270;
309;0.1231;559;0.4140;
310;0.1211;560;0.4030;
311;0.1171;561;0.3980;
312;0.1151;562;0.3790;
313;0.1111;563;0.3660;
314;0.1071;564;0.3570;
315;0.1021;565;0.3550;
316;0.0971;566;0.3430;
317;0.0911;567;0.3380;
318;0.0851;568;0.3260;
319;0.0801;569;0.3160;
320;0.0731;570;0.3100;
321;0.0681;571;0.3020;
322;0.0631;572;0.2970;
323;0.0581;573;0.2880;
324;0.0541;574;0.2770;
325;0.0511;575;0.2720;
326;0.0490;576;0.2690;
327;0.0470;577;0.2600;
328;0.0470;578;0.2520;
329;0.0460;579;0.2440;
330;0.0460;580;0.2330;
331;0.0470;581;0.2240;
332;0.0480;582;0.2240;
333;0.0501;583;0.2090;
334;0.0531;584;0.2070;
335;0.0551;585;0.1970;
336;0.0571;586;0.1930;
337;0.0591;587;0.1790;
338;0.0621;588;0.1750;
339;0.0641;589;0.1660;
340;0.0651;590;0.1610;
341;0.0661;591;0.1560;
