Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
402;0.0121;544;0.0199;
403;0.0120;545;0.0242;
404;0.0120;546;0.0285;
405;0.0094;547;0.0331;
406;0.0088;548;0.0384;
407;0.0073;549;0.0431;
408;0.0063;550;0.0491;
409;0.0063;551;0.0558;
410;0.0063;552;0.0633;
411;0.0063;553;0.0761;
412;0.0063;554;0.0887;
413;0.0056;555;0.0982;
414;0.0063;556;0.1124;
415;0.0081;557;0.1280;
416;0.0057;558;0.1471;
417;0.0057;559;0.1652;
418;0.0057;560;0.1894;
419;0.0069;561;0.2128;
420;0.0057;562;0.2422;
421;0.0057;563;0.2731;
422;0.0057;564;0.3088;
423;0.0057;565;0.3457;
424;0.0057;566;0.3870;
425;0.0063;567;0.4284;
426;0.0065;568;0.4735;
427;0.0076;569;0.5182;
428;0.0076;570;0.5663;
429;0.0069;571;0.6089;
430;0.0082;572;0.6637;
431;0.0089;573;0.7087;
432;0.0088;574;0.7523;
433;0.0094;575;0.7946;
434;0.0102;576;0.8349;
435;0.0107;577;0.8698;
436;0.0114;578;0.9004;
437;0.0120;579;0.9274;
438;0.0126;580;0.9496;
439;0.0129;581;0.9680;
440;0.0132;582;0.9813;
441;0.0132;583;0.9925;
442;0.0139;584;0.9953;
443;0.0145;585;0.9987;
444;0.0151;586;0.9954;
445;0.0157;587;0.9875;
446;0.0164;588;0.9774;
447;0.0176;589;0.9642;
448;0.0189;590;0.9385;
449;0.0207;591;0.9198;
450;0.0228;592;0.9122;
451;0.0246;593;0.8964;
452;0.0259;594;0.8750;
453;0.0271;595;0.8552;
454;0.0277;596;0.8354;
455;0.0294;597;0.8233;
456;0.0309;598;0.7978;
457;0.0321;599;0.7651;
458;0.0336;600;0.7526;
459;0.0353;601;0.7341;
460;0.0370;602;0.7148;
461;0.0384;603;0.6974;
462;0.0403;604;0.6805;
463;0.0425;605;0.6652;
464;0.0447;606;0.6497;
465;0.0465;607;0.6362;
466;0.0484;608;0.6222;
467;0.0504;609;0.6108;
468;0.0521;610;0.5995;
469;0.0543;611;0.5895;
470;0.0566;612;0.5793;
471;0.0592;613;0.5693;
472;0.0636;614;0.5605;
473;0.0649;615;0.5510;
474;0.0676;616;0.5426;
475;0.0712;617;0.5345;
476;0.0760;618;0.5261;
477;0.0801;619;0.5194;
478;0.0844;620;0.5121;
479;0.0892;621;0.5048;
480;0.0927;622;0.4982;
481;0.0963;623;0.4916;
482;0.1004;624;0.4852;
483;0.1052;625;0.4783;
484;0.1110;626;0.4723;
485;0.1161;627;0.4657;
486;0.1203;628;0.4597;
487;0.1252;629;0.4531;
488;0.1292;630;0.4458;
489;0.1359;631;0.4392;
490;0.1415;632;0.4326;
491;0.1474;633;0.4246;
492;0.1515;634;0.4170;
493;0.1571;635;0.4088;
494;0.1625;636;0.4019;
495;0.1684;637;0.3937;
496;0.1741;638;0.3850;
497;0.1788;639;0.3784;
498;0.1836;640;0.3712;
499;0.1897;641;0.3611;
500;0.1963;642;0.3541;
501;0.2030;643;0.3468;
502;0.2116;644;0.3389;
503;0.2186;645;0.3310;
504;0.2262;646;0.3209;
505;0.2342;647;0.3108;
506;0.2418;648;0.3027;
507;0.2497;649;0.2949;
