Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
200;0.7857;590;0.0091;
201;0.7830;591;0.0084;
202;0.7862;592;0.0087;
203;0.7994;593;0.0098;
204;0.8121;594;0.0111;
205;0.8252;595;0.0125;
206;0.8440;596;0.0143;
207;0.8567;597;0.0159;
208;0.8676;598;0.0182;
209;0.8783;599;0.0192;
210;0.8825;600;0.0216;
211;0.8837;601;0.0234;
212;0.8800;602;0.0255;
213;0.8743;603;0.0281;
214;0.8661;604;0.0324;
215;0.8527;605;0.0352;
216;0.8420;606;0.0381;
217;0.8315;607;0.0425;
218;0.8177;608;0.0464;
219;0.8088;609;0.0508;
220;0.8008;610;0.0552;
221;0.7912;611;0.0600;
222;0.7853;612;0.0655;
223;0.7812;613;0.0702;
224;0.7785;614;0.0763;
225;0.7795;615;0.0812;
226;0.7835;616;0.0881;
227;0.7939;617;0.0952;
228;0.8050;618;0.1028;
229;0.8175;619;0.1114;
230;0.8355;620;0.1212;
231;0.8488;621;0.1324;
232;0.8603;622;0.1447;
233;0.8734;623;0.1541;
234;0.8818;624;0.1655;
235;0.8899;625;0.1851;
236;0.9021;626;0.1970;
237;0.9125;627;0.2141;
238;0.9237;628;0.2301;
239;0.9396;629;0.2454;
240;0.9527;630;0.2643;
241;0.9651;631;0.2851;
242;0.9805;632;0.3011;
243;0.9906;633;0.3199;
244;0.9977;634;0.3406;
245;1.0000;635;0.3596;
246;0.9934;636;0.3806;
247;0.9776;637;0.3986;
248;0.9394;638;0.4241;
249;0.8974;639;0.4495;
250;0.8485;640;0.4721;
251;0.7778;641;0.4975;
252;0.7247;642;0.5186;
253;0.6787;643;0.5429;
254;0.6265;644;0.5618;
255;0.5932;645;0.5840;
256;0.5658;646;0.6096;
257;0.5347;647;0.6338;
258;0.5145;648;0.6595;
259;0.4975;649;0.6821;
260;0.4785;650;0.7034;
261;0.4674;651;0.7257;
262;0.4593;652;0.7427;
263;0.4530;653;0.7639;
264;0.4520;654;0.7900;
265;0.4540;655;0.8148;
266;0.4612;656;0.8281;
267;0.4696;657;0.8483;
268;0.4792;658;0.8604;
269;0.4939;659;0.8757;
270;0.5053;660;0.8963;
271;0.5163;661;0.9070;
272;0.5313;662;0.9197;
273;0.5431;663;0.9340;
274;0.5555;664;0.9414;
275;0.5755;665;0.9593;
276;0.5937;666;0.9708;
277;0.6144;667;0.9785;
278;0.6458;668;0.9740;
279;0.6707;669;0.9884;
280;0.6942;670;0.9880;
281;0.7212;671;0.9936;
282;0.7360;672;0.9984;
283;0.7441;673;0.9958;
284;0.7468;674;1.0000;
285;0.7440;675;0.9907;
286;0.7398;676;0.9904;
287;0.7344;677;0.9876;
288;0.7327;678;0.9828;
289;0.7341;679;0.9768;
290;0.7401;680;0.9771;
291;0.7467;681;0.9701;
292;0.7527;682;0.9615;
293;0.7558;683;0.9461;
294;0.7517;684;0.9498;
295;0.7394;685;0.9289;
296;0.7082;686;0.9096;
297;0.6736;687;0.9046;
298;0.6329;688;0.8871;
299;0.5728;689;0.8816;
300;0.5267;690;0.8662;
301;0.4840;691;0.8524;
302;0.4321;692;0.8495;
303;0.3959;693;0.8258;
304;0.3644;694;0.8244;
305;0.3280;695;0.8126;
306;0.3043;696;0.7975;
307;0.2845;697;0.7926;
308;0.2620;698;0.7735;
309;0.2472;699;0.7590;
310;0.2349;700;0.7464;
311;0.2208;701;0.7321;
312;0.2121;702;0.7124;
313;0.2047;703;0.6935;
314;0.1964;704;0.6900;
315;0.1910;705;0.6645;
316;0.1864;706;0.6581;
317;0.1812;707;0.6482;
318;0.1778;708;0.6220;
319;0.1746;709;0.6117;
320;0.1713;710;0.6058;
321;0.1695;711;0.5891;
322;0.1679;712;0.5670;
323;0.1666;713;0.5564;
324;0.1655;714;0.5484;
325;0.1649;715;0.5346;
326;0.1648;716;0.5175;
327;0.1654;717;0.5060;
328;0.1659;718;0.5010;
329;0.1675;719;0.4821;
330;0.1691;720;0.4784;
331;0.1705;721;0.4684;
332;0.1735;722;0.4568;
333;0.1760;723;0.4413;
334;0.1790;724;0.4279;
335;0.1842;725;0.4216;
336;0.1883;726;0.4145;
337;0.1930;727;0.3978;
338;0.2001;728;0.3938;
339;0.2057;729;0.3872;
340;0.2111;730;0.3795;
341;0.2185;731;0.3683;
342;0.2247;732;0.3658;
343;0.2308;733;0.3628;
344;0.2389;734;0.3464;
345;0.2449;735;0.3428;
346;0.2506;736;0.3420;
347;0.2584;737;0.3322;
348;0.2643;738;0.3274;
349;0.2700;739;0.3230;
350;0.2768;740;0.3230;
351;0.2825;741;0.3174;
352;0.2878;742;0.3136;
353;0.2946;743;0.3114;
354;0.2996;744;0.3088;
355;0.3043;745;0.2993;
356;0.3100;746;0.2961;
357;0.3138;747;0.2926;
358;0.3169;748;0.2887;
359;0.3204;749;0.2823;
360;0.3219;750;0.2767;
361;0.3220;751;0.2723;
362;0.3202;752;0.2736;
363;0.3175;753;0.2654;
364;0.3136;754;0.2550;
365;0.3059;755;0.2587;
366;0.2985;756;0.2518;
367;0.2904;757;0.2480;
368;0.2783;758;0.2428;
369;0.2677;759;0.2295;
370;0.2566;760;0.2346;
371;0.2413;761;0.2291;
372;0.2298;762;0.2194;
373;0.2190;763;0.2232;
374;0.2048;764;0.2156;
375;0.1947;765;0.2089;
376;0.1853;766;0.2124;
377;0.1739;767;0.2079;
378;0.1659;768;0.1989;
379;0.1592;769;0.1977;
380;0.1508;770;0.1914;
381;0.1457;771;0.1865;
382;0.1413;772;0.1794;
383;0.1358;773;0.1854;
384;0.1327;774;0.1825;
385;0.1303;775;0.1784;
386;0.1280;776;0.1754;
387;0.1266;777;0.1707;
388;0.1257;778;0.1653;
389;0.1253;779;0.1618;
390;0.1257;780;0.1564;
391;0.1269;781;0.1565;
392;0.1287;782;0.1541;
393;0.1303;783;0.1488;
394;0.1321;784;0.1424;
395;0.1353;785;0.1450;
396;0.1378;786;0.1396;
397;0.1407;787;0.1418;
398;0.1453;788;0.1350;
399;0.1487;789;0.1274;
400;0.1522;790;0.1256;
401;0.1572;791;0.1227;
402;0.1611;792;0.1148;
403;0.1652;793;0.1138;
404;0.1706;794;0.1103;
405;0.1750;795;0.1126;
406;0.1795;796;0.0991;
407;0.1854;797;0.1016;
408;0.1900;798;0.1081;
409;0.1944;799;0.1081;
410;0.2004;800;0.1059;
411;0.2047;801;0.1005;
412;0.2088;802;0.0892;
413;0.2142;803;0.0907;
414;0.2181;804;0.0910;
415;0.2217;805;0.0888;
416;0.2258;806;0.0884;
417;0.2286;807;0.0823;
418;0.2311;808;0.0781;
419;0.2339;809;0.0824;
420;0.2354;810;0.0795;
421;0.2366;811;0.0786;
422;0.2375;812;0.0708;
423;0.2375;813;0.0716;
424;0.2371;814;0.0736;
425;0.2356;815;0.0732;
426;0.2339;816;0.0717;
427;0.2319;817;0.0724;
428;0.2282;818;0.0683;
429;0.2249;819;0.0679;
430;0.2212;820;0.0676;
431;0.2158;821;0.0631;
432;0.2111;822;0.0653;
433;0.2063;823;0.0622;
434;0.1994;824;0.0617;
435;0.1937;825;0.0612;
436;0.1883;;;
437;0.1808;;;
438;0.1748;;;
439;0.1689;;;
440;0.1615;;;
441;0.1557;;;
442;0.1501;;;
443;0.1428;;;
444;0.1380;;;
445;0.1333;;;
446;0.1272;;;
447;0.1229;;;
448;0.1187;;;
449;0.1135;;;
450;0.1100;;;
451;0.1066;;;
452;0.1024;;;
453;0.0994;;;
454;0.0965;;;
455;0.0928;;;
456;0.0902;;;
457;0.0878;;;
458;0.0844;;;
459;0.0821;;;
460;0.0798;;;
461;0.0768;;;
462;0.0747;;;
463;0.0727;;;
464;0.0700;;;
465;0.0680;;;
466;0.0661;;;
467;0.0636;;;
468;0.0620;;;
469;0.0604;;;
470;0.0583;;;
471;0.0570;;;
472;0.0557;;;
473;0.0542;;;
474;0.0532;;;
475;0.0524;;;
476;0.0515;;;
477;0.0509;;;
478;0.0506;;;
479;0.0502;;;
480;0.0502;;;
481;0.0503;;;
482;0.0506;;;
483;0.0512;;;
484;0.0519;;;
485;0.0527;;;
486;0.0534;;;
487;0.0542;;;
488;0.0556;;;
489;0.0567;;;
490;0.0579;;;
491;0.0597;;;
492;0.0613;;;
493;0.0629;;;
494;0.0651;;;
495;0.0670;;;
496;0.0688;;;
497;0.0716;;;
498;0.0736;;;
499;0.0757;;;
500;0.0788;;;
501;0.0811;;;
502;0.0837;;;
503;0.0875;;;
504;0.0902;;;
505;0.0929;;;
506;0.0969;;;
507;0.0999;;;
508;0.1031;;;
509;0.1075;;;
510;0.1109;;;
511;0.1143;;;
512;0.1194;;;
513;0.1232;;;
514;0.1270;;;
515;0.1326;;;
516;0.1367;;;
517;0.1410;;;
518;0.1470;;;
519;0.1514;;;
520;0.1561;;;
521;0.1626;;;
522;0.1675;;;
523;0.1725;;;
524;0.1796;;;
525;0.1849;;;
526;0.1903;;;
527;0.1981;;;
528;0.2038;;;
529;0.2098;;;
530;0.2184;;;
531;0.2247;;;
532;0.2312;;;
533;0.2405;;;
534;0.2476;;;
535;0.2547;;;
536;0.2649;;;
537;0.2727;;;
538;0.2805;;;
539;0.2915;;;
540;0.2998;;;
541;0.3085;;;
542;0.3203;;;
543;0.3292;;;
544;0.3380;;;
545;0.3505;;;
546;0.3599;;;
547;0.3694;;;
548;0.3826;;;
549;0.3924;;;
550;0.4023;;;
551;0.4158;;;
552;0.4259;;;
553;0.4359;;;
554;0.4498;;;
555;0.4599;;;
556;0.4701;;;
557;0.4841;;;
558;0.4942;;;
559;0.5043;;;
560;0.5182;;;
561;0.5286;;;
562;0.5387;;;
563;0.5527;;;
564;0.5628;;;
565;0.5732;;;
566;0.5874;;;
567;0.5979;;;
568;0.6084;;;
569;0.6230;;;
570;0.6336;;;
571;0.6443;;;
572;0.6592;;;
573;0.6701;;;
574;0.6810;;;
575;0.6959;;;
576;0.7069;;;
577;0.7177;;;
578;0.7324;;;
579;0.7431;;;
580;0.7537;;;
581;0.7676;;;
582;0.7776;;;
583;0.7874;;;
584;0.8006;;;
585;0.8098;;;
586;0.8188;;;
587;0.8301;;;
588;0.8379;;;
589;0.8455;;;
590;0.8549;;;
591;0.8612;;;
592;0.8670;;;
593;0.8736;;;
594;0.8778;;;
595;0.8814;;;
596;0.8852;;;
597;0.8874;;;
598;0.8887;;;
599;0.8894;;;
600;0.8891;;;
