wl,abs,wl,em
250,49.30544,500,0.5100973
251,48.14489,501,0.51597
252,46.45683,502,0.601538
253,43.44997,503,0.6990485
254,41.0058,504,0.8449989
255,38.47371,505,1.018145
256,35.11517,506,1.2324
257,32.82926,507,1.457179
258,30.75435,508,1.728545
259,28.31018,509,2.111729
260,26.79796,510,2.533184
261,25.49675,511,3.108472
262,23.98453,512,3.771535
263,23.07016,513,4.457892
264,22.29646,514,5.376359
265,21.41727,515,6.327027
266,20.90733,516,7.42672
267,20.45015,517,8.795651
268,19.90505,518,10.23446
269,19.58854,519,11.88394
270,19.37753,520,13.74039
271,19.14894,521,15.87801
272,19.04343,522,18.39334
273,19.00826,523,21.14917
274,19.00826,524,23.92905
275,19.04343,525,27.02613
276,19.11377,526,30.33786
277,19.23685,527,33.99857
278,19.35994,528,37.80234
279,19.48303,529,41.7017
280,19.65887,530,45.9611
281,19.85229,531,50.42479
282,20.01055,532,54.67792
283,20.20397,533,59.16908
284,20.32706,534,63.61968
285,20.3974,535,67.87688
286,20.37981,536,72.397
287,20.27431,537,76.51452
288,20.0633,538,80.42325
289,19.64129,539,83.98956
290,19.25444,540,87.40794
291,18.76209,541,90.36448
292,17.93564,542,92.75202
293,17.24987,543,94.74744
294,16.49376,544,96.54508
295,15.3508,545,98.13161
296,14.45402,546,99.23572
297,13.57482,547,99.56712
298,12.32636,548,100
299,11.42958,549,99.46432
300,10.58555,550,99.06667
301,9.512924,551,98.25368
302,8.791982,552,97.20676
303,8.158959,553,95.79073
304,7.367681,554,94.19966
305,6.892914,555,92.3202
306,6.488482,556,90.70158
307,5.978548,557,88.72588
308,5.662036,558,86.57843
309,5.398277,559,84.44467
310,5.134518,560,82.0922
311,4.993845,561,80.1053
312,4.818006,562,77.70092
313,4.65975,563,75.41947
314,4.589415,564,73.18667
315,4.519078,565,71.25892
316,4.466327,566,69.33614
317,4.431159,567,67.22875
318,4.378407,568,65.37775
319,4.343239,569,63.33271
320,4.360823,570,61.42976
321,4.378407,571,59.84688
322,4.431159,572,58.04007
323,4.483911,573,56.49062
324,4.536663,574,54.96036
325,4.65975,575,53.50937
326,4.782838,576,52.1032
327,4.853174,577,50.8153
328,5.01143,578,49.49059
329,5.187269,579,48.15749
330,5.292773,580,47.06103
331,5.433444,581,46.03815
332,5.556532,582,44.86657
333,5.662036,583,43.65762
334,5.837876,584,42.64949
335,5.890628,585,41.61176
336,5.978548,586,40.47509
337,6.119219,587,39.25349
338,6.224723,588,38.42642
339,6.259891,589,37.56783
340,6.330226,590,36.35671
341,6.470899,591,35.53733
342,6.646738,592,34.49908
343,6.928082,593,33.43069
344,7.13909,594,32.53882
345,7.367681,595,31.60897
346,7.666608,596,30.70879
347,7.965535,597,29.76376
348,8.158959,598,29.05387
349,8.282046,599,27.93411
350,8.369967,600,27.1495
351,8.422718,601,26.19067
352,8.299631,602,25.39565
353,8.194127,603,24.71276
354,7.965535,604,23.84411
355,7.578688,605,22.9234
356,7.262177,606,22.01542
357,6.857746,607,21.193
358,6.259891,608,20.56876
359,5.890628,609,19.78493
360,5.468613,610,19.0242
361,4.870758,611,18.41853
362,4.431159,612,17.79022
363,4.026728,613,17.16547
364,3.534377,614,16.54572
365,3.217865,615,15.9927
366,2.918938,616,15.38009
367,2.549675,617,14.94551
368,2.338667,618,14.35099
369,2.180412,619,13.94219
370,2.004572,620,13.48112
371,1.8639,621,12.91226
372,1.758396,622,12.43282
373,1.652893,623,11.99915
374,1.635309,624,11.64691
375,1.600141,625,11.23006
376,1.564973,626,10.86623
377,1.564973,627,10.47308
378,1.547389,628,10.05753
379,1.529805,629,9.766814
380,1.512221,630,9.419418
381,1.529805,631,9.084793
382,1.547389,632,8.867109
383,1.564973,633,8.523299
384,1.600141,634,8.26963
385,1.635309,635,8.032082
386,1.652893,636,7.766943
387,1.652893,637,7.533257
388,1.670476,638,7.201626
389,1.670476,639,7.078023
390,1.652893,640,6.787818
391,1.688061,641,6.52595
392,1.688061,642,6.33227
393,1.688061,643,6.102012
394,1.670476,644,5.858355
395,1.705644,645,5.664634
396,1.705644,646,5.484984
397,1.670476,647,5.411123
398,1.688061,648,5.18725
399,1.688061,649,4.946982
400,1.688061,650,4.819754
401,1.688061,,
402,1.688061,,
403,1.740812,,
404,1.740812,,
405,1.723228,,
406,1.740812,,
407,1.740812,,
408,1.740812,,
409,1.77598
410,1.811148
411,1.811148
412,1.846316
413,1.881484
414,1.899068
415,1.934236
416,1.969404
417,2.004572
418,2.03974
419,2.092492
420,2.110076
421,2.110076
422,2.145243
423,2.180412
424,2.21558
425,2.268331
426,2.285915
427,2.338667
428,2.391419
429,2.444171
430,2.514507
431,2.567259
432,2.655179
433,2.743098
434,2.831018
435,2.954106
436,3.094778
437,3.235449
438,3.376121
439,3.55196
440,3.745384
441,3.938808
442,4.202567
443,4.413575
444,4.642166
445,4.976262
446,5.222437
447,5.468613
448,5.820292
449,6.084052
450,6.365395
451,6.717074
452,6.998417
453,7.279761
454,7.666608
455,7.983119
456,8.299631
457,8.73923
458,9.055741
459,9.425004
460,9.952523
461,10.37454
462,10.83172
463,11.49991
464,12.04501
465,12.6077
466,13.46932
467,14.15509
468,14.9112
469,16.03658
470,16.91577
471,17.84772
472,19.1841
