wl,abs,wl,em
350,1.8545099,490,0.4835165
351,1.8033382,491,0.5186813
352,1.7573956,492,0.5622711
353,1.7267139,493,0.6110675
354,1.6477418,494,0.7213501
355,1.5629002,495,0.8489011
356,1.522347,496,1.0188383
357,1.452446,497,1.2429356
358,1.4214975,498,1.5223705
359,1.3932169,499,1.8536107
360,1.3510629,500,2.2770801
361,1.3254504,501,2.7594192
362,1.3137113,502,3.350471
363,1.2918339,503,4.0910518
364,1.2918339,504,4.8959969
365,1.2672885,505,5.9352433
366,1.2640869,506,7.077708
367,1.2683557,507,8.4717425
368,1.2384743,508,10.1660126
369,1.211261,509,12.0463108
370,1.1904508,510,14.266876
371,1.1653718,511,16.9132653
372,1.1456288,512,19.7959184
373,1.121617,513,23.2421507
374,1.0922693,514,26.8905024
375,1.0917357,515,30.9191523
376,1.0885341,516,35.5290424
377,1.076795,517,40.3010204
378,1.0677239,518,45.4313187
379,1.0639887,519,50.6306907
380,1.0437121,520,56.310832
381,1.0362418,521,62.0839874
382,1.0218347,522,67.7586342
383,1.0074276,523,73.1322606
384,0.9956886,524,78.2260597
385,0.9828823,525,82.7782575
386,0.9631392,526,87.2350863
387,0.9455306,527,90.7374411
388,0.925254,528,93.6043956
389,0.9145821,529,95.9242543
390,0.8964399,530,97.7676609
391,0.8809656,531,99.0753532
392,0.8686929,532,99.9258242
393,0.8590882,533,100
394,0.855353,534,99.7935636
395,0.8484163,535,99.2806122
396,0.8425467,536,98.3744113
397,0.8468155,537,97.2531397
398,0.8516179,538,95.8967818
399,0.8612226,539,94.338697
400,0.8702937,540,92.8736264
401,0.880432,541,91.0949765
402,0.8996414,542,89.4658556
403,0.9161829,543,87.7880691
404,0.9391275,544,85.9548666
405,0.9658072,545,84.3528257
406,0.9887518,546,82.7366562
407,1.0218347,547,81.0949765
408,1.0522496,548,79.7303768
409,1.0928029,549,78.3171115
410,1.1397592,550,76.9858713
411,1.1904508,551,75.8434066
412,1.2496798,552,74.6338305
413,1.3142449,553,73.6416797
414,1.3830786,554,72.7770801
415,1.4785922,555,71.8347724
416,1.5810424,556,70.9599686
417,1.6941646,557,70.239011
418,1.8008836,558,69.4729199
419,1.9316144,559,68.8202512
420,2.0564757,560,68.1267661
421,2.2160207,561,67.3881476
422,2.3739648,562,66.594584
423,2.5436481,563,65.838697
424,2.7143985,564,64.9313187
