wl,abs,wl,em
450,3.2475008,550,0.1877179
451,3.2500262,551,0.2052382
452,3.2241595,552,0.2298501
453,3.2220823,553,0.2524359
454,3.2128988,554,0.2996335
455,3.2030594,555,0.3561276
456,3.1558302,556,0.422991
457,3.125656,557,0.5016537
458,3.0797387,558,0.5978368
459,3.05678,559,0.7018861
460,2.9944637,560,0.8363279
461,2.9249318,561,0.9940109
462,2.8547439,562,1.1760079
463,2.8271935,563,1.3851792
464,2.7753726,564,1.6440511
465,2.7130563,565,1.9379637
466,2.648772,566,2.2847949
467,2.615974,567,2.6734603
468,2.6021988,568,3.1282739
469,2.6081024,569,3.6463753
470,2.5838319,570,4.2670957
471,2.5910474,571,4.9754179
472,2.6297492,572,5.7463127
473,2.6894416,573,6.6709574
474,2.751758,574,7.7332618
475,2.8127624,575,8.8788773
476,2.8855741,576,10.1782426
477,2.9918398,577,11.6485206
478,3.1000735,578,13.3622955
479,3.2069952,579,15.2283901
480,3.3211325,580,17.278627
481,3.465444,581,19.561634
482,3.6445214,582,22.0652543
483,3.820975,583,24.8874587
484,4.0276029,584,27.9531599
485,4.2729324,585,31.2119424
486,4.5261335,586,34.8643962
487,4.7931098,587,38.6473585
488,5.0758291,588,42.6452132
489,5.3421495,589,46.7792974
490,5.6288046,590,51.0807187
491,5.9292349,591,55.4618754
492,6.2040827,592,59.7779566
493,6.5156644,593,64.1194243
494,6.7957599,594,68.5513543
495,7.1001259,595,72.9725574
496,7.4077718,596,77.3462054
497,7.6845875,597,81.4677751
498,7.9443482,598,84.7898454
499,8.2342832,599,88.1498167
500,8.4901081,600,90.9519979
501,8.7885705,601,93.3633682
502,9.0706339,602,95.3624743
503,9.3461377,603,96.9600429
504,9.6564074,604,97.9694288
505,9.986356,605,99.175114
506,10.3064652,606,99.7325467
507,10.6416614,607,100
508,11.0929628,608,99.7110932
509,11.5140901,609,98.9498525
510,11.9804786,610,97.8628766
511,12.4626102,611,96.6529007
512,13.0195214,612,94.9326897
513,13.6328453,613,93.0322696
514,14.3143892,614,90.8997944
515,14.9729744,615,88.6840082
516,15.8499948,616,86.4263878
517,16.762437,617,83.9771163
518,17.7194847,618,81.3397694
519,18.7073625,619,78.9276839
520,19.7273825,620,76.2545812
