wl,abs,wl,em
442,3.928096,532,1.3363524
443,3.8907342,533,1.3700751
444,3.8032755,534,1.4903713
445,3.7557725,535,1.561021
446,3.7126894,536,1.6721307
447,3.6927925,537,1.9062166
448,3.6170561,538,2.1282981
449,3.563142,539,2.3919811
450,3.5339386,540,2.7446622
451,3.4270732,541,3.1952413
452,3.4687924,542,3.6389903
453,3.5259157,543,4.1963672
454,3.4694343,544,4.8681999
455,3.416162,545,5.6292378
456,3.4488956,546,6.6001457
457,3.5509472,547,7.8200416
458,3.6209071,548,9.0904387
459,3.6931134,549,10.3757379
460,3.7688499,550,11.909197
461,3.8388098,551,13.7024067
462,3.9572282,552,15.7980031
463,4.1269933,553,18.0506917
464,4.3217899,554,20.4379124
465,4.3734576,555,23.1815397
466,4.5387299,556,26.2043729
467,4.7425122,557,29.49151
468,4.940518,558,32.8953795
469,5.1622717,559,36.4944242
470,5.4103406,560,40.174809
471,5.6468565,561,44.2910778
472,5.9286216,562,48.9914231
473,6.229,563,53.1656442
474,6.5633956,564,57.4441795
475,6.9016421,565,61.6045335
476,7.1025362,566,65.9037661
477,7.3920034,567,70.3913436
478,7.7578488,568,74.6038547
479,8.0238891,569,78.4127694
480,8.3775397,570,81.9644173
481,8.7796487,571,85.5531133
482,9.0944684,572,88.7071671
483,9.475076,573,91.5395856
484,9.8300102,574,93.7577097
485,10.3524632,575,95.2181076
486,10.778641,576,96.9132123
487,11.1955123,577,98.3030326
488,11.6252202,578,99.2882216
489,12.1582635,579,99.7342473
490,12.635788,580,100
491,13.3302525,581,99.5268609
492,14.0272844,582,98.902011
493,14.7156514,583,98.1405592
494,15.5063911,584,97.0682347
495,16.2711364,585,95.6007997
496,17.3320882,586,94.018909
497,18.2890628,587,92.281168
498,19.0900718,588,90.2486982
499,20.1003187,589,88.0206393
500,21.4404683,590,85.5322091
501,22.6182339,591,83.2346075
502,23.6702,592,80.9276921
503,24.9644584,593,78.1041734
504,26.1797713,594,75.8096764
505,27.4005398,595,73.3419434
506,28.5144429,596,70.9004959
507,29.6456755,597,68.2040583
508,30.8330686,598,65.8197353
509,31.6417795,599,63.3209564
510,32.4880378,600,60.8848902
511,33.860921,601,58.9006449
512,34.7549959,602,56.929025
513,35.257552,603,55.0646168
514,36.0232601,604,52.9837154
515,36.9385155,605,51.1290349
516,37.5395931,606,49.3563156
517,38.2042124,607,47.6767338
518,38.6111352,608,46.3711514
519,39.1599033,609,44.7776702
520,39.5302416,610,43.5861295
521,40.2247061,611,42.5761038
522,40.6974169,612,41.3926351
523,41.5898873,613,40.3867488
524,41.9502771,614,39.3465051
525,42.8260597,615,38.4407934
526,43.7778997,616,37.3550158
527,44.6963643,617,36.6560697
528,45.6854307,618,35.8532234
529,46.8461877,619,35.2289944
530,47.951426,620,34.4890677
531,49.4822003,621,33.8952636
532,51.1204819,622,33.4575168
533,53.0386031,623,32.6666749
534,54.9865696,624,31.8880444
535,57.1296537,625,31.3232165
536,59.4518095,626,30.7991622
537,61.8532318,627,30.1745192
538,64.2155022,628,29.6595717
539,66.7363057,629,29.273568
540,69.3132696,630,28.6888707
541,72.2194944,631,27.9857851
542,75.0313696,632,27.3462401
543,77.6885628,633,26.7940375
544,80.5219395,634,25.9638709
545,82.9153389,635,25.2189769
546,85.3857583,636,24.9428756
547,87.6013697,637,24.3999868
548,90.579159,638,23.7347772
549,92.6346327,639,23.2098949
550,94.0540488,640,22.7762876
551,95.7032416,641,22.0421562
552,96.9930072,642,21.3430031
