wl,abs,wl,em
450,0.7853598,490,6.1002435
451,0.7882538,491,6.1446636
452,0.7947159,492,6.1689744
453,0.7959107,493,6.2887377
454,0.7995773,494,6.3929214
455,0.8026072,495,6.4561838
456,0.8139643,496,6.5943677
457,0.8170218,497,6.7765951
458,0.8297259,498,7.0240316
459,0.8476682,499,7.2763094
460,0.862221,500,7.586013
461,0.8849509,501,7.9646169
462,0.9070647,502,8.4252807
463,0.9293206,503,8.93885
464,0.9533541,504,9.5381166
465,0.9771269,505,10.2756119
466,1.0110203,506,11.068206
467,1.039889,507,12.0202122
468,1.0789731,508,13.02713
469,1.1150472,509,14.0736067
470,1.164323,510,15.2617623
471,1.2193822,511,16.4159759
472,1.2687054,512,17.7307251
473,1.326182,513,18.9238556
474,1.3808856,514,20.1827034
475,1.4360394,515,21.3161347
476,1.4991335,516,22.3087161
477,1.5651665,517,23.1898428
478,1.6339252,518,23.8863616
479,1.7045325,519,24.4024184
480,1.7852132,520,24.6983472
481,1.8600869,521,24.8956599
482,1.9386343,522,24.9357002
483,2.0216141,523,24.7126837
484,2.1043093,524,24.4555914
485,2.199377,525,23.9256797
486,2.289562,526,23.3851494
487,2.3876634,527,22.7070325
488,2.5103671,528,22.0769265
489,2.637432,529,21.4347041
490,2.7795949,530,20.8577177
491,2.9208098,531,20.2955759
492,3.0814599,532,19.7555003
493,3.2416599,533,19.3579327
494,3.4269361,534,19.0652135
495,3.6282822,535,18.876754
496,3.8316666,536,18.8605721
497,4.0487743,537,18.949506
498,4.2830895,538,19.1988148
499,4.5251314,539,19.5836775
500,4.7808492,540,20.0407838
501,5.0506222,541,20.4569405
502,5.3220305,542,20.9701087
503,5.5869919,543,21.4810834
504,5.8751574,544,21.9012522
505,6.1547666,545,22.3646976
506,6.4450414,546,22.6303757
507,6.708083,547,22.8515467
508,6.9764101,548,22.9575183
509,7.2727764,549,22.9373777
510,7.5271432,550,22.6969756
511,7.7718397,551,22.3840357
512,8.0640345,552,21.9535158
513,8.3411549,553,21.4061384
514,8.5907102,554,20.7721005
515,8.8449111,555,20.0977817
516,9.0987091,556,19.3519414
517,9.3441641,557,18.7035405
518,9.6262618,558,17.9680513
519,9.9332465,559,17.3306165
520,10.2603064,560,16.6862811
521,10.6039103,561,16.059037
522,10.9819052,562,15.5167415
523,11.4469802,563,15.062818
524,11.9692949,564,14.6496838
525,12.5351022,565,14.2810297
526,13.1250379,566,14.0563014
527,13.7970052,567,13.9339606
528,14.6078646,568,13.8192695
529,15.4605338,569,13.9220314
530,16.4527113,570,14.07802
531,17.4699889,571,14.3927253
532,18.5651267,572,14.8834259
533,19.774317,573,15.5446654
534,21.0320959,574,16.4468152
535,22.2898985,575,17.6224799
536,23.6198492,576,19.0970424
537,24.9534261,577,20.8873267
538,26.3004182,578,23.1637377
539,27.6562986,579,25.6623361
540,28.9135323,580,28.6782484
541,30.0531107,581,32.1980209
542,31.2147793,582,36.1787781
543,32.2379823,583,40.6112387
544,33.1455209,584,45.4609258
545,33.8952773,585,50.7158837
546,34.4388998,586,56.0659003
547,34.8607903,587,61.6712172
548,35.259145,588,67.4139068
549,35.4124478,589,72.9854154
550,35.432689,590,78.3546632
551,35.2613493,591,83.3652871
552,35.0367282,592,88.0931952
553,34.7588493,593,92.1182988
554,34.3725588,594,95.5719527
555,34.0918357,595,97.7623988
556,33.7904209,596,99.2087968
557,33.6442998,597,100
558,33.5030139,598,99.7826538
559,33.5149122,599,99.0607521
560,33.7162819,600,97.4915052
561,33.9195715,601,95.198404
562,34.4037028,602,92.4482231
563,35.1408024,603,89.3715684
564,36.0668047,604,85.8407494
565,37.1353966,605,81.9825203
566,38.5106648,606,78.0461632
567,40.1485244,607,74.0200164
568,41.8769009,608,70.2952281
569,43.8675842,609,66.6746195
570,45.9427404,610,63.0003028
571,48.4572554,611,59.6470571
572,51.103694,612,56.36322
573,53.9243877,613,53.3276488
574,56.9156863,614,50.4427165
575,60.090768,615,47.7629873
576,63.3693078,616,45.243018
577,66.9325525,617,42.8492946
578,70.8516785,618,40.7416303
579,74.6903134,619,38.8862439
580,78.5788404,620,37.0716734
581,82.3684128,621,35.6209425
582,86.1488363,622,34.2890753
583,89.6886637,623,33.1879277
584,92.7193783,624,32.1161216
585,95.4498632,625,31.2837012
586,97.5500485,626,30.477279
587,99.1053314,627,29.8403792
588,99.9881728,628,29.3717984
589,100,629,28.9329067
590,99.1291279,630,28.76309
591,97.1901379,631,28.6068875
592,94.8252046,632,28.4353589
593,91.743792,633,28.3708184
594,87.7376808,634,28.307214
595,83.0309468,635,28.3728244
596,77.9189847,636,28.3205073
597,72.4586548,637,28.3351379
598,66.7192844,638,28.2761874
599,60.9717134,639,28.3361275
600,55.3702872,640,28.3251077
601,49.820104,641,28.2608614
602,44.5704585,642,28.249066
603,39.6397197,643,28.1071196
604,35.0849138,644,28.009921
605,30.6834816,645,27.8208731
606,26.6642633,646,27.6311299
607,23.2876222,647,27.3549938
608,20.2438242,648,27.0010506
609,17.5734942,649,26.734383
610,15.3142942,650,26.4149434
611,13.3448239,651,26.1023512
612,11.6395803,652,25.6548203
613,10.0914554,653,25.2442804
614,8.7651312,654,24.7975519
615,7.6935056,655,24.2652062
616,6.7615541,656,23.6962706
617,6.0113475,657,23.1038779
618,5.3694576,658,22.5235213
619,4.7711552,659,21.8838131
620,4.2730873,660,21.1984478
621,3.8795204,661,20.4898661
622,3.5381683,662,19.7346109
623,3.224642,663,19.0139395
624,2.9690427,664,18.2269088
625,2.7181127,665,17.532289
626,2.4800764,666,16.812955
627,2.2763127,667,16.1080643
628,2.0727861,668,15.382097
629,1.8980333,669,14.7526597
630,1.7293009,670,14.0347701
631,1.5575582,671,13.3996088
632,1.425279,672,12.8036052
633,1.3007264,673,12.2972309
634,1.1750599,674,11.748837
635,1.0637567,675,11.2573073
636,0.9509602,676,10.7736679
637,0.8623158,677,10.4050941
638,0.8023505,678,9.9933775
639,0.7485002,679,9.5921188
640,0.6827753,680,9.2227694
641,0.6319588,681,8.8745768
642,0.5769946,682,8.5204732
643,0.5369623,683,8.2748287
644,0.496385,684,7.9905347
645,0.4772301,685,7.7421086
646,0.4504467,686,7.4714556
647,0.433374,687,7.2454166
648,0.4127127,688,7.0357468
649,0.4085316,689,6.821637
650,0.3885422,690,6.5837759
,,691,6.3826919
,,692,6.2476463
,,693,6.1036136
,,694,6.0208316
,,695,5.9056591
,,696,5.7567584
,,697,5.6297637
,,698,5.5001744
,,699,5.4285994
,,700,5.3443731
,,701,5.2385886
,,702,5.1579999
,,703,5.0672741
,,704,4.9961806
,,705,4.8955582
,,706,4.7967816
,,707,4.6802181
,,708,4.5901609
,,709,4.4942195
,,710,4.4278869
,,711,4.3627044
,,712,4.261146
,,713,4.1824028
,,714,4.0998348
,,715,4.033636
,,716,3.9646287
,,717,3.883612
,,718,3.8290213
,,719,3.7362627
,,720,3.6722304
,,721,3.6133335
,,722,3.5543831
,,723,3.4840919
,,724,3.3921625
,,725,3.313874
,,726,3.2456691
,,727,3.1717404
,,728,3.0936392
,,729,2.9965475
,,730,2.9375436
,,731,2.8163262
,,732,2.7712307
,,733,2.6894384
,,734,2.6269305
,,735,2.5289295
,,736,2.4501596
,,737,2.3981635
,,738,2.3278991
,,739,2.2589185
,,740,2.2060397
,,741,2.1383966
,,742,2.0860526
,,743,2.0162429
,,744,1.9532002
,,745,1.9128457
,,746,1.8755537
,,747,1.8151562
,,748,1.808059
,,749,1.7934939
,,750,1.7626966
