wl,abs,wl,em
502,2.1353057,642,5.4824658
503,2.2266607,643,5.7377187
504,2.3032172,644,6.0575762
505,2.3613683,645,6.4025128
506,2.4213031,646,6.7133272
507,2.5549683,647,7.2995658
508,2.7039621,648,7.9778976
509,2.857248,649,8.6962242
510,3.0316872,650,9.3877121
511,3.1509436,651,10.1973425
512,3.2732657,652,11.0043415
513,3.4329896,653,11.7034601
514,3.6163194,654,12.5067754
515,3.7751235,655,13.188791
516,3.8857959,656,13.8842258
517,4.112659,657,14.5038811
518,4.3281788,658,14.9864492
519,4.5326621,659,15.4677016
520,4.726722,660,15.8700171
521,4.8769421,661,16.128141
522,5.0007971,662,16.3573214
523,5.1801415,663,16.5180897
524,5.3696028,664,16.4249441
525,5.6583933,665,16.2678595
526,5.8481612,666,16.0692014
527,6.0704256,667,15.6087357
528,6.332851,668,15.199579
529,6.6308387,669,14.7288515
530,6.9205489,670,14.1602421
531,7.1326965,671,13.6211025
532,7.4221001,672,13.0290751
533,7.7044526,673,12.3512696
534,8.0591561,674,11.7029338
535,8.467203,675,10.9746086
536,8.7682563,676,10.3273254
537,9.1861135,677,9.7345086
538,9.5187438,678,9.1122221
539,9.9782947,679,8.6120247
540,10.3590567,680,8.1815551
541,10.8250457,681,7.7042494
542,11.2171508,682,7.2921984
543,11.5178977,683,6.9511906
544,11.9584411,684,6.5680831
545,12.3655683,685,6.2575977
546,12.8398347,686,5.9773714
547,13.1936184,687,5.7092488
548,13.5409641,688,5.4853309
549,13.9342956,689,5.2653598
550,14.3883282,690,5.0809104
551,14.7442579,691,4.9475069
552,15.2307872,692,4.7572688
553,15.6743964,693,4.5886068
554,16.0658884,694,4.4412577
555,16.7087692,695,4.2778582
556,17.439636,696,4.1502434
557,17.9841073,697,4.1015656
558,18.4881111,698,3.9963163
559,19.1377365,699,3.942376
560,19.9345163,700,3.9079069
561,20.6693686,701,3.8452835
562,21.4603235,702,3.7516116
563,22.2169424,703,3.7313511
564,23.1133579,704,3.6853046
565,23.9260794,705,3.6553085
566,24.8301593,706,3.6650441
567,25.5352741,707,3.6345218
568,26.1977755,708,3.6742534
569,26.7474585,709,3.6616235
570,27.6058592,710,3.6805683
571,28.4789753,711,3.7060913
572,29.2208788,712,3.7400342
573,29.912811,713,3.7266149
574,30.8122923,714,3.7574003
575,31.3763842,715,3.7952901
576,32.0367395,716,3.8110775
577,32.6345543,717,3.8810683
578,33.3724723,718,3.9681621
579,34.2345518,719,4.0692014
580,35.1818583,720,4.2276016
581,36.2061143,721,4.3196948
582,37.1022232,722,4.4507302
583,38.196071,723,4.5501908
584,39.0146173,724,4.6962242
585,40.0542019,725,4.8817261
586,41.1373196,726,5.1022234
587,42.0441586,727,5.3416656
588,43.2256858,728,5.6100513
589,44.0031515,729,5.9576372
590,44.9801955,730,6.2633864
591,45.981152,731,6.5812393
592,46.7797712,732,6.9043547
593,47.7332091,733,7.2698329
594,48.3914184,734,7.7581897
595,49.1452782,735,8.2865412
596,49.7660858,736,8.928562
597,50.9761242,737,9.5747928
598,51.679093,738,10.211288
599,52.4326462,739,10.9551375
600,53.5007419,740,11.7955532
601,54.5394067,741,12.6730693
602,55.6945688,742,13.6066307
603,56.8019057,743,14.5667675
604,57.1814413,744,15.7392448
605,57.9950826,745,17.0788054
606,58.6514525,746,18.4488883
607,59.421254,747,19.9436916
608,60.2952898,748,21.4790159
609,60.5951169,749,23.1048546
610,60.8526371,750,24.8930404
611,61.2355451,751,26.8014735
612,61.8545134,752,28.7080647
613,61.8502213,753,30.7349033
614,62.2466185,754,32.9209315
615,62.5390879,755,35.2448362
616,62.8726378,756,37.7860808
617,63.6645125,757,40.1460334
618,64.3043275,758,42.6846468
619,64.6280672,759,45.430075
620,65.2347726,760,48.0281542
621,65.8175653,761,50.8114722
622,66.838449,762,53.5747928
623,67.2198242,763,56.4520458
624,67.9402676,764,59.4477043
625,68.6490613,765,62.3591633
626,69.4955057,766,65.3590317
627,70.1929562,767,68.3399553
628,70.5053527,768,71.2453625
629,71.1243209,769,74.0123668
630,71.8882975,770,77.0638074
631,72.3674691,771,79.9044863
632,73.2497823,772,82.3383765
633,74.0257152,773,84.9846073
634,74.4224189,774,87.5021708
635,74.9576931,775,89.8800158
636,76.062884,776,91.8389686
637,77.408427,777,93.6334693
638,77.9185623,778,95.3332456
639,78.9799134,779,96.5594001
640,79.8331024,780,97.7337193
641,81.14247,781,98.5746613
642,82.0076152,782,99.3245626
643,83.0208346,783,99.8258124
644,83.6281531,784,99.9763189
645,84.7091248,785,100
646,85.6650152,786,99.8289699
647,87.2273045,787,99.3221945
648,88.0351208,788,98.6949086
649,89.0415956,789,98.081042
650,88.6074901,790,96.9206684
651,88.6948631,791,95.9197474
652,88.4624817,792,94.8946191
653,88.1825818,793,93.4137614
654,87.4253498,794,91.8266018
655,86.6000589,795,89.9747402
656,85.161318,796,88.3144323
657,84.2305664,797,86.3944218
658,82.4947576,798,84.5970267
659,79.9416287,799,82.3465334
660,77.0859136,800,80.3952112
661,74.3911486,801,78.2186555
662,71.2733148,802,75.810025
663,68.8121574,803,73.7937114
664,65.8905294,804,71.4224444
665,62.6255411,805,69.0311801
666,59.4375023,806,66.9246152
667,56.5845463,807,64.975398
668,53.7343495,808,63.1003816
669,51.4258648,809,60.6646494
670,48.7307933,810,58.7338508
671,46.4106589,811,56.6325483
672,44.6494046,812,54.8148928
673,43.1107214,813,52.7925273
674,42.112524,814,50.9543481
675,40.8417845,815,49.2800947
676,39.9472083,816,47.6292593
677,39.284707,817,46.0813051
678,38.9346021,818,44.5704513
679,38.6501036,819,42.9851335
680,38.7368634,820,41.4926983
681,38.576833,821,39.9944744
682,38.0102885,822,38.7638469
683,37.7380529,823,37.3753453
684,37.7579801,824,36.277595
685,37.7923161,825,35.0682805
686,37.565453,826,33.7834495
687,37.471029,827,32.627549
688,37.7340675,828,31.5347981
689,37.518241,829,30.3831075
690,37.5415405,830,29.3577161
691,37.7684035,831,28.2789107
692,37.8162287,832,27.5490067
693,37.7723889,833,26.6564926
694,38.0296026,834,25.9394817
695,38.4134303,835,25.2677279
696,38.6215925,836,24.4307328
697,38.9444124,837,23.5524273
698,39.0348511,838,23.0485462
699,39.2709112,839,22.5351927
700,39.3417293,840,21.9631627
701,39.6369578,841,21.3653467
702,39.87731,842,21.0769636
703,40.3570947,843,20.5275622
704,40.354029,844,20.1623471
705,40.5272419,845,19.7995878
706,40.5244828,846,19.5310186
707,40.7406159,847,19.2361005
708,41.0652752,848,18.8231958
709,41.8638944,849,18.7243784
710,42.0984217,850,18.6662281
711,42.8262229,,
712,43.5319509,,
713,44.3508038,,
