wl,abs,wl,em
300,33.59994,380,-0.378518
301,28.20723,381,-0.4980515
302,23.9604,382,-0.4613423
303,20.20673,383,-0.4563196
304,17.32977,384,-0.4368347
305,15.18845,385,-0.4330297
306,13.53524,386,-0.4149021
307,12.12187,387,-0.2943088
308,11.0815,388,-0.3217042
309,10.31702,389,-0.1744271
310,9.610694,390,-0.1011878
311,9.098556,391,0.0143816
312,8.622707,392,0.1574835
313,8.365558,393,0.3992221
314,8.077405,394,0.8240009
315,7.644815,395,1.316964
316,7.611169,396,2.089908
317,7.534265,397,3.013896
318,7.356422,398,4.468233
319,7.348972,399,6.211431
320,7.606123,400,8.566997
321,7.577524,401,11.50465
322,7.801028,402,14.88747
323,7.990887,403,19.14552
324,8.293699,404,24.04535
325,8.930568,405,28.92631
326,9.209347,406,35.09186
327,9.730858,407,41.06155
328,10.43742,408,47.53429
329,11.05987,409,54.26897
330,11.85295,410,60.37439
331,12.64819,411,67.09481
332,13.48934,412,73.14579
333,14.22234,413,78.38701
334,15.20552,414,83.3784
335,15.80633,415,87.40558
336,16.72439,416,91.41299
337,17.65926,417,93.99027
338,18.62994,418,96.29733
339,19.68282,419,98.0377
340,20.93973,420,99.29636
341,22.44153,421,99.70953
342,24.06855,422,100
343,26.04164,423,99.33102
344,28.07265,424,98.87952
345,30.19474,425,98.50332
346,32.42498,426,97.77499
347,34.33053,427,96.82858
348,36.04406,428,96.33123
349,37.6545,429,95.41227
350,39.03879,430,94.67367
351,40.30267,431,93.82433
352,41.65571,432,93.7133
353,42.73718,433,93.21149
354,43.92681,434,92.40725
355,45.12363,435,91.8007
356,46.30629,436,90.91716
357,47.76267,437,90.05756
358,49.38969,438,89.17863
359,51.53822,439,88.25906
360,54.10732,440,86.99242
361,57.14746,441,85.63408
362,60.29551,442,84.77477
363,63.33324,443,82.70222
364,66.00809,444,81.24511
365,67.92831,445,79.43555
366,69.27174,446,77.46437
367,70.36307,447,75.55775
368,71.16071,448,73.55757
369,71.94442,449,71.42152
370,72.54259,450,69.61626
371,73.17465,451,67.30139
372,73.59763,452,64.96995
373,74.03767,453,63.01885
374,74.33063,454,60.56334
375,74.73198,455,58.64567
376,74.95091,456,56.60654
377,75.39312,457,54.74118
378,75.4818,458,53.0853
379,75.48925,459,51.18727
380,74.92664,460,49.32497
381,73.45584,461,47.81939
382,71.5599,462,45.90418
383,69.12298,463,44.12562
384,65.85212,464,42.67786
385,62.67739,465,41.26139
386,59.76438,466,39.87467
387,57.23614,467,38.60819
388,55.50578,468,37.36594
389,54.55168,469,35.84825
390,54.70333,470,34.56429
391,55.96024,471,33.47417
392,58.45484,472,32.32272
393,62.04053,473,31.02571
394,66.71465,474,29.75402
395,72.21575,475,28.62756
396,78.30805,476,27.45095
397,84.46548,477,26.40209
398,90.29078,478,25.15141
399,95.18168,479,24.35391
400,98.6013,480,23.26518
401,100,481,22.37245
402,99.4595,482,21.37589
403,96.75078,483,20.51659
404,92.13649,484,19.50883
405,86.0562,485,18.79646
406,78.88724,486,17.83671
407,71.03333,487,17.11758
408,62.89369,488,16.28819
409,54.84752,489,15.58394
410,47.16906,490,14.83091
411,39.83163,491,14.14724
412,33.43892,492,13.50078
413,27.65207,493,12.87291
414,22.68931,494,12.31538
415,18.39923,495,11.80838
416,14.93635,496,11.29352
417,11.88876,497,10.88965
418,9.543402,498,10.25577
