wl,abs,wl,em
352,16.5665969,602,1.4418684
353,16.6512909,603,1.4761165
354,16.8017973,604,1.5109192
355,16.728761,605,1.5886578
356,16.9304303,606,1.641124
357,17.0726812,607,1.6356154
358,17.212845,608,1.7655281
359,17.1858719,609,1.8644546
360,17.4106476,610,2.0191564
361,17.3555776,611,2.073325
362,17.4567267,612,2.1387404
363,17.3011497,613,2.2101236
364,17.3589492,614,2.2847201
365,17.1881196,615,2.41601
366,16.9151777,616,2.5110346
367,16.4999847,617,2.6443902
368,16.3339718,618,2.786927
369,15.8845809,619,2.9554004
370,15.5618671,620,3.1640413
371,15.1214672,621,3.314841
372,14.9194901,622,3.4736743
373,14.554069,623,3.6045052
374,14.2780765,624,3.7011364
375,13.7578812,625,3.8950874
376,13.6204469,626,4.085825
377,13.3792946,627,4.2917115
378,13.2081439,628,4.5035657
379,13.2709206,629,4.8223799
380,13.249888,630,5.0163309
381,13.3027103,631,5.1976579
382,13.2110339,632,5.429481
383,13.1900013,633,5.6911428
384,13.2436264,634,5.9456891
385,13.2168139,635,6.1405583
386,13.3142702,636,6.3413951
387,13.3214951,637,6.8043528
388,13.4509018,638,7.1787127
389,13.3450966,639,7.581075
390,13.347826,640,7.9164151
391,13.2600029,641,8.2623136
392,13.101536,642,8.5063017
393,13.0602736,643,8.8836455
394,12.9006828,644,9.1650466
395,12.9238026,645,9.547899
396,12.8157497,646,9.914455
397,12.6853798,647,10.1451305
398,12.7046463,648,10.6677653
399,12.6283831,649,11.1653817
400,12.5892079,650,11.5466274
401,12.5084492,651,11.8668188
402,12.6259748,652,12.1004781
403,12.7603586,653,12.5879952
404,12.9510968,654,12.9407795
405,13.1196786,655,13.4420683
406,13.3791341,656,13.8907952
407,13.7368486,657,14.3592616
408,13.9760742,658,14.6955198
409,14.4090886,659,15.2030059
410,14.8103134,660,15.7768255
411,15.1765373,661,16.0690144
412,15.616295,662,16.6336529
413,16.2798651,663,17.1927827
414,16.874718,664,18.0197715
415,17.4381024,665,18.7609169
416,17.8915072,666,19.1917407
417,18.4913373,667,19.8139906
418,19.1027273,668,20.5239202
419,19.7194156,669,21.1932234
420,20.2116745,670,21.8733144
421,20.8609553,671,22.5770468
422,21.3577097,672,23.1995263
423,21.9609115,673,23.9489346
424,22.6045729,674,25.118838
425,23.1873843,675,25.6770497
426,23.6701705,676,26.2368681
427,24.2224766,677,26.5979154
428,24.9650393,678,27.3094517
429,25.6334261,679,28.2059875
430,26.3045422,680,28.7123259
431,27.0220585,681,29.216369
432,27.6997574,682,30.1393004
433,28.4302786,683,31.042263
434,29.2436457,684,31.8339045
435,30.1011651,685,32.7127666
436,31.0102225,686,33.5615605
437,31.8258373,687,33.9056227
438,32.7692532,688,34.7677293
439,33.735789,689,35.4147683
440,34.6234926,690,36.1974582
441,35.5893861,691,37.0359234
442,36.6583553,692,37.6489923
443,37.6878282,693,38.5051311
444,38.8070509,694,39.5302024
445,39.8782679,695,40.4712666
446,41.0164359,696,41.3519649
447,42.1449707,697,42.1594438
448,43.2253393,698,42.9779401
449,44.3440803,699,43.6584901
450,45.5833974,700,44.4150139
451,46.7154644,701,45.2638078
452,47.794388,702,46.44404
453,49.0558616,703,47.3738573
454,50.2373792,704,48.3780415
455,51.3951349,705,49.3317297
456,52.6741089,706,50.3226014
457,53.5876617,707,50.9896093
458,54.7242242,708,51.7103267
