wl,abs,Data copyright Molecular Probes
250,29.12741
251,28.39693
252,27.86842
253,27.49713
254,27.23952
255,27.03392
256,26.84647
257,26.68924
258,26.49332
259,26.30465
260,26.07486
261,25.7713
262,25.4375
263,25.06742
264,24.65139
265,24.23051
266,23.83262
267,23.44924
268,23.09367
269,22.75866
270,22.4551
271,22.15033
272,21.87217
273,21.63391
274,21.42952
275,21.22513
276,21.06186
277,20.85626
278,20.67727
279,20.40999
280,20.14513
281,19.79803
282,19.41344
283,18.99014
284,18.59104
285,18.1109
286,17.66463
287,17.25222
288,16.82167
289,16.4915
290,16.10449
291,15.75981
292,15.43448
293,15.14059
294,14.85034
295,14.63022
296,14.46453
297,14.35932
298,14.32908
299,14.44276
300,14.63022
301,14.92169
302,15.31596
303,15.78884
304,16.34879
305,16.97043
306,17.67068
307,18.40116
308,19.22719
309,20.07257
310,20.96753
311,21.8891
312,22.86388
313,23.79754
314,24.77596
315,25.72171
316,26.67473
317,27.61323
318,28.55173
319,29.46847
320,30.26909
321,31.07093
322,31.81472
323,32.45692
324,33.02171
325,33.51878
326,33.9324
327,34.23716
328,34.42342
329,34.48993
330,34.45002
331,34.30127
332,34.03157
333,33.61916
334,33.11967
335,32.51618
336,31.74941
337,30.90162
338,29.94618
339,28.93633
340,27.83092
341,26.65175
342,25.47983
343,24.27768
344,23.04045
345,21.79839
346,20.60954
347,19.35296
348,18.17379
349,16.97527
350,15.87712
351,14.77898
352,13.72438
353,12.73145
354,11.79658
355,10.89799
356,10.0647
357,9.314869
358,8.607366
359,7.970006
360,7.393118
361,6.859769
362,6.411078
363,5.962388
364,5.620125
365,5.304469
366,5.052911
367,4.797727
368,4.616315
369,4.451835
370,4.317591
371,4.219629
372,4.182137
373,4.141017
374,4.162786
375,4.162786
376,4.241398
377,4.309125
378,4.4216
379,4.563101
380,4.676785
381,4.85094
382,4.992441
383,5.177481
384,5.413316
385,5.699945
386,5.941827
387,6.206688
388,6.470339
389,6.787205
390,7.078672
391,7.424563
392,7.774083
393,8.128439
394,8.499728
395,8.912136
396,9.353571
397,9.799842
398,10.28349
399,10.78309
400,11.32721
401,11.86914
402,12.45087
403,13.04953
404,13.70019
405,14.36173
406,15.05956
407,15.80214
408,16.55439
409,17.3526
410,18.17258
411,19.04819
412,19.93953
413,20.87561
414,21.83951
415,22.84816
416,23.87495
417,24.94648
418,26.06519
419,27.17663
420,28.34855
421,29.54466
422,30.8097
423,32.06264
424,33.39058
425,34.71609
426,36.12868
427,37.50862
428,38.99861
429,40.49344
430,42.03302
431,43.5605
432,45.1279
433,46.7606
434,48.3292
435,49.94981
436,51.58856
437,53.29987
438,54.97128
439,56.69347
440,58.43623
441,60.1548
442,61.89635
443,63.6523
444,65.4109
445,67.12584
446,68.86617
447,70.58595
448,72.28276
449,73.95296
450,75.63887
451,77.26069
452,78.85348
453,80.42451
454,81.96529
455,83.49156
456,84.90173
457,86.33125
458,87.71119
459,89.00647
460,90.26668
461,91.46157
462,92.56939
463,93.61311
464,94.5879
465,95.50704
466,96.32219
467,97.07202
468,97.73599
469,98.30199
470,98.8305
471,99.24896
472,99.57912
473,99.82101
474,99.94195
475,100
476,99.9359
477,99.79077
478,99.5247
479,99.20905
480,98.75673
481,98.19556
482,97.5449
483,96.79507
484,95.91582
485,94.96523
486,93.92151
487,92.7375
488,91.42892
489,90.11549
490,88.65695
491,87.14036
492,85.50402
493,83.87737
494,82.10437
495,80.24792
496,78.39149
497,76.4782
498,74.45486
499,72.37226
500,70.33924
501,68.21552
502,66.05914
503,63.84834
504,61.7101
505,59.45697
506,57.2619
507,55.05714
508,52.89956
509,50.72625
510,48.50456
511,46.41229
512,44.32484
513,42.25555
514,40.22011
515,38.26692
516,36.26413
517,34.38108
518,32.54157
519,30.771
520,29.03187
521,27.31934
522,25.75437
523,24.22205
524,22.75745
525,21.3364
526,19.99516
527,18.69021
528,17.48685
529,16.31372
530,15.22646
531,14.16097
532,13.13418
533,12.20415
534,11.33095
535,10.50493
536,9.720022
537,8.999214
538,8.319527
539,7.700309
540,7.079882
541,6.541695
542,6.016811
543,5.511278
544,5.079519
545,4.658644
546,4.284937
547,3.91002
548,3.591945
549,3.298059
550,3.024733
551,2.752615
552,2.53855
553,2.311181
554,2.095906
555,1.931426
556,1.73913
557,1.614561
558,1.459757
559,1.335188
560,1.211828
561,1.101772
562,1.00127
563,0.9094757
564,0.8429582
565,0.7486243
566,0.6942009
567,0.6301022
568,0.5889823
569,0.5067424
570,0.4777166
571,0.4172462
572,0.3833827
573,0.3640322
574,0.3083993
575,0.2902582
576,0.2588136
577,0.2225313
578,0.2019713
579,0.1995525
580,0.1705267
581,0.1439197
582,0.1354538
583,0.1124751
584,9.68E-02
585,9.68E-02
586,7.62E-02
587,8.10E-02
588,5.56E-02
589,4.47E-02
590,4.11E-02
591,4.11E-02
592,2.90E-02
593,2.30E-02
594,9.68E-03
595,2.30E-02
596,3.63E-03
597,2.42E-03
598,0.0133035
599,7.26E-03
600,1.21E-02
