wl,abs,wl,em
350,19.5920853,520,0.0268557
351,19.6951819,521,0.0268557
352,19.8360498,522,0.0265606
353,20.1050145,523,0.0265975
354,20.2615773,524,0.0261671
355,20.562577,525,0.0268557
356,20.9285926,526,0.0268557
357,21.394712,527,0.0247899
358,22.0115033,528,0.0250195
359,22.5883907,529,0.025249
360,23.1625261,530,0.0245604
361,23.8095893,531,0.0236422
362,24.4160607,532,0.0227241
363,25.1697638,533,0.0234127
364,25.905923,534,0.0231832
365,26.5842902,535,0.0224946
366,27.3304254,536,0.0231832
367,27.9444647,537,0.0218059
368,28.5082801,538,0.0227241
369,29.1587833,539,0.0224946
370,29.8402466,540,0.0238718
371,30.4800859,541,0.025249
372,31.1474451,542,0.0250195
373,31.8430123,543,0.0259376
374,32.5822675,544,0.0261671
375,33.2004348,545,0.0257081
376,34.0232819,546,0.0270853
377,34.7762971,547,0.0261671
378,35.5300002,548,0.0263967
379,36.2544634,549,0.0254785
380,36.8925827,550,0.025249
381,37.53311,551,0.0241013
382,37.9875335,552,0.0231832
383,38.4784209,553,0.0229536
384,38.9920123,554,0.0213469
385,39.4096279,555,0.0199697
386,39.8213954,556,0.0197401
387,40.3002429,557,0.0204287
388,40.6782984,558,0.0197401
389,41.1378819,559,0.0190515
390,41.5620334,560,0.019281
391,42.0381289,561,0.0199697
392,42.4698484,562,0.0197401
393,42.878864,563,0.0215764
394,43.4481833,564,0.0211173
395,44.0171587,565,0.0213469
396,44.4884382,566,0.0199697
397,45.0632615,567,0.0208878
398,45.6838368,568,0.0201992
399,46.404172,569,0.0208878
400,47.3776909,570,0.0199697
401,48.4513137,571,0.0197401
402,49.5287205,572,0.018822
403,50.5018954,573,0.0195106
404,51.785358,574,0.0183629
405,53.1723645,575,0.0185924
406,54.461331,576,0.0183629
407,55.9536013,577,0.0185924
408,57.3168718,578,0.0181334
409,58.5483904,579,0.0179038
410,59.807773,580,0.0176743
411,61.0124597,581,0.0172152
412,62.2171463,582,0.0172152
413,63.344777,583,0.0176743
414,64.4183998,584,0.0174448
415,65.5040626,585,0.0167561
416,66.3626857,586,0.0167561
417,67.2529567,587,0.0156085
418,68.1284357,588,0.0153789
419,68.9302988,589,0.0153789
420,69.7717218,590,0.0153789
421,70.6640568,591,0.0146903
422,71.3503361,592,0.0144608
423,72.0772073,593,0.0151494
424,72.8099264,594,0.0153789
425,73.5323256,595,0.0146903
426,74.2069089,596,0.0153789
427,74.971276,597,0.0151494
428,75.7266992,598,0.0146903
429,76.5739702,599,0.0149199
430,77.3981933,600,0.015838
431,78.3545122,601,0.0165266
432,79.3194312,602,0.0162971
433,80.2695581,603,0.0165266
