wl,abs,wl,em
450,9.396951,550,2.5574339
451,9.7530615,551,2.724577
452,10.0687974,552,2.9321504
453,10.4238758,553,3.1443188
454,10.8069108,554,3.3662234
455,11.2073044,555,3.6260396
456,11.5744142,556,3.915219
457,12.316715,557,4.4350306
458,13.0934381,558,5.0079455
459,13.8538754,559,5.6712362
460,14.5854423,560,6.4090721
461,15.4652473,561,7.2414919
462,16.3202535,562,8.1558713
463,17.223932,563,9.1780605
464,17.9758563,564,10.2499464
465,18.9372755,565,11.416216
466,19.8385482,566,12.6375928
467,20.7398209,567,13.9297072
468,21.6723698,568,15.2172127
469,22.6611788,569,16.524156
470,23.683855,570,17.7501418
471,24.7391028,571,18.9081953
472,25.9226016,572,19.9363962
473,27.169393,573,20.8477698
474,28.3218006,574,21.5523409
475,29.6211508,575,22.0925922
476,31.0198817,576,22.3823561
477,32.5450127,577,22.539061
478,34.0055557,578,22.4544964
479,35.6354343,579,22.207616
480,37.3469271,580,21.7330926
481,39.1096832,581,21.1383352
482,40.9912519,582,20.3812619
483,42.8631972,583,19.5404257
484,44.7547594,584,18.6364666
485,46.630221,585,17.7186806
486,48.5282605,586,16.7596142
487,50.5371548,587,15.8177814
488,52.5247665,588,14.9074098
489,54.296776,589,14.0727856
490,56.1189384,590,13.2698231
491,57.6888555,591,12.5355943
492,59.2099151,592,11.8488579
493,60.6554677,593,11.2541005
494,61.8622848,594,10.6934094
495,62.7916876,595,10.162376
496,63.4597768,596,9.6820413
497,63.9637122,597,9.2648294
498,64.2612987,598,8.8604424
499,64.301088,599,8.528797
500,64.1149113,600,8.2412374
501,63.6509502,601,7.9805301
502,63.080576,602,7.7334493
503,62.3819509,603,7.4931817
504,61.622624,604,7.2763598
505,60.7694685,605,7.0777733
506,59.8193383,606,6.8946169
507,58.9543386,607,6.7294956
508,58.2336906,608,6.5908257
509,57.7008848,609,6.4695898
510,57.1593809,610,6.3707976
511,56.8925154,611,6.2663944
512,56.9123175,612,6.1489659
513,56.9756101,613,6.0481697
514,57.3908988,614,5.9507802
515,58.0151273,615,5.8832488
516,58.8188701,616,5.8161182
517,59.9577679,617,5.7417735
518,60.9604569,618,5.6592128
519,62.2098392,619,5.5800588
520,63.5378747,620,5.512327
521,64.890339,621,5.4373811
522,66.3703139,622,5.3592291
523,67.9489291,623,5.2618395
524,69.4592549,624,5.1909015
525,70.9388596,625,5.1165568
526,72.5030397,626,5.0229747
527,73.8575397,627,4.9215774
528,75.1942733,628,4.8123649
529,76.4604967,629,4.7135726
530,77.7135803,630,4.6003523
531,78.9266897,631,4.4903382
532,79.9830479,632,4.3711062
533,81.0177534,633,4.2386484
534,81.9453055,634,4.1184144
535,82.5843393,635,3.9913672
536,83.3495883,636,3.851495
537,84.0341484,637,3.6963932
538,84.7460983,638,3.5495073
539,85.314992,639,3.4106371
540,85.8346581,640,3.2835899
541,86.3358175,641,3.1300912
542,86.7081709,642,2.9876139
543,86.7942267,643,2.8589635
544,87.2022978,644,2.7407335
545,87.3720035,645,2.6355287
546,87.498959,646,2.5321275
547,87.733623,647,2.427524
548,88.0506415,648,2.3247239
549,88.1875906,649,2.2345484
550,88.2917829,650,2.1734295
551,88.2573605,651,2.1125109
552,88.4894336,652,2.0461819
553,88.6332301,653,1.9858645
554,88.8295854,654,1.9542029
555,89.4473366,655,1.911119
556,90.5107274,656,1.8856695
557,91.5354392,657,1.8598192
558,92.4554037,658,1.8465935
559,93.7434648,659,1.847395
560,94.8294337,660,1.8534067
561,96.1258228,661,1.879257
562,97.4207315,662,1.9195354
563,98.4948561,663,1.9582107
564,99.3211769,664,2.0181273
565,99.7510859,665,2.1135129
566,100,666,2.211704
567,99.7816218,667,2.331938
568,98.7389585,668,2.4623918
569,96.7093368,669,2.6299178
570,94.2135331,670,2.8311093
571,91.3087331,671,3.0691726
572,87.4660172,672,3.3162534
573,83.007956,673,3.6106263
574,77.9288124,674,3.9466802
575,72.3538763,675,4.3356371
576,66.7015825,676,4.7510455
577,60.9765577,677,5.2508181
578,55.1282787,678,5.7934741
579,49.4741342,679,6.3996537
580,43.8949416,680,7.0787753
581,38.6832905,681,7.878732
582,33.9163538,682,8.7225741
583,29.4164676,683,9.6585956
584,25.4682639,684,10.6831895
585,22.0423172,685,11.8606809
586,19.2946384,686,13.1333575
587,16.9635438,687,14.5473091
588,15.1221345,688,16.0682689
589,13.4928111,689,17.7707819
590,12.1793958,690,19.5658752
591,11.1791127,691,21.5563487
592,10.3031941,692,23.724568
593,9.741703,693,26.0430798
