wl,abs,wl,em
250,72.29596,460,2.226048
251,70.87695,461,2.605144
252,70.3447,462,3.109549
253,70.81636,463,3.692742
254,72.12557,464,4.483674
255,74.28773,465,5.340244
256,77.34402,466,6.325028
257,81.12336,467,7.443834
258,85.58225,468,8.663764
259,90.61725,469,10.12428
260,96.18718,470,11.88458
261,102.1257,471,13.74198
262,108.7641,472,15.71187
263,115.4722,473,18.09264
264,122.666,474,20.64271
265,130.205,475,23.66069
266,138.0582,476,26.87384
267,145.935,477,29.96322
268,153.5402,478,33.44146
269,160.5469,479,36.97373
270,166.3548,480,40.69525
271,171.0711,481,44.18759
272,173.9436,482,47.97132
273,175.5303,483,51.44433
274,176.0358,484,55.30563
275,175.1718,485,58.96194
276,173.2805,486,62.61613
277,170.7832,487,66.26498
278,167.1515,488,70.10934
279,162.6421,489,73.70502
280,157.1555,490,76.92308
281,150.424,491,79.97635
282,142.2992,492,82.82899
283,133.673,493,85.17105
284,124.0556,494,87.79927
285,114.1633,495,90.09508
286,104.1211,496,92.13293
287,94.73804,497,94.65047
288,85.61607,498,96.19209
289,77.52177,499,97.78214
290,70.10668,500,99.02509
291,63.91713,501,99.36622
292,58.62471,502,100
293,53.82772,503,99.93885
294,49.98845,504,99.68834
295,46.85183,505,99.76966
296,44.02653,506,99.33464
297,41.65314,507,99.12785
298,39.69451,508,98.2471
299,38.04786,509,97.78419
300,36.7353,510,97.11054
301,35.53689,511,96.41582
302,34.44225,512,95.60314
303,33.58897,513,94.33891
304,33.09354,514,93.75075
305,32.25967,515,92.88225
306,31.55335,516,92.07985
307,31.28889,517,90.86003
308,30.78342,518,89.86458
309,30.27794,519,88.86411
310,29.92344,520,87.94639
311,29.53178,521,87.05629
312,29.16322,522,85.95824
313,28.79198,523,85.25676
314,28.48033,524,84.10136
315,28.15897,525,82.83849
316,27.74722,526,81.64391
317,27.42954,527,80.31911
318,27.13797,528,79.33707
319,26.73326,529,78.26896
320,26.24754,530,77.03989
321,25.83244,531,75.74815
322,25.66172,532,74.19015
323,25.05281,533,73.23277
324,24.57746,534,72.04859
325,24.48708,535,70.54071
326,24.10178,536,69.34871
327,23.60635,537,68.02475
328,23.3988,538,66.64535
329,22.88998,539,65.18367
330,22.5887,540,63.94352
331,22.28408,541,62.44303
332,21.87602,542,61.09055
333,21.4877,543,59.81607
334,21.16299,544,58.61056
335,20.76799,545,57.29368
336,20.44964,546,56.04766
337,20.18853,547,54.90403
338,19.84407,548,53.44516
339,19.86416,549,52.11175
340,19.77712,550,50.9978
341,19.45208,551,49.76282
342,19.51568,552,48.72491
343,19.44204,553,47.46596
344,19.25826,554,46.1937
345,19.04368,555,45.28305
346,18.81304,556,44.36597
347,18.41803,557,43.1933
348,18.16663,558,42.14874
349,17.72844,559,41.05576
350,17.28322,560,39.89687
351,17.1289,561,38.98834
352,16.91131,562,37.94991
353,16.68067,563,36.92916
354,16.65054,564,36.25546
355,16.70076,565,35.15218
356,16.58694,566,34.41109
357,16.56685,567,33.55563
358,16.91834,568,32.56044
359,16.75063,569,31.95428
360,16.76771,570,31.11392
361,16.9381,571,30.33698
362,16.98496,572,29.40939
363,17.04187,573,28.65114
364,17.07199,574,27.76009
365,17.12254,575,27.12325
366,17.22632,576,26.23911
367,17.32339,577,25.36929
368,17.36658,578,24.81757
369,17.61094,579,24.23295
370,17.76158,580,23.59954
371,17.84895,581,23.05653
372,18.09667,582,22.37855
373,18.43812,583,21.82915
374,18.48498,584,21.31862
375,18.83948,585,20.82214
376,19.19131,586,20.13883
377,19.36839,587,19.5333
378,19.67636,588,19.10108
379,19.99471,589,18.63216
380,20.2923,590,18.05826
381,20.69099,591,17.5538
382,20.98189,592,17.06033
383,21.18944,593,16.57963
384,21.6919,594,16.20022
385,22.17026,595,15.73801
386,22.60879,596,15.23371
387,23.03091,597,14.93313
388,23.51262,598,14.42186
389,23.99165,599,14.07128
390,24.58081,600,13.70433
391,25.11608,601,13.23045
392,25.80935,602,12.96373
393,26.43533,603,12.59704
394,27.09479,604,12.2332
395,27.85769,605,11.8324
396,28.7247,606,11.53975
397,29.57162,607,11.13441
398,30.449,608,10.88363
399,31.41978,609,10.49429
400,32.51743,610,10.33519
401,33.53541,611,10.01983
402,34.68361,612,9.646805
403,35.84486,613,9.359012
404,37.1909,614,9.130941
405,38.4027,615,8.933974
406,39.78522,616,8.799423
407,41.2444,617,8.501966
408,42.72735,618,8.307692
409,44.22704,619,8.011025
410,45.76054,620,7.718533
411,47.41756,621,7.470396
412,48.96746,622,7.286101
413,50.67134,623,7.121768
414,52.27447,624,6.906213
415,54.00212,625,6.757986
416,55.75923,626,6.621324
417,57.40621,627,6.342665
418,59.18374,628,6.105723
419,60.9047,629,5.860597
420,62.66181,630,5.705294
421,64.18526,631,5.557278
422,65.91225,632,5.362
423,67.69312,633,5.2491
424,69.46731,634,4.918005
425,71.04399,635,4.911932
426,72.61431,636,4.770464
427,74.48524,637,4.587491
428,76.02509,638,4.454736
429,77.72898,639,4.299802
430,79.54668,640,4.147614
431,81.22412,641,4.085567
432,82.99496,642,4.034503
433,84.75207,643,3.939188
434,86.46265,644,3.798935
435,88.20335,645,3.713706
436,89.8105,646,3.668292
437,91.45715,647,3.491603
438,92.97691,648,3.437053
439,94.40295,649,3.364815
440,95.64187,650,3.28037
441,96.78003
442,97.8981
443,98.63422
444,99.20664
445,99.8025
446,99.96652
447,100
448,99.86644
449,99.62842
450,99.19693
451,98.64091
452,97.83416
453,97.13486
454,96.24075
455,95.22645
456,94.19206
457,93.24471
458,92.05969
459,90.96204
460,90.10173
461,88.98333
462,87.97941
463,86.94503
464,85.89391
465,84.893
466,83.94565
467,82.72012
468,81.63586
469,80.41369
470,79.07836
471,77.67241
472,76.22963
473,74.54884
474,72.77466
475,71.03428
476,68.91531
477,66.94697
478,64.7038
479,62.37426
480,60.10464
481,57.71083
482,55.25376
483,52.94732
484,50.49058
485,48.00304
486,45.633
487,43.32991
488,40.96321
489,38.66715
