wl,abs,wl,em
300,20.78319,535,3.748333
301,18.82521,536,4.016055
302,17.78503,537,4.627363
303,16.9692,538,5.479513
304,16.11259,539,6.505251
305,15.60269,540,7.680789
306,15.21517,541,9.196333
307,14.74607,542,10.80246
308,14.50132,543,12.72209
309,14.33816,544,14.95287
310,14.09341,545,17.42916
311,13.93025,546,20.13206
312,13.76708,547,23.01512
313,13.58352,548,26.09185
314,13.37956,549,29.45445
315,13.15521,550,33.17543
316,12.84928,551,36.89782
317,12.62492,552,40.97014
318,12.38018,553,45.30413
319,12.01305,554,49.45026
320,11.66633,555,53.81382
321,11.3196,556,58.41068
322,10.91169,557,62.76664
323,10.60575,558,67.27841
324,10.29982,559,71.60545
325,9.891903,560,75.52293
326,9.585967,561,79.51147
327,9.239242,562,83.69319
328,8.872119,563,86.98582
329,8.627371,564,90.28873
330,8.362227,565,93.08726
331,8.056293,566,95.56675
332,7.852335,567,97.20804
333,7.587192,568,98.82658
334,7.342443,569,99.82825
335,7.179278,570,100
336,7.016113,571,99.82768
337,6.852947,572,99.07613
338,6.79176,573,97.7635
339,6.669386,574,96.38193
340,6.465429,575,94.1193
341,6.363451,576,92.15666
342,6.281868,577,89.8591
343,6.281868,578,87.47321
344,6.220681,579,85.15664
345,6.118703,580,82.27489
346,6.057516,581,79.64978
347,5.975933,582,76.84981
348,5.914746,583,73.86842
349,5.833163,584,70.85431
350,5.812768,585,68.03335
351,5.833163,586,65.16432
352,5.853559,587,62.51688
353,5.751581,588,59.68335
354,5.669998,589,57.18273
355,5.629207,590,54.5743
356,5.568019,591,51.81068
357,5.568019,592,49.70254
358,5.527228,593,47.6077
359,5.42525,594,45.65216
360,5.384459,595,43.50508
361,5.302876,596,41.81222
362,5.262084,597,40.3968
363,5.241689,598,38.85242
364,5.13971,599,37.42381
365,5.058128,600,36.10399
366,4.956149,601,34.71653
367,4.81338,602,33.84129
368,4.67061,603,32.63182
369,4.548235,604,31.74832
370,4.405466,605,30.89371
371,4.303488,606,29.96141
372,4.160718,607,29.12754
373,3.936366,608,28.39996
374,3.793596,609,27.77751
375,3.63043,610,26.98102
376,3.446869,611,26.51146
377,3.283704,612,25.98936
378,3.16133,613,25.4578
379,2.998164,614,24.77506
380,2.896186,615,24.30179
381,2.814603,616,23.78308
382,2.671834,617,23.29629
383,2.590251,618,22.73579
384,2.529064,619,22.34433
385,2.447481,620,21.58768
386,2.386294,621,21.06009
387,2.325107,622,20.5173
388,2.223129,623,19.93816
389,2.141546,624,19.1785
390,2.059963,625,18.63354
391,1.937589,626,17.87082
392,1.876402,627,17.49547
393,1.774424,628,17.10058
394,1.672445,629,16.58278
395,1.590863,630,15.91497
396,1.50928,631,15.54333
397,1.407302,632,14.989
398,1.36651,633,14.52172
399,1.325719,634,13.96067
400,1.223741,635,13.46007
401,1.182949,636,12.94357
402,1.121762,637,12.44997
403,1.019784,638,12.03326
404,0.9993882,639,11.57338
405,0.9585968,640,11.07982
406,0.9178054,641,10.72199
407,0.8770141,642,10.36543
408,0.8362227,643,9.95425
409,0.7954314,644,9.522692
410,0.7750357,645,9.14781
411,0.75464,646,8.772856
412,0.7342443,647,8.343304
413,0.693453,648,8.12852
414,0.6730573,649,7.819288
415,0.693453,650,7.451071
416,0.6730573,651,7.150063
417,0.693453,652,6.830789
418,0.693453,653,6.573008
419,0.6730573,654,6.335976
420,0.6730573,655,6.090792
421,0.693453,656,5.889038
422,0.693453,657,5.636495
423,0.7342443,658,5.393013
424,0.7342443,659,5.197838
425,0.75464,660,4.99594
426,0.75464,661,4.832118
427,0.7138487,662,4.715809
428,0.7138487,663,4.407269
429,0.7342443,664,4.263244
430,0.75464,665,4.15679
431,0.75464,666,4.028391
432,0.7750357,667,3.818008
433,0.8362227,668,3.73324
434,0.8158271,669,3.556029
435,0.8362227,670,3.408425
436,0.8770141,671,3.391703
437,0.9178054,672,3.265078
438,0.9585968,673,3.116435
439,0.9789925,674,3.087967
440,1.019784,675,3.023789
441,1.040179,676,2.924795
442,1.080971,677,2.897381
443,1.142158,678,2.820549
444,1.203345,679,2.721569
445,1.203345,680,2.639976
446,1.223741,681,2.609488
447,1.284928,682,2.53811
448,1.325719,683,2.494291
449,1.36651,684,2.441612
450,1.427697,685,2.395513
451,1.50928,686,2.358186
452,1.550071,687,2.223265
453,1.65205,688,2.180975
454,1.733633,689,2.185924
455,1.794819,690,2.101502
456,1.896798,691,2.020833
457,2.019172,692,1.984314
458,2.12115,693,1.952412
459,2.243524,694,1.885002
460,2.427085,695,1.833132
461,2.549459,696,1.768362
462,2.671834,697,1.732622
463,2.87579,698,1.657291
464,3.038956,699,1.682743
465,3.202121,700,1.628665
466,3.467265,,
467,3.650826,,
468,3.854783,,
469,4.140322,,
470,4.344279,,
471,4.548235,,
472,4.833776,,
473,5.037732,,
474,5.241689,,
475,5.527228
476,5.731185
477,5.935142
478,6.261473
479,6.526617
480,6.750969
481,7.0773
482,7.342443
483,7.607587
484,8.035896
485,8.341831
486,8.708954
487,9.259637
488,9.708342
489,10.17744
490,10.89129
491,11.48277
492,12.11503
493,13.07363
494,13.80787
495,14.6033
496,15.80665
497,16.72445
498,17.68305
499,19.04956
500,20.11014
501,21.17071
502,22.6188
503,23.65898
504,24.67877
505,25.98409
506,26.8611
507,27.67693
508,28.71711
509,29.41056
510,30.00204
511,30.73628
512,31.20538
513,31.65409
514,32.22517
515,32.59229
516,32.97981
517,33.4897
518,33.89761
519,34.36671
520,35.14175
521,35.79441
522,36.52866
523,37.69121
524,38.6906
525,39.81236
526,41.56639
527,43.05527
528,44.68693
529,47.23639
530,49.31675
531,51.60106
532,55.10912
533,57.88293
534,60.8607
535,65.24577
536,68.61105
537,72.09872
538,76.97328
539,80.50173
540,83.90781
541,88.2113
542,91.0259
543,93.55497
544,96.41036
545,98.00123
546,99.16378
547,100
548,99.91842
549,99.34734
550,97.67489
551,95.83929
552,93.53458
553,89.72058
554,86.57964
555,83.13277
556,78.01346
557,74.0771
558,70.05914
559,64.36876
560,60.24883
561,56.16969
562,50.66286
563,46.78768
564,43.01448
565,38.05833
566,34.67265
567,31.51132
568,27.45258
569,24.69916
570,22.1497
571,18.98837
572,16.88762
573,14.95003
574,12.60453
575,11.11564
576,9.749133
577,8.117479
578,7.118091
579,6.220681
580,5.160106
581,4.507444
582,3.91597
583,3.242913
584,2.834999
585,2.467877
586,2.019172
587,1.754028
588,1.50928
589,1.284928
590,1.142158
591,1.019784
592,0.8566183
593,0.7750357
594,0.693453
595,0.6118703
596,0.5506833
597,0.5098919
598,0.4283092
599,0.4079135
600,0.3671222
601,0.3263308
602,0.3059351
603,0.3059351
604,0.2651438
605,0.2447481
606,0.2243524
607,0.2039568
608,0.2039568
609,0.1835611
610,0.1631654
611,0.1427697
612,0.1427697
613,0.1223741
614,0.1223741
615,0.1223741
616,0.1019784
617,0.1019784
618,0.1019784
619,0.1019784
620,0.0815827
621,0.0815827
622,6.12E-02
623,6.12E-02
624,6.12E-02
625,6.12E-02
626,6.12E-02
627,6.12E-02
628,4.08E-02
629,4.08E-02
630,2.04E-02
631,4.08E-02
632,2.04E-02
633,2.04E-02
634,2.04E-02
635,2.04E-02
636,0
637,0
638,0
639,0
640,0
641,0
642,2.04E-02
643,2.04E-02
644,2.04E-02
645,2.04E-02
646,2.04E-02
647,2.04E-02
648,2.04E-02
649,0
650,0
Data Copyright MP Inc.
