wl,abs,wl ,em
250,22.811,565,3.510642
251,22.50056,566,3.637533
252,22.33655,567,4.135621
253,22.41649,568,4.988326
254,22.69762,569,5.930363
255,23.2119,570,6.918756
256,23.85542,571,8.272595
257,24.72024,572,9.658579
258,25.56361,573,11.13119
259,26.51744,574,12.96417
260,27.57265,575,14.88478
261,28.56937,576,17.02365
262,29.60727,577,19.70697
263,30.58254,578,22.21433
264,31.46708,579,25.3108
265,32.21452,580,28.67966
266,32.78476,581,32.33783
267,33.098,582,36.31442
268,33.02858,583,40.11098
269,32.58371,584,44.21886
270,31.69504,585,48.69556
271,30.57188,586,52.92525
272,29.27551,587,56.97561
273,27.79515,588,61.11393
274,26.32025,589,65.973
275,24.98138,590,70.23653
276,23.6609,591,74.09061
277,22.48591,592,78.08006
278,21.50917,593,81.66006
279,20.65647,594,84.97276
280,19.87305,595,88.89453
281,19.21088,596,91.7741
282,18.61133,597,93.60133
283,18.161,598,95.97672
284,17.76929,599,97.39113
285,17.38158,600,98.44009
286,17.05795,601,99.21836
287,16.998,602,99.85788
288,16.77803,603,99.40108
289,16.7194,604,100
290,16.80081,605,99.17098
291,16.93671,606,98.61943
292,17.12044,607,97.42159
293,17.42821,608,95.94965
294,17.76409,609,94.10889
295,18.12649,610,92.12939
296,18.49821,611,91.2327
297,18.86194,612,88.82008
298,19.22301,613,86.59696
299,19.48534,614,84.09299
300,19.69053,615,82.55676
301,19.78925,616,79.75501
302,19.87705,617,77.93456
303,19.80657,618,75.53548
304,19.69053,619,72.80817
305,19.65468,620,70.39556
306,19.38142,621,67.55322
307,19.20302,622,65.60078
308,19.0923,623,62.78889
309,18.97919,624,60.92783
310,18.84329,625,58.71485
311,18.79666,626,56.75904
312,18.64877,627,54.96227
313,18.5194,628,52.57673
314,18.41414,629,50.83071
315,18.05188,630,49.105
316,17.67216,631,47.35221
317,17.25634,632,45.72125
318,16.61562,633,43.76883
319,15.88549,634,42.30027
320,15.18868,635,40.90955
321,14.39594,636,39.65079
322,13.50327,637,38.52401
323,12.71586,638,37.53595
324,11.9363,639,36.37194
325,11.07575,640,35.24516
326,10.40944,641,34.47027
327,9.668794,642,33.36243
328,9.049122,643,32.87281
329,8.481679,644,31.99675
330,8.018024,645,31.16164
331,7.67015,646,30.42331
332,7.362379,647,30.022
333,6.91871,648,29.36758
334,6.700206,649,28.75918
335,6.501688,650,28.0848
336,6.232688,651,27.67773
337,6.007523,652,27.15122
338,5.886146,653,26.83044
339,5.712942,654,26.10835
340,5.589035,655,25.81802
341,5.525082,656,25.48912
342,5.578509,657,24.75485
343,5.5452,658,24.22766
344,5.601159,659,23.8859
345,5.661114,660,23.59253
346,5.774363,661,23.16178
347,5.851505,662,22.6576
348,5.996864,663,22.3287
349,6.137959,664,21.85903
350,6.299172,665,21.43945
351,6.381777,666,21.07197
352,6.483035,667,20.42703
353,6.652242,668,20.16648
354,6.744307,669,19.55808
355,6.836105,670,19.2752
356,7.002781,671,18.56867
357,7.12922,672,18.35144
358,7.327739,673,17.82154
359,7.550239,674,17.34951
360,7.755553,675,16.93737
361,8.02322,676,16.37194
362,8.352308,677,16.08094
363,8.614779,678,15.70737
364,8.907894,679,15.02386
365,9.279751,680,14.78023
366,9.498254,681,14.28687
367,9.754064,682,13.94782
368,9.927268,683,13.44432
369,10.03918,684,12.82712
370,10.04052,685,12.45762
371,10.02186,686,12.13075
372,9.868511,687,11.74297
373,9.642147,688,11.4293
374,9.369018,689,10.90448
375,9.046591,690,10.65746
376,8.682729,691,10.15125
377,8.292486,692,10.01624
378,7.866004,693,9.663993
379,7.463637,694,9.341184
380,7.139879,695,9.008223
381,6.729651,696,8.632288
382,6.336477,697,8.280716
383,6.080668,698,8.101039
384,5.642461,699,7.731195
385,5.445142,700,7.537306
386,5.210783,701,7.431395
387,5.001472,702,6.941089
388,4.848253,703,6.607451
389,4.707159,704,6.580719
390,4.575257,705,6.280242
391,4.467337,706,6.246066
392,4.393925,707,5.909383
393,4.323444,708,5.868101
394,4.270018,709,5.433966
395,4.235377,710,5.487767
396,4.187412,711,5.34971
397,4.182216,712,5.083748
398,4.120795,713,5.041451
399,4.15024,714,4.656042
400,4.146243,715,4.714242
401,4.120795,716,4.550468
402,4.107472,717,4.368084
403,4.120795,718,4.420871
404,4.131587,719,4.244239
405,4.179419,720,4.178256
406,4.228715,721,3.99215
407,4.262023,722,4.038169
408,4.272682,723,4.084188
409,4.347426,724,3.654451
410,4.380735,725,3.571888
411,4.427234,726,3.611139
412,4.46334,727,3.272764
413,4.541948,728,3.061618
414,4.559135,729,3.094102
415,4.627085,730,3.126586
416,4.632547,731,3.167191
417,4.679046,732,3.074138
418,4.705693,733,2.842351
419,4.725811,734,2.603797
420,4.717684,735,2.635942
421,4.716352,736,2.668088
422,4.767114,737,2.700233
423,4.753657,738,2.732379
424,4.701696,739,2.764525
425,4.705693,740,2.655568
426,4.695034,741,2.089128
427,4.648402,742,2.268805
428,4.612429,743,2.141238
429,4.636544,744,2.169661
430,4.609898,745,2.193347
431,4.5618,746,1.896254
432,4.535286,747,1.586979
433,4.46334,748,1.593747
434,4.477996,749,1.440463
435,4.467337,,
436,4.436693,,
437,4.385931,,
438,4.416575,,
439,4.342097,,
440,4.351423,,
441,4.360617
442,4.303326
443,4.276679
444,4.255362
445,4.23138
446,4.228715
447,4.199537
448,4.170225
449,4.152771
450,4.118264
451,4.06497
452,4.042187
453,4.028864
454,3.953054
455,3.924941
456,3.902292
457,3.830478
458,3.802499
459,3.777051
460,3.782381
461,3.806496
462,3.775852
463,3.749073
464,3.753203
465,3.771856
466,3.77985
467,3.806496
468,3.837007
469,3.889101
470,3.915615
471,4.023668
472,4.06084
473,4.15557
474,4.242172
475,4.346094
476,4.445887
477,4.596441
478,4.735004
479,4.889556
480,5.032116
481,5.222774
482,5.375993
483,5.597162
484,5.750247
485,5.998063
486,6.204576
487,6.451192
488,6.651043
489,6.92817
490,7.162529
491,7.439788
492,7.695598
493,7.951274
494,8.241724
495,8.509524
496,8.750678
497,9.015947
498,9.287745
499,9.56354
500,9.808557
501,10.103
502,10.38013
503,10.70522
504,11.00113
505,11.35674
506,11.71114
507,12.10018
508,12.45458
509,12.969
510,13.41787
511,13.9588
512,14.4904
513,15.15804
514,15.80955
515,16.55952
516,17.35507
517,18.22228
518,19.07765
519,20.0757
520,21.07229
521,22.1447
522,23.22522
523,24.32174
524,25.45156
525,26.60803
526,27.726
527,28.86502
528,29.97099
529,31.03287
530,32.01214
531,33.0074
532,33.94403
533,34.80459
534,35.55337
535,36.28629
536,36.87385
537,37.43064
538,37.86111
539,38.25802
540,38.60989
541,38.85757
542,39.09886
543,39.30391
544,39.47858
545,39.68096
546,39.89813
547,40.16207
548,40.51767
549,40.96534
550,41.52505
551,42.26183
552,43.12519
553,44.15642
554,45.40749
555,46.84908
556,48.41991
557,50.21457
558,52.1903
559,54.42064
560,56.77489
561,59.30513
562,62.01911
563,64.91962
564,67.84797
565,70.92967
566,74.05267
567,77.1357
568,80.26271
569,83.28459
570,86.29955
571,89.02032
572,91.58774
573,93.91667
574,95.98446
575,97.65121
576,98.90082
577,99.69769
578,100
579,99.71102
580,98.95944
581,97.62857
582,95.79927
583,93.43822
584,90.68707
585,87.41352
586,83.91865
587,80.0482
588,75.92741
589,71.73054
590,67.4364
591,63.0157
592,58.58953
593,54.32351
594,50.04803
595,45.96827
596,42.03667
597,38.35395
598,34.82858
599,31.52983
600,28.45213
601,25.64475
602,23.06681
603,20.64182
604,18.49955
605,16.49824
606,14.69292
607,13.05161
608,11.6272
609,10.287
610,9.158507
611,8.117816
612,7.219819
613,6.407092
614,5.689093
615,5.082879
616,4.519299
617,4.035659
618,3.593189
619,3.221599
620,2.919158
621,2.609921
622,2.371432
623,2.155593
624,1.93589
625,1.778541
626,1.650636
627,1.484227
628,1.368314
629,1.26559
630,1.180454
631,1.08186
632,1.04722
633,0.9566203
634,0.9205139
635,0.8765467
636,0.8139267
637,0.7860808
638,0.7367842
639,0.7086718
640,0.6714996
641,0.6701672
642,0.6195382
643,0.6340607
644,0.6208706
645,0.5902268
646,0.5767701
647,0.5781025
648,0.5607821
649,0.5622476
650,0.5982208
Data Copyright MP Inc.
