wl,abs,wl,em
300,51.06789,510,0.1616118
301,43.49423,511,0.1077412
302,37.34364,512,0.1616118
303,32.51232,513,0.1632279
304,28.58602,514,0.1632279
305,25.51973,515,0.2720465
306,23.25716,516,0.2747401
307,21.54166,517,0.3296881
308,20.21586,518,0.3884071
309,19.15301,519,0.4438938
310,18.29076,520,0.5548672
311,17.81596,521,0.6162797
312,17.06402,522,0.6723051
313,16.53496,523,0.8403814
314,16.14751,524,0.9615902
315,15.55564,525,1.018154
316,15.11415,526,1.142057
317,14.58982,527,1.256263
318,14.31291,528,1.427571
319,13.96846,529,1.786888
320,13.58101,530,2.017454
321,13.12872,531,2.443571
322,12.83605,532,2.734472
323,12.70997,533,3.229542
324,12.28448,534,3.699294
325,11.86123,535,4.345203
326,11.62484,536,5.036901
327,11.08205,537,5.629478
328,10.69482,538,6.517804
329,10.52845,539,7.295157
330,10.14573,540,8.326241
331,9.436561,541,9.653612
332,9.062618,542,10.95728
333,8.59682,543,12.66175
334,8.096804,544,14.49335
335,7.766085,545,16.33572
336,7.428388,546,18.70926
337,7.167235,547,20.87755
338,6.912837,548,23.37122
339,6.73048,549,25.9958
340,6.527862,550,28.74104
341,6.322992,551,31.19916
342,6.120373,552,34.58062
343,6.005556,553,37.94968
344,5.859221,554,41.6048
345,5.719639,555,45.45117
346,5.719639,556,49.84108
347,5.424491,557,54.42547
348,5.316428,558,58.33648
349,5.192606,559,63.09325
350,5.055275,560,66.90729
351,4.935956,561,71.16306
352,4.827893,562,74.93939
353,4.686285,563,78.88811
354,4.765082,564,82.0988
355,4.663773,565,85.31487
356,4.584976,566,88.5525
357,4.528468,567,91.8386
358,4.59173,568,93.93956
359,4.438641,569,96.46609
360,4.332604,570,98.03911
361,4.251781,571,99.56903
362,4.236022,572,99.84377
363,4.100718,573,99.91381
364,4.143718,574,100
365,3.871084,575,99.51516
366,3.868833,576,99.09498
367,3.765497,577,97.69434
368,3.670942,578,96.22367
369,3.661711,579,94.77455
370,3.619162,580,92.30728
371,3.506371,581,90.59419
372,3.450088,582,87.74982
373,3.389302,583,84.68998
374,3.369266,584,81.91564
375,3.23869,585,79.96014
376,3.371517,586,77.16425
377,3.125899,587,74.36837
378,3.029317,588,71.79335
379,2.869249,589,70.02101
380,2.826473,590,67.20358
381,2.761186,591,64.60701
382,2.637363,592,62.22593
383,2.500033,593,59.76944
384,2.671133,594,57.09745
385,2.885008,595,55.27124
386,2.776945,596,52.94403
387,2.745426,597,51.12589
388,2.666855,598,49.16231
389,2.666855,599,47.4169
390,2.601342,600,46.10785
391,2.648845,601,44.72607
392,2.567573,602,42.90794
393,2.617101,603,41.52616
394,2.531551,604,40.44174
395,2.545059,605,38.97646
396,2.475268,606,37.80423
397,2.48675,607,36.33895
398,2.414483,608,35.45979
399,2.412457,609,33.99451
400,2.299666,610,32.96881
401,2.340415,611,32.17799
402,2.306419,612,31.29236
403,2.293137,613,30.33292
404,2.270624,614,29.44729
405,2.288634,615,28.47277
406,2.207362,616,27.95238
407,2.29066,617,27.10661
408,2.162561,618,26.05829
409,2.227624,619,25.15973
410,2.153555,620,24.43571
411,2.205111,621,23.6061
412,2.146801,622,22.78727
413,2.196105,623,22.02769
414,2.153555,624,21.49545
415,2.173592,625,20.73048
416,2.160084,626,20.10613
417,2.205111,627,19.54856
418,2.187325,628,18.8504
419,2.234603,629,18.20018
420,2.205111,630,17.46054
421,2.140048,631,16.70905
422,2.216592,632,16.34434
423,2.191603,633,15.46733
424,2.196105,634,14.9297
425,2.245634,635,14.38345
426,2.378687,636,13.82858
427,2.432719,637,13.34698
428,2.518269,638,12.94026
429,2.552038,639,12.52707
430,2.65785,640,11.85692
431,2.725164,641,11.42919
432,2.716159,642,11.16414
433,2.754431,643,10.79244
434,2.848987,644,10.34316
435,2.896264,645,9.800679
436,2.96628,646,9.4252
437,3.0426,647,9.099822
438,3.139632,648,8.62199
439,3.254449,649,8.405969
440,3.319511,650,8.186715
441,3.416543,651,7.920595
442,3.560402,652,7.601142
443,3.69323,653,7.412595
444,3.797016,654,6.989711
445,3.920838,655,6.881969
446,4.080681,656,6.447234
447,4.229268,657,6.424608
448,4.312342,658,6.171416
449,4.487945,659,5.947853
450,4.715552,660,5.619243
451,4.884176,661,5.580994
452,5.023757,662,5.310564
453,5.271402,663,5.165113
454,5.451733,664,5.220061
455,5.715137,665,4.964715
456,6.030321,666,4.807413
457,6.329746,667,4.645801
458,6.610935,668,4.479879
459,6.883569,669,4.309649
460,7.239277,670,4.243926
461,7.57675,671,4.176049
462,7.858163,672,4.014437
463,8.225128,673,3.828045
464,8.580836,674,3.637343
465,8.954555,675,3.557076
466,9.355289,676,3.607176
467,9.758499,677,3.523137
468,10.30332,678,3.436944
469,10.73557,679,3.229004
470,11.21037,680,3.137424
471,11.74168,681,3.179443
472,12.35652,682,2.960728
473,12.9261,683,2.737704
474,13.50221,684,2.647202
475,14.18458,685,2.669827
476,14.85323,686,2.703765
477,15.57815,687,2.726391
478,16.28259,688,2.618111
479,17.09328,689,2.38539
480,17.91952,690,2.271185
481,18.76128,691,2.424177
482,19.56973,692,2.316975
483,20.52204,693,2.335291
484,21.50812,694,2.223778
485,22.55047,695,2.249636
486,23.64236,696,2.125195
487,24.77702,697,2.006141
488,25.97675,698,1.883855
489,27.19269,699,1.758336
490,28.48944,,
491,29.75694
492,31.0627
493,32.46054
494,33.93515
495,35.39423
496,36.91138
497,38.54607
498,40.1848
499,41.91607
500,43.63607
501,45.49565
502,47.36447
503,49.27786
504,51.20949
505,53.21992
506,55.27559
507,57.35581
508,59.43354
509,61.6198
510,63.79435
511,65.91508
512,68.10787
513,70.26936
514,72.46214
515,74.65469
516,76.8925
517,79.01774
518,81.0912
519,83.13112
520,85.09405
521,86.98763
522,88.74567
523,90.40489
524,92.00558
525,93.43742
526,94.76344
527,96.00617
528,97.08905
529,98.01682
530,98.68974
531,99.33383
532,99.7886
533,100
534,99.88316
535,99.71657
536,99.34711
537,98.64471
538,97.83897
539,96.69755
540,95.37377
541,93.83612
542,92.06411
543,90.15972
544,88.00071
545,85.66835
546,83.12639
547,80.51059
548,77.73922
549,74.85529
550,71.84978
551,68.77223
552,65.64268
553,62.44829
554,59.24691
555,56.14911
556,52.92522
557,49.80918
558,46.67332
559,43.74638
560,40.73885
561,37.7984
562,35.00002
563,32.25589
564,29.6061
565,27.06886
566,24.72524
567,22.47393
568,20.35071
569,18.33826
570,16.55049
571,14.78771
572,13.25006
573,11.77118
574,10.44965
575,9.215707
576,8.13305
577,7.131214
578,6.264232
579,5.447005
580,4.760354
581,4.152723
582,3.641675
583,3.17115
584,2.776945
585,2.412457
586,2.133294
587,1.795371
588,1.606261
589,1.444166
590,1.243799
591,1.088458
592,0.9263634
593,0.8613003
594,0.7960123
595,0.6451742
596,0.5301318
597,0.5076188
598,0.4333254
599,0.4108123
600,0.3705136
601,0.345524
602,0.2692045
603,0.2264294
604,0.1994137
605,0.1859057
606,0.1113872
607,0.1519109
608,0.095628
609,0.0978793
610,5.96E-02
611,2.58E-02
612,1.68E-02
613,-7.71E-03
614,-2.37E-02
615,-1.47E-02
