wl,abs,wl,em
300,12.59947,480,2.523358
301,11.17374,481,1.34141
302,9.764588,482,0.455119
303,8.952255,483,0.1997449
304,8.255968,484,0.1419501
305,7.592838,485,0.135886
306,7.178382,486,0.1278417
307,6.81366,487,0.1155278
308,6.498674,488,0.1240052
309,6.283156,489,0.1212207
310,6.100796,490,0.1177555
311,5.96817,491,0.1469004
312,5.8687,492,0.136381
313,5.769231,493,0.1472717
314,5.702918,494,0.1730133
315,5.653183,495,0.1675061
316,5.603448,496,0.1882973
317,5.570292,497,0.1942377
318,5.520557,498,0.1885449
319,5.470822,499,0.2195462
320,5.40451,500,0.2133583
321,5.387931,501,0.2468347
322,5.371353,502,0.2798162
323,5.288462,503,0.3038252
324,5.238727,504,0.3316088
325,5.222148,505,0.4094524
326,5.20557,506,0.4705268
327,5.172414,507,0.539336
328,5.155836,508,0.6141476
329,5.106101,509,0.7281285
330,5.039788,510,0.8641382
331,5.02321,511,1.056025
332,4.990053,512,1.215486
333,4.940318,513,1.504213
334,4.857427,514,1.849683
335,4.757957,515,2.195771
336,4.741379,516,2.698165
337,4.658488,517,3.221908
338,4.525862,518,3.953687
339,4.393236,519,4.843753
340,4.244032,520,6.090055
341,4.127984,521,7.745686
342,4.011936,522,9.707679
343,3.829576,523,12.40931
344,3.696949,524,15.01998
345,3.59748,525,18.17295
346,3.481432,526,21.87424
347,3.332228,527,25.79401
348,3.249337,528,30.46847
349,3.199602,529,35.56029
350,3.100133,530,40.99183
351,3.03382,531,46.2946
352,2.967507,532,52.34456
353,2.901194,533,58.31116
354,2.785146,534,64.10339
355,2.669098,535,69.59013
356,2.519894,536,74.9098
357,2.403846,537,80.43707
358,2.304377,538,84.9601
359,2.171751,539,89.36272
360,2.088859,540,92.72174
361,2.005968,541,95.45654
362,1.923077,542,97.86333
363,1.856764,543,99.20004
364,1.773873,544,100
365,1.674403,545,99.71207
366,1.60809,546,98.38509
367,1.574934,547,97.43951
368,1.525199,548,95.29876
369,1.475464,549,92.83369
370,1.442308,550,90.12513
371,1.375995,551,87.40654
372,1.342838,552,84.09961
373,1.32626,553,80.47494
374,1.293103,554,76.56474
375,1.276525,555,73.41344
376,1.22679,556,69.66353
377,1.193634,557,66.16631
378,1.110743,558,62.21355
379,1.04443,559,59.03014
380,0.9781168,560,55.5057
381,0.9283819,561,53.01001
382,0.8786472,562,50.00869
383,0.8454908,563,47.91669
384,0.8289124,564,45.2525
385,0.7791777,565,43.20251
