wl,abs,wl,em
300,24.01098,640,2.81917
301,23.10213,641,3.204879
302,22.15386,642,3.586387
303,21.39346,643,3.769181
304,20.81269,644,4.285527
305,20.32626,645,4.854518
306,19.63498,646,5.318218
307,19.18154,647,5.941662
308,18.72629,648,6.54496
309,18.27104,649,7.25565
310,17.92465,650,7.867348
311,17.57497,651,8.609097
312,17.33398,652,9.267312
313,17.14759,653,9.896519
314,17.13786,654,10.56203
315,17.12945,655,11.41955
316,17.04038,656,11.58239
317,17.09992,657,12.39701
318,17.08013,658,12.78125
319,17.11807,659,13.25045
320,17.01894,660,13.79082
321,17.08838,661,14.17123
322,17.21357,662,14.51289
323,17.24837,663,14.78066
324,17.23683,664,15.23544
325,17.57332,665,15.48815
326,17.6393,666,16.07086
327,17.85208,667,16.4196
328,17.91129,668,17.15664
329,17.93109,669,17.6881
330,18.0764,670,18.27628
331,18.22139,671,18.90676
332,18.37331,672,19.74437
333,18.45396,673,20.89647
334,18.58938,674,22.13461
335,18.73932,675,23.94956
336,18.89289,676,24.78808
337,18.90443,677,26.95468
338,19.07746,678,28.56495
339,19.28546,679,30.40403
340,19.52446,680,32.77261
341,19.65658,681,34.78176
342,19.91885,682,37.08593
343,19.94689,683,40.79045
344,20.05064,684,43.22848
345,19.98631,685,46.50639
346,19.7605,686,50.46987
347,19.47663,687,54.39366
348,19.18484,688,58.78378
349,18.67846,689,63.44082
350,18.17702,690,66.11382
351,17.71187,691,70.2533
352,17.25827,692,74.29585
353,16.79972,693,78.53803
354,16.42695,694,82.0759
355,16.08204,695,84.94193
356,15.74902,696,88.44444
357,15.53624,697,90.71655
358,15.25072,698,93.06865
359,15.09567,699,94.55158
360,14.87134,700,96.53983
361,14.77567,701,99.28275
362,14.62244,702,99.22692
363,14.53007,703,99.39465
364,14.42945,704,99.89146
365,14.34022,705,99.00858
366,14.20991,706,97.36833
367,14.13915,707,97.60981
368,13.96431,708,96.35581
369,13.83548,709,94.45245
370,13.63095,710,91.942
371,13.51565,711,89.54877
372,13.46765,712,87.20686
373,13.22865,713,85.43127
374,13.14766,714,81.1077
375,13.01422,715,79.30513
376,12.9136,716,75.35054
377,12.82783,717,73.2866
378,12.69917,718,70.34438
379,12.53093,719,68.13071
380,12.39237,720,64.4407
381,12.24706,721,61.9036
382,12.05242,722,59.39259
383,11.98001,723,56.66084
384,11.82496,724,55.47334
385,11.46043,725,52.75755
386,11.25425,726,51.55938
387,11.00353,727,49.8651
388,10.79075,728,48.37342
389,10.50045,729,47.26853
390,10.26276,730,45.6939
391,10.02375,731,44.33979
392,9.786231,732,42.61089
393,9.530564,733,41.16166
394,9.306073,734,40.30431
395,9.113252,735,39.09976
396,8.857586,736,38.14826
397,8.662786,737,36.65104
398,8.47986,738,35.51553
399,8.299905,739,34.64702
400,8.136608,740,33.46819
401,7.993105,741,32.08964
402,7.846469,742,31.62772
403,7.754099,743,31.06198
404,7.559463,744,30.24141
405,7.476825,745,29.20964
406,7.32689,746,28.22332
407,7.239304,747,27.61716
408,7.052915,748,26.49547
409,7.011678,749,25.38466
410,6.884835,750,25.35566
411,6.833702,751,24.1863
412,6.681787,752,23.72767
413,6.625705,753,23.10728
414,6.480553,754,22.31033
415,6.404843,755,22.11234
416,6.259691,756,22.26874
417,6.187114,757,21.74312
418,6.09458,758,20.78993
419,6.002211,759,20.49051
420,5.878666,760,19.6727
421,5.748359,761,19.18466
422,5.631083,762,19.31244
423,5.548775,763,18.25452
424,5.38053,764,17.8245
425,5.301356,765,17.56027
426,5.18243,766,17.69315
427,5.110019,767,17.66727
428,4.98631,768,16.9483
429,4.89394,769,16.11904
430,4.760334,770,15.91615
431,4.674562,771,15.47984
432,4.529245,772,15.22831
433,4.455019,773,14.81648
434,4.347805,774,14.12818
435,4.293538,775,13.92517
436,4.202817,776,14.34272
437,4.169828,777,13.6878
438,4.051067,778,13.65894
439,3.993336,779,13.33454
440,3.90575,780,13.40748
441,3.80035,781,12.79685
442,3.716228,782,12.39593
443,3.653548,783,12.19067
444,3.562828,784,12.18459
445,3.491736,785,11.37467
446,3.434005,786,11.19241
447,3.371326,787,11.03599
448,3.320193,788,10.6661
449,3.259163,789,10.15249
450,3.176855,790,9.932633
451,3.14535,791,9.789835
452,3.135453,792,9.227925
453,3.067991,793,9.021544
454,3.011909,794,8.718392
455,2.973972,795,8.519629
456,2.922838,796,8.558577
457,2.881602,797,8.223169
458,2.843665,798,7.559582
459,2.825521,799,7.493189
460,2.746346,800,6.946174
461,2.752944,801,6.994937
462,2.703295,802,7.190649
463,2.65876,803,7.149138
464,2.635668,804,6.487211
465,2.627586,805,6.730172
466,2.62907,806,6.41552
467,2.589483,807,6.163842
468,2.605978,808,6.207258
469,2.61604,809,6.053741
470,2.61604,810,6.211506
471,2.592947,811,5.669058
472,2.601029,812,5.639194
473,2.620988,813,5.425145
474,2.569854,814,4.882282
475,2.566556,815,4.727006
476,2.576288,816,4.884479
477,2.591132,817,5.030988
478,2.581401,818,4.984129
479,2.61604,819,4.794107
480,2.612575,820,4.475329
481,2.634018,821,4.578496
482,2.653977,822,4.381271655
483,2.677069,823,4.2767834
484,2.701811,824,4.172295145
485,2.736285,825,4.067806891
486,2.744697,826,3.963318636
487,2.759377,827,3.858830382
488,2.823706,828,3.754342127
489,2.833603,829,3.649853873
490,2.898097,830,3.545365618
491,2.935869,831,3.440877364
492,2.998548,832,3.336389109
493,3.006961,833,3.231900855
494,3.114176,834,3.1274126
495,3.125722,835,3.022924345
496,3.226174,836,2.918436091
497,3.305347,837,2.813947836
498,3.407614,838,2.709459582
499,3.473592,839,2.604971327
500,3.597466,840,2.500483073
501,3.618909,841,2.395994818
502,3.73767,842,2.291506564
503,3.793752,843,2.187018309
504,3.914162,844,2.082530055
