wl,abs,wl,em
250,44.15692,495,1.855358
251,39.82748,496,2.071156
252,37.17342,497,2.570099
253,35.09994,498,3.207057
254,32.91034,499,3.990341
255,31.64137,500,4.989347
256,30.68757,501,6.207593
257,29.76694,502,7.475361
258,29.31077,503,9.025269
259,29.0039,504,10.9269
260,28.73849,505,13.10379
261,28.66385,506,15.49726
262,28.65555,507,18.4698
263,28.68873,508,21.79674
264,28.70532,509,25.29162
265,28.68873,510,29.05116
266,28.60579,511,33.18834
267,28.46479,512,37.5246
268,28.28233,513,42.28126
269,27.95886,514,46.97316
270,27.65199,515,52.00832
271,27.33682,516,56.94222
272,26.89724,517,62.49484
273,26.51572,518,67.21203
274,26.15078,519,72.12862
275,25.7195,520,76.24027
276,25.41262,521,80.57948
277,25.14722,522,84.50378
278,24.86522,523,87.86904
279,24.69105,524,90.97381
280,24.57494,525,93.68833
281,24.45053,526,95.77557
282,24.38417,527,97.15885
283,24.35929,528,98.76421
284,24.34271,529,99.56562
285,24.34271,530,99.91487
286,24.36759,531,100
287,24.40906,532,99.59864
288,24.42564,533,99.15443
289,24.44223,534,98.27345
290,24.41735,535,96.95589
291,24.32612,536,95.9778
292,24.16853,537,94.35054
293,23.82848,538,92.16595
294,23.43867,539,90.30866
295,22.94103,540,88.55251
296,22.1614,541,86.09557
297,21.44812,542,84.06427
298,20.68508,543,81.77267
299,19.64834,544,79.96007
300,18.83553,545,77.5675
301,18.04761,546,75.45076
302,17.09381,547,73.30812
303,16.40541,548,71.11388
304,15.76677,549,68.94707
305,15.03691,550,66.79972
306,14.5061,551,64.79371
307,14.01675,552,63.06635
308,13.51082,553,61.36331
309,13.14589,554,59.34713
310,12.83072,555,57.38329
311,12.53214,556,55.93209
312,12.35797,557,54.42652
313,12.19209,558,53.02971
314,12.06768,559,51.47667
315,12.02621,560,49.92966
316,12.01791,561,48.67272
317,12.0345,562,47.39679
318,12.07597,563,46.04606
319,12.11744,564,45.01674
320,12.20038,565,43.72373
321,12.26673,566,42.61103
322,12.3082,567,41.55094
323,12.42432,568,40.56585
324,12.54043,569,39.68742
325,12.68972,570,38.69491
326,12.94684,571,37.52882
327,13.17077,572,36.60009
328,13.46935,573,35.66372
329,13.90064,574,34.73256
330,14.2324,575,33.69629
331,14.58074,576,32.68904
332,14.94567,577,31.71327
333,15.17791,578,30.92279
334,15.33549,579,29.9502
335,15.34378,580,29.18257
336,15.20279,581,28.09882
337,14.98714,582,27.32562
338,14.55586,583,26.39222
339,14.12458,584,25.4045
340,13.65182,585,24.66228
341,13.00489,586,23.63981
342,12.49067,587,22.82018
343,11.91839,588,22.09778
344,11.20511,589,21.38892
345,10.65771,590,20.505
346,10.09372,591,19.9698
347,9.388737,592,19.39876
348,8.866219,593,18.68498
349,8.3437,594,17.96177
350,7.688479,595,17.27908
351,7.207432,596,16.73212
352,6.742971,597,16.0758
353,6.170689,598,15.58455
354,5.780874,599,15.12875
355,5.399353,600,14.58976
356,4.934893,601,14.00016
357,4.611429,602,13.54826
358,4.312848,603,12.98975
359,3.964502,604,12.56399
360,3.740566,605,12.0572
361,3.541511,606,11.7727
362,3.300987,607,11.39445
363,3.143402,608,11.01033
364,2.994111,609,10.57135
365,2.819939,610,10.16921
366,2.703824,611,9.877522
367,2.596002,612,9.603889
368,2.488181,613,9.166763
369,2.413536,614,8.879173
370,2.33889,615,8.649495
371,2.264245,616,8.351274
372,2.214481,617,8.071455
373,2.173012,618,7.81058
374,2.131542,619,7.565554
375,2.098366,620,7.346431
376,2.081778,621,7.037501
377,2.048603,622,6.793017
378,2.032015,623,6.566239
379,2.015427,624,6.354732
380,1.998839,625,6.186678
381,1.982251,626,5.954874
382,1.973957,627,5.848096
383,1.982251,628,5.553354
384,1.973957,629,5.366859
385,1.990545,630,5.215622
386,1.990545,631,4.979644
387,1.990545,632,4.761062
388,1.998839,633,4.649489
389,1.998839,634,4.486462
390,1.990545,635,4.311526
391,1.973957,636,4.168138
392,1.965663,637,4.045547
393,1.957369,638,3.867945
394,1.940781,639,3.725058
395,1.9159,640,3.588087
396,1.899312,641,3.54587
397,1.882724,642,3.382146
398,1.87443,643,3.310781
399,1.866136,644,3.235858
400,1.857842,645,3.077199
401,1.849548,646,3.049325
402,1.841254,647,3.001851
403,1.841254,648,2.87725
404,1.83296,649,2.785047
405,1.83296,650,2.703977
406,1.83296,,
407,1.83296,,
408,1.83296,,
409,1.841254
410,1.841254
411,1.849548
412,1.849548
413,1.857842
414,1.857842
415,1.87443
416,1.891018
417,1.9159
418,1.940781
419,1.990545
420,2.032015
421,2.06519
422,2.14813
423,2.206187
424,2.280833
425,2.388654
426,2.496475
427,2.604296
428,2.778469
429,2.919466
430,3.07705
431,3.309281
432,3.500041
433,3.690802
434,3.972796
435,4.205026
436,4.437256
437,4.769014
438,5.026126
439,5.299826
440,5.689641
441,5.988223
442,6.286805
443,6.701501
444,7.016671
445,7.340135
446,7.779713
447,8.11147
448,8.451522
449,8.940865
450,9.330679
451,9.737082
452,10.35083
453,10.84847
454,11.38758
455,12.20038
456,12.84731
457,13.53571
458,14.58904
459,15.43502
460,16.34735
461,17.69097
462,18.736
463,19.82251
464,21.39006
465,22.58439
466,23.79531
467,25.45409
468,26.63183
469,27.75151
470,29.22783
471,30.23969
472,31.21838
473,32.46247
474,33.28357
475,34.04661
476,35.03359
477,35.68881
478,36.30256
479,37.16513
480,37.82035
481,38.54193
482,39.59526
483,40.48271
484,41.47798
485,43.04553
486,44.35598
487,45.88206
488,48.14631
489,50.05391
490,52.21863
491,55.36203
492,57.92486
493,60.76138
494,64.71759
495,67.84441
496,71.19515
497,75.68217
498,79.05781
499,82.40027
500,86.83752
501,89.85651
502,92.70133
503,95.84473
504,97.64452
505,98.95496
506,99.90877
507,100
508,99.38625
509,97.6694
510,95.68715
511,93.09116
512,88.56267
513,84.68939
514,80.41801
515,73.96533
516,69.01385
517,63.83843
518,57.24475
519,52.55868
520,48.07995
521,42.2659
522,38.32628
523,34.53595
524,29.96599
525,26.82259
526,23.92801
527,20.34503
528,18.00614
529,15.83313
530,13.32006
531,11.65298
532,10.1186
533,8.38517
534,7.248901
535,6.220453
536,5.051008
537,4.304554
538,3.632745
539,2.894584
540,2.446712
541,2.048603
542,1.60073
543,1.32703
544,1.078212
545,0.8128058
546,0.6386331
547,0.4810483
548,0.3234635
549,0.2239363
550,0.132703
551,3.32E-02
552,-3.32E-02
553,-9.12E-02
554,-0.1492909
555,-0.1824666
Data Copyright MP Inc.
