Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
250;0.2074;410;0.0239;
251;0.2424;411;0.0170;
252;0.2766;412;0.0118;
253;0.3274;413;0.0114;
254;0.4187;414;0.0135;
255;0.4236;415;0.0167;
256;0.4588;416;0.0207;
257;0.4950;417;0.0254;
258;0.5265;418;0.0313;
259;0.5637;419;0.0381;
260;0.5909;420;0.0462;
261;0.6205;421;0.0554;
262;0.6486;422;0.0665;
263;0.6825;423;0.0793;
264;0.7137;424;0.0944;
265;0.7484;425;0.1120;
266;0.7834;426;0.1321;
267;0.8118;427;0.1544;
268;0.8404;428;0.1792;
269;0.8703;429;0.2072;
270;0.8940;430;0.2362;
271;0.9140;431;0.2683;
272;0.9343;432;0.3036;
273;0.9526;433;0.3400;
274;0.9728;434;0.3788;
275;0.9880;435;0.4185;
276;0.9951;436;0.4578;
277;0.9999;437;0.4990;
278;1.0000;438;0.5431;
279;0.9939;439;0.5882;
280;0.9841;440;0.6311;
281;0.9737;441;0.6727;
282;0.9641;442;0.7166;
283;0.9584;443;0.7553;
284;0.9491;444;0.7904;
285;0.9213;445;0.8253;
286;0.8705;446;0.8571;
287;0.8011;447;0.8879;
288;0.7308;448;0.9149;
289;0.6758;449;0.9348;
290;0.6434;450;0.9501;
291;0.6217;451;0.9646;
292;0.5933;452;0.9773;
293;0.5436;453;0.9870;
294;0.4780;454;0.9948;
295;0.4107;455;1.0000;
296;0.3529;456;0.9958;
297;0.3026;457;0.9936;
298;0.2610;458;0.9865;
299;0.2252;459;0.9780;
300;0.1892;460;0.9706;
301;0.1617;461;0.9590;
302;0.1345;462;0.9443;
303;0.1131;463;0.9282;
304;0.0955;464;0.9129;
305;0.0838;465;0.8984;
306;0.0708;466;0.8823;
307;0.0666;467;0.8589;
308;0.0619;468;0.8376;
309;0.0559;469;0.8170;
310;0.0515;470;0.8014;
311;0.0504;471;0.7848;
312;0.0487;472;0.7666;
313;0.0473;473;0.7467;
314;0.0465;474;0.7295;
315;0.0454;475;0.7121;
316;0.0461;476;0.6956;
317;0.0459;477;0.6789;
318;0.0443;478;0.6615;
319;0.0450;479;0.6433;
320;0.0450;480;0.6241;
321;0.0461;481;0.6038;
322;0.0489;482;0.5870;
323;0.0505;483;0.5703;
324;0.0507;484;0.5530;
325;0.0527;485;0.5362;
326;0.0555;486;0.5204;
327;0.0554;487;0.5060;
328;0.0598;488;0.4927;
329;0.0614;489;0.4782;
330;0.0638;490;0.4625;
331;0.0671;491;0.4480;
332;0.0666;492;0.4327;
333;0.0695;493;0.4186;
334;0.0728;494;0.4064;
335;0.0740;495;0.3954;
336;0.0770;496;0.3820;
337;0.0806;497;0.3697;
338;0.0838;498;0.3575;
339;0.0880;499;0.3453;
340;0.0933;500;0.3329;
341;0.0971;501;0.3208;
342;0.1020;502;0.3091;
343;0.1094;503;0.2968;
344;0.1130;504;0.2858;
345;0.1193;505;0.2726;
346;0.1245;506;0.2627;
347;0.1307;507;0.2524;
348;0.1362;508;0.2425;
349;0.1455;509;0.2336;
350;0.1499;510;0.2248;
351;0.1582;511;0.2162;
352;0.1681;512;0.2082;
353;0.1751;513;0.2008;
354;0.1842;514;0.1918;
355;0.1940;515;0.1847;
356;0.2032;516;0.1775;
357;0.2110;517;0.1701;
358;0.2213;518;0.1646;
359;0.2318;519;0.1581;
360;0.2420;520;0.1514;
361;0.2538;521;0.1457;
362;0.2628;522;0.1406;
363;0.2748;523;0.1354;
364;0.2865;524;0.1297;
365;0.2986;525;0.1243;
366;0.3124;526;0.1198;
367;0.3247;527;0.1150;
368;0.3385;528;0.1111;
369;0.3521;529;0.1066;
370;0.3673;530;0.1032;
371;0.3823;531;0.0994;
372;0.3984;532;0.0952;
373;0.4144;533;0.0912;
374;0.4284;534;0.0887;
375;0.4447;535;0.0845;
376;0.4625;536;0.0816;
377;0.4779;537;0.0790;
378;0.4932;538;0.0757;
379;0.5143;539;0.0734;
380;0.5265;540;0.0703;
381;0.5441;541;0.0676;
382;0.5644;542;0.0651;
383;0.5797;543;0.0626;
384;0.5998;544;0.0601;
385;0.6139;545;0.0584;
386;0.6284;546;0.0566;
387;0.6447;547;0.0546;
388;0.6594;548;0.0523;
389;0.6745;549;0.0500;
390;0.6882;550;0.0482;
391;0.7013;551;0.0466;
392;0.7129;552;0.0448;
393;0.7248;553;0.0428;
394;0.7346;554;0.0413;
395;0.7447;555;0.0400;
396;0.7541;556;0.0384;
397;0.7628;557;0.0372;
398;0.7706;558;0.0357;
399;0.7768;559;0.0349;
400;0.7816;560;0.0331;
401;0.7869;561;0.0319;
402;0.7895;562;0.0306;
403;0.7909;563;0.0296;
404;0.7916;564;0.0288;
405;0.7906;565;0.0274;
406;0.7877;566;0.0265;
407;0.7835;567;0.0251;
408;0.7777;568;0.0243;
409;0.7687;569;0.0235;
410;0.7586;570;0.0228;
411;0.7466;571;0.0216;
412;0.7308;572;0.0207;
413;0.7140;573;0.0196;
414;0.6944;574;0.0192;
415;0.6745;575;0.0186;
416;0.6514;576;0.0174;
417;0.6280;577;0.0171;
418;0.6016;578;0.0165;
419;0.5751;579;0.0158;
420;0.5470;580;0.0152;
421;0.5164;581;0.0148;
422;0.4882;582;0.0145;
423;0.4591;583;0.0140;
424;0.4307;584;0.0135;
425;0.4011;585;0.0133;
426;0.3713;586;0.0127;
427;0.3434;587;0.0123;
428;0.3165;588;0.0121;
429;0.2876;589;0.0117;
430;0.2627;590;0.0110;
431;0.2371;591;0.0108;
432;0.2150;592;0.0105;
433;0.1930;593;0.0102;
434;0.1732;594;0.0095;
435;0.1541;595;0.0095;
436;0.1376;596;0.0092;
437;0.1221;597;0.0088;
438;0.1078;598;0.0087;
439;0.0935;599;0.0085;
440;0.0829;600;0.0082;
441;0.0722;601;0.0079;
442;0.0645;602;0.0075;
443;0.0553;603;0.0073;
444;0.0488;604;0.0071;
445;0.0423;605;0.0070;
446;0.0375;606;0.0066;
447;0.0316;607;0.0064;
448;0.0283;608;0.0063;
449;0.0235;609;0.0064;
450;0.0210;610;0.0058;
451;0.0169;611;0.0057;
452;0.0150;612;0.0056;
453;0.0137;613;0.0054;
454;0.0122;614;0.0050;
455;0.0109;615;0.0051;
456;0.0094;616;0.0051;
457;0.0085;617;0.0048;
458;0.0078;618;0.0046;
459;0.0065;619;0.0045;
460;0.0056;620;0.0043;
461;0.0040;621;0.0042;
462;0.0052;622;0.0040;
463;0.0036;623;0.0040;
464;0.0030;624;0.0040;
465;0.0026;625;0.0039;
466;0.0024;626;0.0037;
467;0.0017;627;0.0035;
468;0.0016;628;0.0035;
469;0.0015;629;0.0034;
470;0.0015;630;0.0033;
471;0.0012;631;0.0031;
472;0.0017;632;0.0032;
473;0.0007;633;0.0030;
474;0.0009;634;0.0029;
475;0.0014;635;0.0030;
476;0.0012;636;0.0029;
477;0.0011;637;0.0028;
478;0.0018;638;0.0027;
479;0.0005;639;0.0027;
480;0.0008;640;0.0027;
481;0.0010;641;0.0025;
482;0.0007;642;0.0026;
483;0.0008;643;0.0024;
484;0.0016;644;0.0025;
485;0.0011;645;0.0022;
486;0.0012;646;0.0023;
487;0.0016;647;0.0022;
488;0.0011;648;0.0022;
489;0.0006;649;0.0021;
490;0.0008;650;0.0021;
491;0.0004;;;
492;0.0009;;;
493;0.0008;;;
494;0.0006;;;
495;0.0004;;;
496;0.0004;;;
498;0.0005;;;
502;0.0007;;;
504;0.0010;;;
505;0.0008;;;
506;0.0010;;;
507;0.0002;;;
508;0.0008;;;
509;0.0003;;;
510;0.0002;;;
511;0.0003;;;
512;0.0004;;;
513;0.0003;;;
514;0.0009;;;
515;0.0009;;;
516;0.0010;;;
517;0.0007;;;
518;0.0013;;;
519;0.0004;;;
520;0.0010;;;
522;0.0000;;;
523;0.0003;;;
524;0.0010;;;
525;0.0004;;;
526;0.0010;;;
527;0.0000;;;
528;0.0002;;;
530;0.0008;;;
531;0.0002;;;
532;0.0004;;;
533;0.0011;;;
534;0.0004;;;
535;0.0011;;;
536;0.0012;;;
537;0.0008;;;
538;0.0017;;;
539;0.0009;;;
540;0.0012;;;
541;0.0012;;;
542;0.0013;;;
543;0.0006;;;
544;0.0018;;;
545;0.0012;;;
546;0.0016;;;
547;0.0020;;;
548;0.0019;;;
549;0.0013;;;
