Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
350;0.2871;550;0.2388;
351;0.2815;551;0.2418;
352;0.2804;552;0.2513;
353;0.2671;553;0.2659;
354;0.2616;554;0.2851;
355;0.2612;555;0.3062;
356;0.2477;556;0.3287;
357;0.2428;557;0.3535;
358;0.2401;558;0.3796;
359;0.2317;559;0.4066;
360;0.2284;560;0.4342;
361;0.2209;561;0.4635;
362;0.2185;562;0.4915;
363;0.2105;563;0.5201;
364;0.2139;564;0.5495;
365;0.1916;565;0.5794;
366;0.2007;566;0.6071;
367;0.1914;567;0.6333;
368;0.1846;568;0.6613;
369;0.1776;569;0.6893;
370;0.1647;570;0.7174;
371;0.1679;571;0.7432;
372;0.1527;572;0.7692;
373;0.1503;573;0.7912;
374;0.1418;574;0.8122;
375;0.1465;575;0.8347;
376;0.1421;576;0.8561;
377;0.1412;577;0.8731;
378;0.1364;578;0.8891;
379;0.1372;579;0.9041;
380;0.1375;580;0.9186;
381;0.1347;581;0.9316;
382;0.1270;582;0.9440;
383;0.1271;583;0.9570;
384;0.1219;584;0.9660;
385;0.1178;585;0.9733;
386;0.1181;586;0.9820;
387;0.1180;587;0.9880;
388;0.1163;588;0.9920;
389;0.1152;589;0.9960;
390;0.1103;590;0.9975;
391;0.1160;591;0.9990;
392;0.1130;592;0.9999;
393;0.1125;593;1.0000;
394;0.1070;594;0.9980;
395;0.1056;595;0.9980;
396;0.1109;596;0.9952;
397;0.1101;597;0.9910;
398;0.1108;598;0.9890;
399;0.1090;599;0.9850;
400;0.1082;600;0.9800;
401;0.1123;601;0.9729;
402;0.1144;602;0.9695;
403;0.1111;603;0.9640;
404;0.1134;604;0.9590;
405;0.1146;605;0.9530;
406;0.1155;606;0.9460;
407;0.1127;607;0.9400;
408;0.1171;608;0.9320;
409;0.1224;609;0.9230;
410;0.1199;610;0.9171;
411;0.1214;611;0.9081;
412;0.1270;612;0.8991;
413;0.1287;613;0.8911;
414;0.1236;614;0.8811;
415;0.1336;615;0.8731;
416;0.1334;616;0.8621;
417;0.1389;617;0.8531;
418;0.1401;618;0.8461;
419;0.1462;619;0.8362;
420;0.1519;620;0.8271;
421;0.1499;621;0.8182;
422;0.1516;622;0.8072;
423;0.1557;623;0.7982;
424;0.1687;624;0.7882;
425;0.1723;625;0.7772;
426;0.1712;626;0.7672;
427;0.1777;627;0.7552;
428;0.1852;628;0.7452;
429;0.1895;629;0.7352;
430;0.1941;630;0.7243;
431;0.1992;631;0.7113;
432;0.2050;632;0.7013;
433;0.2130;633;0.6903;
434;0.2189;634;0.6803;
435;0.2268;635;0.6693;
436;0.2307;636;0.6594;
437;0.2381;637;0.6473;
438;0.2420;638;0.6364;
439;0.2480;639;0.6254;
440;0.2599;640;0.6134;
441;0.2619;641;0.6024;
442;0.2709;642;0.5914;
443;0.2789;643;0.5824;
444;0.2895;644;0.5734;
445;0.2968;645;0.5614;
446;0.3045;646;0.5504;
447;0.3141;647;0.5399;
448;0.3253;648;0.5305;
449;0.3323;649;0.5195;
450;0.3416;650;0.5095;
451;0.3560;651;0.4985;
452;0.3654;652;0.4895;
453;0.3804;653;0.4795;
454;0.3862;654;0.4685;
455;0.3981;655;0.4605;
456;0.4131;656;0.4496;
457;0.4279;657;0.4405;
458;0.4407;658;0.4316;
459;0.4516;659;0.4239;
460;0.4671;660;0.4146;
461;0.4774;661;0.4056;
462;0.4913;662;0.3976;
463;0.5090;663;0.3886;
464;0.5190;664;0.3806;
465;0.5280;665;0.3716;
466;0.5380;666;0.3656;
467;0.5459;667;0.3576;
468;0.5629;668;0.3496;
469;0.5769;669;0.3406;
470;0.5805;670;0.3328;
471;0.5920;671;0.3247;
472;0.6077;672;0.3177;
473;0.6144;673;0.3097;
474;0.6245;674;0.3017;
475;0.6364;675;0.2947;
476;0.6467;676;0.2887;
477;0.6612;677;0.2827;
478;0.6724;678;0.2767;
479;0.6879;679;0.2702;
480;0.6968;680;0.2637;
481;0.7118;681;0.2577;
482;0.7252;682;0.2517;
483;0.7441;683;0.2467;
484;0.7597;684;0.2405;
485;0.7745;685;0.2347;
486;0.7920;686;0.2288;
487;0.8110;687;0.2235;
488;0.8304;688;0.2188;
489;0.8468;689;0.2148;
490;0.8634;690;0.2098;
491;0.8833;691;0.2048;
492;0.8979;692;0.2002;
493;0.9102;693;0.1958;
494;0.9281;694;0.1913;
495;0.9393;695;0.1858;
496;0.9565;696;0.1818;
497;0.9677;697;0.1778;
498;0.9770;698;0.1738;
499;0.9846;699;0.1688;
500;0.9877;700;0.1648;
501;0.9955;701;0.1611;
502;0.9958;702;0.1588;
503;0.9947;703;0.1546;
504;1.0000;704;0.1507;
505;0.9961;705;0.1458;
506;0.9940;706;0.1436;
507;0.9847;707;0.1403;
508;0.9832;708;0.1369;
509;0.9762;709;0.1329;
510;0.9744;710;0.1289;
511;0.9710;711;0.1259;
512;0.9638;712;0.1229;
513;0.9587;713;0.1199;
514;0.9586;714;0.1172;
515;0.9492;715;0.1139;
516;0.9467;716;0.1106;
517;0.9433;717;0.1079;
518;0.9453;718;0.1056;
519;0.9422;719;0.1027;
520;0.9495;720;0.1004;
