Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
300;0.5347;450;0.0028;
301;0.4841;451;0.0034;
302;0.4250;452;0.0039;
303;0.3544;453;0.0044;
304;0.3100;454;0.0047;
305;0.2714;455;0.0050;
306;0.2282;456;0.0054;
307;0.2029;457;0.0059;
308;0.1825;458;0.0066;
309;0.1611;459;0.0074;
310;0.1497;460;0.0082;
311;0.1413;461;0.0091;
312;0.1334;462;0.0101;
313;0.1292;463;0.0112;
314;0.1255;464;0.0125;
315;0.1208;465;0.0141;
316;0.1176;466;0.0159;
317;0.1143;467;0.0179;
318;0.1106;468;0.0203;
319;0.1088;469;0.0230;
320;0.1079;470;0.0261;
321;0.1078;471;0.0295;
322;0.1084;472;0.0333;
323;0.1101;473;0.0373;
324;0.1148;474;0.0416;
325;0.1200;475;0.0462;
326;0.1279;476;0.0514;
327;0.1410;477;0.0573;
328;0.1508;478;0.0639;
329;0.1585;479;0.0713;
330;0.1632;480;0.0797;
331;0.1630;481;0.0889;
332;0.1607;482;0.0988;
333;0.1558;483;0.1092;
334;0.1532;484;0.1199;
335;0.1512;485;0.1311;
336;0.1504;486;0.1428;
337;0.1492;487;0.1552;
338;0.1478;488;0.1686;
339;0.1460;489;0.1834;
340;0.1462;490;0.1994;
341;0.1493;491;0.2166;
342;0.1611;492;0.2346;
343;0.1753;493;0.2534;
344;0.1924;494;0.2727;
345;0.2154;495;0.2925;
346;0.2264;496;0.3127;
347;0.2294;497;0.3332;
348;0.2205;498;0.3539;
349;0.2068;499;0.3748;
350;0.1898;500;0.3959;
351;0.1660;501;0.4172;
352;0.1505;502;0.4387;
353;0.1378;503;0.4607;
354;0.1255;504;0.4835;
355;0.1201;505;0.5070;
356;0.1174;506;0.5308;
357;0.1167;507;0.5546;
358;0.1186;508;0.5779;
359;0.1217;509;0.6005;
360;0.1270;510;0.6224;
361;0.1321;511;0.6438;
362;0.1377;512;0.6649;
363;0.1461;513;0.6858;
364;0.1530;514;0.7062;
365;0.1601;515;0.7260;
366;0.1708;516;0.7452;
367;0.1792;517;0.7641;
368;0.1879;518;0.7832;
369;0.2009;519;0.8021;
370;0.2112;520;0.8201;
371;0.2217;521;0.8364;
372;0.2369;522;0.8508;
373;0.2480;523;0.8638;
374;0.2589;524;0.8765;
375;0.2741;525;0.8894;
376;0.2855;526;0.9022;
377;0.2971;527;0.9143;
378;0.3132;528;0.9254;
379;0.3256;529;0.9357;
380;0.3378;530;0.9452;
381;0.3549;531;0.9538;
382;0.3683;532;0.9610;
383;0.3816;533;0.9670;
384;0.4001;534;0.9723;
385;0.4147;535;0.9776;
386;0.4291;536;0.9831;
387;0.4491;537;0.9884;
388;0.4645;538;0.9928;
389;0.4796;539;0.9960;
390;0.5005;540;0.9979;
391;0.5170;541;0.9989;
392;0.5332;542;0.9994;
393;0.5550;543;1.0000;
394;0.5722;544;1.0000;
395;0.5886;545;0.9993;
396;0.6104;546;0.9973;
397;0.6268;547;0.9941;
398;0.6428;548;0.9897;
399;0.6647;549;0.9847;
400;0.6813;550;0.9798;
401;0.6977;551;0.9755;
402;0.7195;552;0.9717;
403;0.7361;553;0.9680;
404;0.7525;554;0.9637;
405;0.7741;555;0.9583;
406;0.7913;556;0.9517;
407;0.8078;557;0.9442;
408;0.8283;558;0.9363;
409;0.8436;559;0.9282;
410;0.8574;560;0.9202;
411;0.8742;561;0.9122;
412;0.8874;562;0.9042;
413;0.8992;563;0.8963;
414;0.9137;564;0.8882;
415;0.9246;565;0.8796;
416;0.9344;566;0.8699;
417;0.9465;567;0.8592;
418;0.9555;568;0.8480;
419;0.9629;569;0.8368;
420;0.9720;570;0.8256;
421;0.9785;571;0.8141;
422;0.9840;572;0.8022;
423;0.9899;573;0.7902;
424;0.9938;574;0.7782;
425;0.9966;575;0.7665;
426;0.9989;576;0.7546;
427;0.9998;577;0.7426;
428;1.0000;578;0.7309;
429;0.9986;579;0.7200;
430;0.9962;580;0.7096;
431;0.9933;581;0.6990;
432;0.9882;582;0.6875;
433;0.9830;583;0.6752;
434;0.9774;584;0.6627;
435;0.9686;585;0.6507;
436;0.9605;586;0.6390;
437;0.9522;587;0.6273;
438;0.9398;588;0.6154;
439;0.9284;589;0.6033;
440;0.9171;590;0.5912;
441;0.9003;591;0.5791;
442;0.8856;592;0.5671;
443;0.8706;593;0.5555;
444;0.8499;594;0.5444;
445;0.8334;595;0.5337;
446;0.8169;596;0.5230;
447;0.7951;597;0.5119;
448;0.7777;598;0.5003;
449;0.7597;599;0.4886;
450;0.7363;600;0.4772;
451;0.7175;601;0.4665;
452;0.6984;602;0.4569;
453;0.6734;603;0.4481;
454;0.6533;604;0.4396;
455;0.6330;605;0.4303;
456;0.6067;606;0.4202;
457;0.5858;607;0.4096;
458;0.5647;608;0.3994;
459;0.5375;609;0.3900;
460;0.5160;610;0.3815;
461;0.4943;611;0.3733;
462;0.4669;612;0.3652;
463;0.4452;613;0.3571;
464;0.4237;614;0.3491;
465;0.3969;615;0.3411;
466;0.3760;616;0.3331;
467;0.3559;617;0.3252;
468;0.3316;618;0.3176;
469;0.3132;619;0.3102;
470;0.2953;620;0.3031;
471;0.2733;621;0.2963;
472;0.2568;622;0.2897;
473;0.2399;623;0.2832;
474;0.2200;624;0.2767;
475;0.2053;625;0.2704;
476;0.1904;626;0.2644;
477;0.1726;627;0.2587;
478;0.1596;628;0.2530;
479;0.1465;629;0.2473;
480;0.1313;630;0.2413;
481;0.1210;631;0.2352;
482;0.1112;632;0.2292;
483;0.1000;633;0.2235;
484;0.0922;634;0.2183;
485;0.0846;635;0.2136;
486;0.0761;636;0.2093;
487;0.0700;637;0.2051;
488;0.0639;638;0.2009;
489;0.0572;639;0.1965;
490;0.0523;640;0.1921;
491;0.0475;641;0.1876;
492;0.0421;642;0.1831;
493;0.0385;643;0.1785;
494;0.0349;644;0.1740;
495;0.0308;645;0.1697;
496;0.0279;646;0.1659;
497;0.0251;647;0.1624;
498;0.0220;648;0.1593;
499;0.0199;649;0.1562;
500;0.0177;650;0.1532;
501;0.0153;651;0.1501;
502;0.0138;652;0.1468;
503;0.0123;653;0.1436;
504;0.0106;654;0.1405;
505;0.0096;655;0.1377;
506;0.0085;656;0.1349;
507;0.0073;657;0.1319;
508;0.0065;658;0.1287;
509;0.0057;659;0.1255;
510;0.0049;660;0.1226;
511;0.0043;661;0.1202;
512;0.0038;662;0.1180;
513;0.0031;663;0.1158;
514;0.0028;664;0.1135;
515;0.0023;665;0.1111;
516;0.0019;666;0.1087;
517;0.0016;667;0.1063;
518;0.0013;668;0.1040;
519;0.0011;669;0.1018;
520;0.0010;670;0.0995;
521;0.0008;671;0.0973;
522;0.0006;672;0.0952;
523;0.0005;673;0.0933;
524;0.0004;674;0.0916;
525;0.0001;675;0.0899;
526;0.0001;676;0.0881;
527;0.0001;677;0.0861;
;;678;0.0839;
;;679;0.0817;
;;680;0.0799;
;;681;0.0785;
;;682;0.0774;
;;683;0.0764;
;;684;0.0752;
;;685;0.0738;
;;686;0.0723;
;;687;0.0708;
;;688;0.0695;
;;689;0.0682;
;;690;0.0670;
;;691;0.0656;
;;692;0.0639;
;;693;0.0620;
;;694;0.0602;
