Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
326;0.8030;390;0.0036;
326;0.8030;392;0.0036;
327;0.7594;396;0.0036;
327;0.7594;399;0.0036;
328;0.7099;405;0.0036;
328;0.7099;411;0.0036;
330;0.6198;417;0.0036;
330;0.6198;421;0.0052;
330;0.6198;425;0.0088;
332;0.6010;428;0.0123;
332;0.6010;430;0.0158;
334;0.5564;433;0.0193;
335;0.5396;434;0.0247;
337;0.5238;436;0.0334;
339;0.5149;438;0.0405;
341;0.5109;439;0.0492;
343;0.5089;440;0.0598;
345;0.5149;442;0.0721;
346;0.5178;443;0.0861;
348;0.5267;444;0.1000;
350;0.5396;445;0.1218;
351;0.5495;447;0.1446;
353;0.5693;447;0.1446;
354;0.5832;449;0.1881;
356;0.5990;450;0.2059;
358;0.6277;451;0.2307;
358;0.6277;452;0.2584;
361;0.6485;453;0.2792;
362;0.6693;453;0.2792;
363;0.6891;455;0.3337;
365;0.7089;455;0.3337;
366;0.7317;456;0.3990;
368;0.7485;458;0.4327;
369;0.7663;458;0.4327;
370;0.7802;459;0.4921;
371;0.8020;460;0.5327;
373;0.8178;461;0.5663;
374;0.8337;463;0.5871;
375;0.8515;463;0.5871;
377;0.8693;464;0.6406;
378;0.8832;465;0.6703;
379;0.9010;466;0.7020;
381;0.9178;467;0.7267;
382;0.9307;468;0.7881;
384;0.9446;468;0.7881;
386;0.9584;470;0.8069;
388;0.9743;471;0.8297;
390;0.9832;471;0.8297;
392;0.9871;472;0.8723;
394;0.9901;474;0.8921;
395;1.0000;475;0.9089;
397;0.9901;476;0.9238;
398;0.9871;477;0.9446;
402;0.9782;479;0.9624;
404;0.9624;480;0.9693;
406;0.9485;482;0.9782;
407;0.9347;484;0.9861;
409;0.9168;487;0.9901;
411;0.9010;489;1.0000;
412;0.8762;491;0.9881;
414;0.8475;493;0.9812;
416;0.8228;496;0.9723;
418;0.7911;498;0.9634;
420;0.7584;501;0.9495;
421;0.7208;502;0.9376;
423;0.6861;505;0.9198;
426;0.6485;506;0.9020;
427;0.6188;508;0.8842;
428;0.5802;510;0.8673;
431;0.5366;511;0.8525;
432;0.5010;512;0.8356;
434;0.4713;514;0.8228;
436;0.4426;515;0.8050;
437;0.4168;517;0.7950;
439;0.3812;518;0.7743;
440;0.3535;519;0.7594;
442;0.3248;521;0.7426;
443;0.2950;522;0.7248;
444;0.2703;523;0.7069;
445;0.2475;525;0.6871;
447;0.2277;527;0.6683;
448;0.2050;528;0.6505;
449;0.1871;529;0.6366;
451;0.1703;530;0.6248;
452;0.1485;531;0.6069;
454;0.1238;533;0.5931;
456;0.0958;534;0.5772;
459;0.0782;536;0.5614;
461;0.0606;536;0.5614;
463;0.0431;538;0.5277;
465;0.0325;540;0.5139;
468;0.0237;542;0.4921;
470;0.0184;543;0.4752;
473;0.0149;545;0.4594;
477;0.0096;546;0.4446;
480;0.0061;548;0.4307;
483;0.0026;549;0.4168;
488;0.0009;550;0.4050;
495;0.0009;552;0.3921;
500;0.0010;554;0.3782;
;;556;0.3584;
;;558;0.3396;
;;561;0.3198;
;;563;0.3059;
;;565;0.2881;
;;567;0.2762;
;;569;0.2634;
;;571;0.2446;
;;574;0.2307;
;;577;0.2129;
;;579;0.1990;
;;582;0.1851;
;;585;0.1653;
;;589;0.1475;
;;594;0.1317;
;;598;0.1218;
;;602;0.1059;
;;605;0.0950;
;;609;0.0845;
;;614;0.0739;
;;618;0.0650;
;;622;0.0562;
;;627;0.0528;
;;633;0.0422;
;;636;0.0351;
;;640;0.0299;
;;644;0.0299;
;;648;0.0299;
