Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
300;0.0402;490;0.0443;
301;0.0402;491;0.0442;
302;0.0404;492;0.0493;
303;0.0416;493;0.0574;
304;0.0419;494;0.0682;
305;0.0426;495;0.0835;
306;0.0427;496;0.1024;
307;0.0424;497;0.1266;
308;0.0431;498;0.1602;
309;0.0433;499;0.1969;
310;0.0427;500;0.2443;
311;0.0433;501;0.2989;
312;0.0434;502;0.3603;
313;0.0435;503;0.4292;
314;0.0436;504;0.5041;
315;0.0437;505;0.5855;
316;0.0441;506;0.6648;
317;0.0441;507;0.7438;
318;0.0457;508;0.8127;
319;0.0455;509;0.8737;
320;0.0465;510;0.9266;
321;0.0478;511;0.9650;
322;0.0480;512;0.9846;
323;0.0497;513;0.9979;
324;0.0501;514;1.0000;
325;0.0519;515;0.9875;
326;0.0551;516;0.9682;
327;0.0565;517;0.9421;
328;0.0584;518;0.9160;
329;0.0597;519;0.8898;
330;0.0604;520;0.8581;
331;0.0628;521;0.8251;
332;0.0635;522;0.7879;
333;0.0651;523;0.7526;
334;0.0674;524;0.7267;
335;0.0692;525;0.7030;
336;0.0707;526;0.6868;
337;0.0722;527;0.6673;
338;0.0738;528;0.6473;
339;0.0741;529;0.6320;
340;0.0753;530;0.6172;
341;0.0770;531;0.6047;
342;0.0799;532;0.5955;
343;0.0800;533;0.5896;
344;0.0816;534;0.5841;
345;0.0830;535;0.5760;
346;0.0833;536;0.5686;
347;0.0823;537;0.5622;
348;0.0844;538;0.5584;
349;0.0871;539;0.5460;
350;0.0868;540;0.5371;
351;0.0877;541;0.5296;
352;0.0886;542;0.5205;
353;0.0883;543;0.5142;
354;0.0891;544;0.5041;
355;0.0902;545;0.4884;
356;0.0904;546;0.4730;
357;0.0909;547;0.4600;
358;0.0900;548;0.4470;
359;0.0904;549;0.4348;
360;0.0905;550;0.4246;
361;0.0898;551;0.4147;
362;0.0895;552;0.4032;
363;0.0896;553;0.3902;
364;0.0879;554;0.3760;
365;0.0887;555;0.3657;
366;0.0892;556;0.3548;
367;0.0888;557;0.3466;
368;0.0887;558;0.3352;
369;0.0882;559;0.3262;
370;0.0863;560;0.3138;
371;0.0868;561;0.3060;
372;0.0854;562;0.2957;
373;0.0838;563;0.2869;
374;0.0828;564;0.2795;
375;0.0818;565;0.2716;
376;0.0806;566;0.2642;
377;0.0787;567;0.2552;
378;0.0784;568;0.2511;
379;0.0773;569;0.2436;
380;0.0758;570;0.2401;
381;0.0740;571;0.2335;
382;0.0720;572;0.2294;
383;0.0705;573;0.2249;
384;0.0689;574;0.2216;
385;0.0678;575;0.2158;
386;0.0659;576;0.2119;
387;0.0648;577;0.2063;
388;0.0628;578;0.2004;
389;0.0615;579;0.1981;
390;0.0604;580;0.1961;
391;0.0588;581;0.1947;
392;0.0577;582;0.1887;
393;0.0561;583;0.1852;
394;0.0547;584;0.1798;
395;0.0523;585;0.1768;
396;0.0514;586;0.1710;
397;0.0496;587;0.1686;
398;0.0471;588;0.1635;
399;0.0460;589;0.1610;
400;0.0436;590;0.1588;
401;0.0418;591;0.1553;
402;0.0396;592;0.1517;
403;0.0368;593;0.1473;
404;0.0364;594;0.1463;
405;0.0347;595;0.1433;
406;0.0328;596;0.1390;
407;0.0311;597;0.1367;
408;0.0296;598;0.1372;
409;0.0290;599;0.1344;
410;0.0278;600;0.1311;
411;0.0262;601;0.1284;
412;0.0258;602;0.1260;
413;0.0256;603;0.1238;
414;0.0261;604;0.1209;
415;0.0268;605;0.1186;
416;0.0267;606;0.1181;
417;0.0268;607;0.1150;
418;0.0276;608;0.1147;
419;0.0284;609;0.1111;
420;0.0290;610;0.1093;
421;0.0304;611;0.1066;
422;0.0321;612;0.1050;
423;0.0337;613;0.1038;
424;0.0343;614;0.1015;
425;0.0356;615;0.1001;
426;0.0374;616;0.0985;
427;0.0393;617;0.0969;
428;0.0414;618;0.0917;
429;0.0431;619;0.0914;
430;0.0460;620;0.0902;
431;0.0476;621;0.0887;
432;0.0514;622;0.0861;
433;0.0547;623;0.0843;
434;0.0591;624;0.0809;
435;0.0620;625;0.0800;
436;0.0660;626;0.0789;
437;0.0698;627;0.0770;
438;0.0737;628;0.0741;
439;0.0766;629;0.0731;
440;0.0815;630;0.0714;
