Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
400;0.0080;500;0.0076;
401;0.0095;501;0.0086;
402;0.0094;502;0.0099;
403;0.0094;503;0.0113;
404;0.0093;504;0.0130;
405;0.0096;505;0.0151;
406;0.0096;506;0.0179;
407;0.0092;507;0.0212;
408;0.0094;508;0.0242;
409;0.0090;509;0.0289;
410;0.0092;510;0.0335;
411;0.0093;511;0.0394;
412;0.0090;512;0.0474;
413;0.0094;513;0.0572;
414;0.0096;514;0.0678;
415;0.0094;515;0.0801;
416;0.0094;516;0.0956;
417;0.0098;517;0.1102;
418;0.0097;518;0.1298;
419;0.0100;519;0.1505;
420;0.0104;520;0.1721;
421;0.0108;521;0.1992;
422;0.0113;522;0.2250;
423;0.0116;523;0.2536;
424;0.0124;524;0.2846;
425;0.0123;525;0.3163;
426;0.0133;526;0.3480;
427;0.0140;527;0.3881;
428;0.0145;528;0.4282;
429;0.0155;529;0.4651;
430;0.0164;530;0.5042;
431;0.0172;531;0.5421;
432;0.0181;532;0.5796;
433;0.0188;533;0.6183;
434;0.0201;534;0.6563;
435;0.0211;535;0.6902;
436;0.0224;536;0.7201;
437;0.0233;537;0.7500;
438;0.0250;538;0.7800;
439;0.0265;539;0.8065;
440;0.0281;540;0.8271;
441;0.0299;541;0.8514;
442;0.0318;542;0.8718;
443;0.0339;543;0.8905;
444;0.0359;544;0.9117;
445;0.0402;545;0.9214;
446;0.0429;546;0.9267;
447;0.0467;547;0.9322;
448;0.0508;548;0.9435;
449;0.0543;549;0.9561;
450;0.0576;550;0.9722;
451;0.0629;551;0.9727;
452;0.0667;552;0.9730;
453;0.0721;553;0.9815;
454;0.0765;554;0.9822;
455;0.0817;555;0.9835;
456;0.0868;556;0.9846;
457;0.0938;557;0.9963;
458;0.0993;558;0.9968;
459;0.1056;559;0.9916;
460;0.1123;560;0.9954;
461;0.1199;561;0.9982;
462;0.1266;562;0.9993;
463;0.1357;563;1.0000;
464;0.1429;564;0.9987;
465;0.1512;565;0.9969;
466;0.1590;566;0.9964;
467;0.1687;567;0.9952;
468;0.1768;568;0.9876;
469;0.1864;569;0.9822;
470;0.1978;570;0.9734;
471;0.2096;571;0.9655;
472;0.2212;572;0.9546;
473;0.2340;573;0.9529;
474;0.2488;574;0.9510;
475;0.2639;575;0.9420;
476;0.2820;576;0.9266;
477;0.3015;577;0.9201;
478;0.3241;578;0.9149;
479;0.3443;579;0.9090;
480;0.3628;580;0.9017;
481;0.3809;581;0.8930;
482;0.3991;582;0.8784;
483;0.4185;583;0.8692;
484;0.4351;584;0.8577;
485;0.4541;585;0.8493;
486;0.4764;586;0.8342;
487;0.4960;587;0.8270;
488;0.5142;588;0.8148;
489;0.5306;589;0.8057;
490;0.5464;590;0.7990;
491;0.5592;591;0.7874;
492;0.5717;592;0.7692;
493;0.5846;593;0.7573;
494;0.5962;594;0.7521;
495;0.6063;595;0.7498;
496;0.6140;596;0.7337;
497;0.6265;597;0.7227;
498;0.6406;598;0.7159;
499;0.6506;599;0.7026;
500;0.6668;600;0.6990;
501;0.6796;601;0.6873;
502;0.6940;602;0.6744;
503;0.7122;603;0.6610;
504;0.7314;604;0.6526;
505;0.7514;605;0.6525;
506;0.7777;606;0.6485;
507;0.7978;607;0.6425;
508;0.8239;608;0.6330;
509;0.8479;609;0.6241;
510;0.8720;610;0.6154;
511;0.9000;611;0.6034;
512;0.9191;612;0.5964;
513;0.9424;613;0.5924;
514;0.9585;614;0.5831;
515;0.9726;615;0.5703;
516;0.9848;616;0.5656;
517;0.9977;617;0.5574;
518;0.9992;618;0.5543;
519;1.0000;619;0.5426;
520;0.9916;620;0.5352;
521;0.9754;621;0.5288;
522;0.9612;622;0.5156;
523;0.9435;623;0.5088;
524;0.9124;624;0.4984;
525;0.8788;625;0.4871;
526;0.8454;626;0.4828;
527;0.8038;627;0.4737;
528;0.7573;628;0.4675;
529;0.7156;629;0.4552;
530;0.6641;630;0.4510;
531;0.6195;631;0.4420;
532;0.5714;632;0.4373;
533;0.5255;633;0.4260;
534;0.4794;634;0.4175;
535;0.4347;635;0.4133;
536;0.3958;636;0.4027;
537;0.3553;637;0.3970;
538;0.3187;638;0.3901;
539;0.2805;639;0.3840;
540;0.2520;640;0.3755;
541;0.2262;641;0.3699;
542;0.2011;642;0.3626;
543;0.1785;643;0.3565;
544;0.1580;644;0.3506;
545;0.1427;645;0.3440;
546;0.1275;646;0.3381;
547;0.1140;647;0.3309;
548;0.1013;648;0.3192;
549;0.0903;649;0.3169;
550;0.0813;650;0.3132;
551;0.0711;651;0.3057;
552;0.0622;652;0.3036;
553;0.0557;653;0.2986;
554;0.0496;654;0.2890;
555;0.0451;655;0.2847;
556;0.0393;656;0.2839;
557;0.0353;657;0.2777;
558;0.0317;658;0.2753;
559;0.0294;659;0.2681;
560;0.0271;660;0.2620;
;;661;0.2586;
;;662;0.2522;
;;663;0.2514;
;;664;0.2418;
;;665;0.2345;
;;666;0.2276;
;;667;0.2222;
;;668;0.2238;
;;669;0.2211;
;;670;0.2188;
;;671;0.2130;
;;672;0.2088;
;;673;0.2053;
;;674;0.1981;
;;675;0.1979;
;;676;0.1935;
;;677;0.1898;
;;678;0.1847;
;;679;0.1836;
;;680;0.1815;
;;681;0.1809;
;;682;0.1793;
;;683;0.1739;
;;684;0.1702;
;;685;0.1698;
;;686;0.1682;
;;687;0.1610;
;;688;0.1632;
;;689;0.1583;
;;690;0.1553;
;;691;0.1524;
;;692;0.1464;
;;693;0.1452;
;;694;0.1422;
;;695;0.1411;
;;696;0.1357;
;;697;0.1347;
;;698;0.1314;
;;699;0.1321;
