Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
256;1.0000;350;0.0224;
257;0.9694;351;0.0222;
258;0.8270;352;0.0217;
259;0.5432;353;0.0210;
260;0.3503;354;0.0206;
261;0.2366;355;0.0203;
262;0.1715;356;0.0198;
263;0.1314;357;0.0195;
264;0.1036;358;0.0192;
265;0.0844;359;0.0190;
266;0.0705;360;0.0186;
267;0.0600;361;0.0188;
268;0.0518;362;0.0189;
269;0.0456;363;0.0197;
270;0.0400;364;0.0204;
271;0.0356;365;0.0219;
272;0.0320;366;0.0240;
273;0.0291;367;0.0268;
274;0.0270;368;0.0310;
275;0.0239;369;0.0363;
276;0.0226;370;0.0446;
277;0.0212;371;0.0552;
278;0.0201;372;0.0713;
279;0.0203;373;0.0921;
280;0.0197;374;0.1202;
281;0.0196;375;0.1590;
282;0.0197;376;0.2104;
283;0.0193;377;0.2784;
284;0.0187;378;0.3614;
285;0.0189;379;0.4581;
286;0.0186;380;0.5706;
287;0.0180;381;0.6789;
288;0.0190;382;0.7798;
289;0.0197;383;0.8553;
290;0.0218;384;0.8881;
291;0.0242;385;0.8800;
292;0.0265;386;0.8366;
293;0.0298;387;0.7703;
294;0.0334;388;0.6900;
295;0.0348;389;0.6131;
296;0.0361;390;0.5484;
297;0.0368;391;0.4974;
298;0.0371;392;0.4664;
299;0.0372;393;0.4555;
300;0.0384;394;0.4669;
301;0.0412;395;0.4925;
302;0.0455;396;0.5328;
303;0.0516;397;0.5787;
304;0.0602;398;0.6352;
305;0.0691;399;0.6938;
306;0.0770;400;0.7479;
307;0.0853;401;0.7996;
308;0.0930;402;0.8484;
309;0.0964;403;0.8901;
310;0.0920;404;0.9268;
311;0.0894;405;0.9594;
312;0.0876;406;0.9862;
313;0.0878;407;1.0000;
314;0.0869;408;0.9938;
315;0.0956;409;0.9719;
316;0.1047;410;0.9281;
317;0.1197;411;0.8732;
318;0.1368;412;0.8122;
319;0.1530;413;0.7491;
320;0.1664;414;0.6907;
321;0.1849;415;0.6385;
322;0.2034;416;0.5935;
323;0.2150;417;0.5569;
324;0.2172;418;0.5326;
325;0.2069;419;0.5187;
326;0.1893;420;0.5098;
327;0.1768;421;0.5117;
328;0.1674;422;0.5166;
329;0.1672;423;0.5274;
330;0.1709;424;0.5412;
331;0.1797;425;0.5585;
332;0.1969;426;0.5704;
333;0.2285;427;0.5821;
334;0.2694;428;0.5906;
335;0.2931;429;0.5966;
336;0.3109;430;0.5964;
337;0.3362;431;0.5932;
338;0.3786;432;0.5866;
339;0.4095;433;0.5750;
340;0.4067;434;0.5611;
341;0.3680;435;0.5448;
342;0.3189;436;0.5268;
343;0.2756;437;0.5047;
344;0.2459;438;0.4839;
345;0.2286;439;0.4581;
346;0.2251;440;0.4330;
347;0.2267;441;0.4078;
348;0.2340;442;0.3844;
349;0.2648;443;0.3613;
350;0.3206;444;0.3409;
351;0.3841;445;0.3216;
352;0.4172;446;0.3048;
353;0.4324;447;0.2923;
354;0.4649;448;0.2802;
355;0.5333;449;0.2707;
356;0.5848;450;0.2631;
357;0.5694;451;0.2579;
358;0.4959;452;0.2534;
359;0.3977;453;0.2511;
360;0.3129;454;0.2492;
361;0.2481;455;0.2478;
362;0.2001;456;0.2444;
363;0.1726;457;0.2431;
364;0.1603;458;0.2407;
365;0.1518;459;0.2364;
366;0.1468;460;0.2303;
367;0.1560;461;0.2261;
368;0.1940;462;0.2209;
369;0.2557;463;0.2149;
370;0.3013;464;0.2084;
371;0.3076;465;0.2017;
372;0.3072;466;0.1947;
373;0.3500;467;0.1878;
374;0.4356;468;0.1804;
375;0.4780;469;0.1728;
376;0.5192;470;0.1648;
377;0.4886;471;0.1577;
378;0.3654;472;0.1502;
379;0.2294;473;0.1418;
380;0.1425;474;0.1342;
381;0.0935;475;0.1277;
382;0.0666;476;0.1196;
383;0.0455;477;0.1143;
384;0.0317;478;0.1076;
385;0.0209;479;0.1017;
386;0.0151;480;0.0970;
387;0.0111;481;0.0926;
388;0.0091;482;0.0886;
389;0.0079;483;0.0857;
390;0.0054;484;0.0824;
391;0.0057;485;0.0800;
392;0.0035;486;0.0778;
393;0.0035;487;0.0762;
394;0.0036;488;0.0742;
395;0.0023;489;0.0726;
396;0.0013;490;0.0710;
397;0.0010;491;0.0696;
398;0.0015;492;0.0681;
399;0.0001;493;0.0659;
400;0.0007;494;0.0646;
401;0.0007;495;0.0628;
402;0.0006;496;0.0614;
404;0.0002;497;0.0593;
411;0.0003;498;0.0570;
416;0.0000;499;0.0554;
