Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
250;0.3431;490;0.0437;
251;0.3139;491;0.0516;
252;0.2882;492;0.0622;
253;0.2676;493;0.0747;
254;0.2495;494;0.0898;
255;0.2350;495;0.1085;
256;0.2234;496;0.1296;
257;0.2141;497;0.1549;
258;0.2072;498;0.1837;
259;0.2006;499;0.2175;
260;0.1957;500;0.2559;
261;0.1924;501;0.2967;
262;0.1895;502;0.3386;
263;0.1869;503;0.3826;
264;0.1840;504;0.4300;
265;0.1829;505;0.4811;
266;0.1793;506;0.5358;
267;0.1765;507;0.5862;
268;0.1737;508;0.6377;
269;0.1693;509;0.6902;
270;0.1661;510;0.7383;
271;0.1634;511;0.7859;
272;0.1605;512;0.8288;
273;0.1582;513;0.8646;
274;0.1564;514;0.8954;
275;0.1556;515;0.9282;
276;0.1550;516;0.9538;
277;0.1550;517;0.9728;
278;0.1552;518;0.9859;
279;0.1565;519;0.9970;
280;0.1582;520;1.0000;
281;0.1590;521;0.9967;
282;0.1605;522;0.9885;
283;0.1632;523;0.9783;
284;0.1646;524;0.9632;
285;0.1655;525;0.9444;
286;0.1666;526;0.9286;
287;0.1667;527;0.9066;
288;0.1657;528;0.8818;
289;0.1631;529;0.8556;
290;0.1594;530;0.8292;
291;0.1556;531;0.8006;
292;0.1501;532;0.7734;
293;0.1436;533;0.7455;
294;0.1367;534;0.7153;
295;0.1307;535;0.6897;
296;0.1218;536;0.6627;
297;0.1132;537;0.6370;
298;0.1062;538;0.6094;
299;0.0978;539;0.5847;
300;0.0895;540;0.5602;
301;0.0838;541;0.5384;
302;0.0769;542;0.5160;
303;0.0711;543;0.4967;
304;0.0654;544;0.4763;
305;0.0606;545;0.4611;
306;0.0562;546;0.4441;
307;0.0532;547;0.4289;
308;0.0501;548;0.4141;
309;0.0488;549;0.4013;
310;0.0476;550;0.3875;
311;0.0461;551;0.3771;
312;0.0470;552;0.3643;
313;0.0482;553;0.3545;
314;0.0477;554;0.3459;
315;0.0488;555;0.3375;
316;0.0525;556;0.3282;
317;0.0547;557;0.3203;
318;0.0570;558;0.3114;
319;0.0601;559;0.3038;
320;0.0626;560;0.2936;
321;0.0678;561;0.2864;
322;0.0718;562;0.2788;
323;0.0746;563;0.2716;
324;0.0801;564;0.2629;
325;0.0862;565;0.2555;
326;0.0900;566;0.2494;
327;0.0958;567;0.2420;
328;0.1021;568;0.2346;
329;0.1059;569;0.2272;
330;0.1122;570;0.2194;
331;0.1145;571;0.2126;
332;0.1160;572;0.2010;
333;0.1172;573;0.1950;
334;0.1182;574;0.1889;
335;0.1162;575;0.1813;
336;0.1150;576;0.1752;
337;0.1118;577;0.1695;
338;0.1086;578;0.1636;
339;0.1053;579;0.1571;
340;0.1006;580;0.1523;
341;0.0959;581;0.1460;
342;0.0925;582;0.1403;
343;0.0867;583;0.1345;
344;0.0812;584;0.1290;
345;0.0766;585;0.1242;
346;0.0721;586;0.1190;
347;0.0663;587;0.1145;
348;0.0625;588;0.1084;
349;0.0584;589;0.1047;
350;0.0540;590;0.0998;
351;0.0501;591;0.0962;
352;0.0474;592;0.0921;
353;0.0437;593;0.0883;
354;0.0410;594;0.0855;
355;0.0381;595;0.0820;
356;0.0359;596;0.0786;
357;0.0340;597;0.0753;
358;0.0314;598;0.0726;
359;0.0300;599;0.0697;
360;0.0310;600;0.0672;
361;0.0280;601;0.0651;
362;0.0265;602;0.0632;
363;0.0262;603;0.0607;
364;0.0257;604;0.0582;
365;0.0244;605;0.0568;
366;0.0247;606;0.0551;
367;0.0240;607;0.0528;
368;0.0241;608;0.0514;
369;0.0241;609;0.0498;
370;0.0232;610;0.0479;
371;0.0239;611;0.0460;
372;0.0250;612;0.0447;
373;0.0243;613;0.0434;
374;0.0237;614;0.0412;
375;0.0245;615;0.0402;
376;0.0248;616;0.0387;
377;0.0244;617;0.0378;
378;0.0248;618;0.0360;
379;0.0253;619;0.0346;
380;0.0248;620;0.0338;
381;0.0248;621;0.0328;
382;0.0252;622;0.0314;
383;0.0250;623;0.0305;
384;0.0261;624;0.0293;
385;0.0257;625;0.0285;
386;0.0256;626;0.0279;
387;0.0254;627;0.0271;
388;0.0255;628;0.0262;
389;0.0254;629;0.0250;
390;0.0254;630;0.0247;
391;0.0248;631;0.0238;
392;0.0249;632;0.0232;
393;0.0249;633;0.0225;
394;0.0245;634;0.0219;
395;0.0244;635;0.0218;
396;0.0242;636;0.0206;
397;0.0241;637;0.0198;
