Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
250;0.1523;400;0.0123;
251;0.1608;401;0.0127;
252;0.1671;402;0.0134;
253;0.1823;403;0.0143;
254;0.2105;404;0.0155;
255;0.2532;405;0.0162;
256;0.2502;406;0.0173;
257;0.2228;407;0.0184;
258;0.1870;408;0.0196;
259;0.1671;409;0.0209;
260;0.1624;410;0.0223;
261;0.1563;411;0.0238;
262;0.1622;412;0.0252;
263;0.1622;413;0.0266;
264;0.1656;414;0.0281;
265;0.1710;415;0.0297;
266;0.1771;416;0.0314;
267;0.1840;417;0.0327;
268;0.1943;418;0.0358;
269;0.2036;419;0.0373;
270;0.2178;420;0.0397;
271;0.2274;421;0.0433;
272;0.2421;422;0.0460;
273;0.2500;423;0.0494;
274;0.2630;424;0.0531;
275;0.2701;425;0.0568;
276;0.2818;426;0.0601;
277;0.2937;427;0.0661;
278;0.3057;428;0.0712;
279;0.3147;429;0.0749;
280;0.3240;430;0.0790;
281;0.3280;431;0.0841;
282;0.3348;432;0.0882;
283;0.3432;433;0.0937;
284;0.3481;434;0.0995;
285;0.3542;435;0.1045;
286;0.3606;436;0.1107;
287;0.3685;437;0.1173;
288;0.3715;438;0.1232;
289;0.3754;439;0.1287;
290;0.3831;440;0.1372;
291;0.3880;441;0.1443;
292;0.3958;442;0.1530;
293;0.3988;443;0.1610;
294;0.4035;444;0.1698;
295;0.4065;445;0.1773;
296;0.4091;446;0.1860;
297;0.4131;447;0.1980;
298;0.4198;448;0.2063;
299;0.4266;449;0.2176;
300;0.4330;450;0.2302;
301;0.4408;451;0.2394;
302;0.4511;452;0.2527;
303;0.4592;453;0.2673;
304;0.4654;454;0.2808;
305;0.4668;455;0.2946;
306;0.4661;456;0.3096;
307;0.4717;457;0.3235;
308;0.4747;458;0.3408;
309;0.4772;459;0.3605;
310;0.4875;460;0.3766;
311;0.4964;461;0.3960;
312;0.5051;462;0.4150;
313;0.5209;463;0.4308;
314;0.5382;464;0.4475;
315;0.5562;465;0.4676;
316;0.5764;466;0.4896;
317;0.5958;467;0.5068;
318;0.6196;468;0.5207;
319;0.6366;469;0.5376;
320;0.6570;470;0.5595;
321;0.6781;471;0.5794;
322;0.7008;472;0.5972;
323;0.7300;473;0.6181;
324;0.7560;474;0.6388;
325;0.7787;475;0.6615;
326;0.8074;476;0.6851;
327;0.8375;477;0.7048;
328;0.8692;478;0.7211;
329;0.8952;479;0.7413;
330;0.9206;480;0.7550;
331;0.9430;481;0.7703;
332;0.9634;482;0.7893;
333;0.9790;483;0.8000;
334;0.9914;484;0.8144;
335;0.9966;485;0.8298;
336;1.0000;486;0.8423;
337;0.9976;487;0.8561;
338;0.9955;488;0.8648;
339;0.9923;489;0.8871;
340;0.9841;490;0.8972;
341;0.9733;491;0.9043;
342;0.9577;492;0.9160;
343;0.9460;493;0.9245;
344;0.9243;494;0.9377;
345;0.9047;495;0.9476;
346;0.8834;496;0.9587;
347;0.8646;497;0.9724;
348;0.8412;498;0.9828;
349;0.8105;499;0.9893;
350;0.7821;500;0.9934;
351;0.7493;501;0.9955;
352;0.7169;502;0.9934;
353;0.6836;503;0.9924;
354;0.6482;504;0.9982;
355;0.6123;505;1.0000;
356;0.5765;506;0.9906;
357;0.5424;507;0.9944;
358;0.5071;508;0.9916;
359;0.4740;509;0.9871;
360;0.4440;510;0.9882;
361;0.4129;511;0.9801;
362;0.3763;512;0.9764;
363;0.3471;513;0.9727;
364;0.3201;514;0.9731;
365;0.2930;515;0.9636;
366;0.2681;516;0.9553;
367;0.2476;517;0.9479;
368;0.2278;518;0.9410;
369;0.2112;519;0.9324;
370;0.1960;520;0.9277;
371;0.1804;521;0.9217;
372;0.1692;522;0.9116;
373;0.1557;523;0.9057;
374;0.1425;524;0.8929;
375;0.1343;525;0.8811;
376;0.1264;526;0.8741;
377;0.1198;527;0.8644;
378;0.1136;528;0.8586;
379;0.1074;529;0.8467;
380;0.1007;530;0.8339;
381;0.0969;531;0.8190;
382;0.0929;532;0.8105;
383;0.0892;533;0.8017;
384;0.0850;534;0.7878;
385;0.0818;535;0.7721;
386;0.0791;536;0.7642;
387;0.0758;537;0.7562;
388;0.0732;538;0.7404;
389;0.0712;539;0.7272;
390;0.0682;540;0.7182;
391;0.0655;541;0.7072;
392;0.0630;542;0.6954;
393;0.0610;543;0.6803;
394;0.0588;544;0.6688;
395;0.0565;545;0.6592;
396;0.0544;546;0.6488;
397;0.0517;547;0.6373;
398;0.0496;548;0.6260;
399;0.0471;549;0.6173;
400;0.0455;550;0.6000;
401;0.0432;551;0.5875;
402;0.0414;552;0.5750;
403;0.0387;553;0.5658;
404;0.0373;554;0.5547;
405;0.0344;555;0.5438;
406;0.0330;556;0.5306;
407;0.0310;557;0.5180;
408;0.0291;558;0.5073;
409;0.0272;559;0.4972;
410;0.0256;560;0.4823;
411;0.0241;561;0.4741;
