Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
250;0.1120;690;0.0010;
251;0.1110;691;0.0020;
252;0.1110;692;0.0010;
253;0.1110;693;0.0030;
254;0.1110;694;0.0050;
255;0.1110;695;0.0040;
256;0.1110;696;0.0030;
257;0.1100;697;0.0050;
258;0.1100;698;0.0040;
259;0.1100;699;0.0040;
260;0.1090;700;0.0040;
261;0.1090;701;0.0040;
262;0.1080;702;0.0050;
263;0.1090;703;0.0050;
264;0.1090;704;0.0040;
265;0.1090;705;0.0060;
266;0.1090;706;0.0060;
267;0.1070;707;0.0070;
268;0.1080;708;0.0070;
269;0.1070;709;0.0090;
270;0.1060;710;0.0100;
271;0.1060;711;0.0120;
272;0.1050;712;0.0140;
273;0.1040;713;0.0170;
274;0.1050;714;0.0200;
275;0.1030;715;0.0240;
276;0.1030;716;0.0270;
277;0.1020;717;0.0330;
278;0.1010;718;0.0370;
279;0.0990;719;0.0420;
280;0.0980;720;0.0470;
281;0.0960;721;0.0520;
282;0.0930;722;0.0580;
283;0.0910;723;0.0670;
284;0.0890;724;0.0770;
285;0.0880;725;0.0880;
286;0.0870;726;0.0960;
287;0.0860;727;0.1070;
288;0.0850;728;0.1180;
289;0.0850;729;0.1300;
290;0.0860;730;0.1460;
291;0.0870;731;0.1620;
292;0.0870;732;0.1790;
293;0.0880;733;0.1970;
294;0.0900;734;0.2150;
295;0.0920;735;0.2320;
296;0.0950;736;0.2520;
297;0.0970;737;0.2720;
298;0.0990;738;0.2930;
299;0.1010;739;0.3160;
300;0.1030;740;0.3420;
301;0.1060;741;0.3710;
302;0.1090;742;0.4020;
303;0.1120;743;0.4340;
304;0.1140;744;0.4680;
305;0.1180;745;0.5050;
306;0.1230;746;0.5410;
307;0.1260;747;0.5870;
308;0.1310;748;0.6340;
309;0.1350;749;0.6810;
310;0.1380;750;0.7260;
311;0.1420;751;0.7710;
312;0.1450;752;0.8070;
313;0.1470;753;0.8420;
314;0.1490;754;0.8700;
315;0.1500;755;0.8960;
316;0.1530;756;0.9200;
317;0.1530;757;0.9410;
318;0.1560;758;0.9570;
319;0.1610;759;0.9730;
320;0.1640;760;0.9880;
321;0.1670;761;0.9950;
322;0.1720;762;0.9980;
323;0.1780;763;1.0000;
324;0.1820;764;0.9950;
325;0.1820;765;0.9880;
326;0.1830;766;0.9770;
327;0.1800;767;0.9660;
328;0.1770;768;0.9490;
329;0.1710;769;0.9340;
330;0.1630;770;0.9130;
331;0.1590;771;0.8930;
332;0.1550;772;0.8680;
333;0.1520;773;0.8460;
334;0.1500;774;0.8190;
335;0.1450;775;0.7940;
336;0.1400;776;0.7650;
337;0.1340;777;0.7400;
338;0.1260;778;0.7080;
339;0.1170;779;0.6820;
340;0.1040;780;0.6540;
341;0.0910;781;0.6300;
342;0.0800;782;0.6010;
343;0.0690;783;0.5790;
344;0.0580;784;0.5550;
345;0.0500;785;0.5290;
346;0.0440;786;0.5050;
347;0.0380;787;0.4830;
348;0.0330;788;0.4600;
349;0.0300;789;0.4420;
350;0.0270;790;0.4240;
351;0.0250;791;0.4060;
352;0.0240;792;0.3890;
353;0.0210;793;0.3730;
354;0.0210;794;0.3550;
355;0.0200;795;0.3400;
356;0.0190;796;0.3250;
357;0.0200;797;0.3090;
358;0.0190;798;0.2970;
359;0.0190;799;0.2860;
360;0.0180;800;0.2760;
361;0.0180;801;0.2690;
362;0.0170;802;0.2630;
363;0.0170;803;0.2560;
364;0.0160;804;0.2450;
365;0.0170;805;0.2360;
366;0.0170;806;0.2270;
367;0.0160;807;0.2210;
368;0.0150;808;0.2120;
369;0.0180;809;0.2100;
370;0.0170;810;0.2060;
371;0.0170;811;0.2020;
372;0.0160;812;0.1980;
373;0.0170;813;0.1930;
374;0.0170;814;0.1940;
375;0.0170;815;0.1960;
376;0.0180;816;0.1950;
377;0.0190;817;0.1910;
378;0.0200;818;0.1890;
379;0.0170;819;0.1900;
380;0.0180;820;0.1870;
381;0.0170;821;0.1920;
382;0.0180;822;0.1910;
383;0.0190;823;0.1930;
384;0.0180;824;0.1950;
385;0.0190;825;0.1960;
386;0.0190;826;0.2010;
387;0.0200;827;0.2020;
388;0.0200;828;0.1990;
389;0.0200;829;0.2050;
390;0.0200;830;0.2070;
391;0.0200;831;0.2130;
392;0.0210;832;0.2090;
393;0.0210;833;0.2150;
394;0.0210;834;0.2150;
395;0.0220;835;0.2190;
396;0.0230;836;0.2180;
397;0.0230;837;0.2250;
398;0.0230;838;0.2230;
399;0.0230;839;0.2230;
400;0.0230;840;0.2200;
401;0.0250;841;0.2220;
402;0.0250;842;0.2210;
403;0.0260;843;0.2210;
404;0.0250;844;0.2210;
405;0.0260;845;0.2240;
406;0.0260;846;0.2220;
407;0.0270;847;0.2210;
408;0.0270;848;0.2180;
409;0.0270;849;0.2190;
410;0.0270;850;0.2170;
411;0.0280;851;0.2170;
412;0.0290;852;0.2150;
413;0.0280;853;0.2150;
414;0.0280;854;0.2130;
415;0.0290;855;0.2100;
416;0.0310;856;0.2030;
417;0.0300;857;0.2010;
418;0.0300;858;0.1920;
419;0.0310;859;0.1810;
420;0.0310;860;0.1740;
421;0.0320;861;0.1730;
422;0.0330;862;0.1660;
423;0.0320;863;0.1660;
424;0.0320;864;0.1640;
425;0.0330;865;0.1600;
426;0.0340;866;0.1520;
427;0.0340;867;0.1490;
