Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
250;0.8357;425;0.0057;
251;0.7894;426;0.0047;
252;0.7562;427;0.0047;
253;0.7324;428;0.0049;
254;0.7153;429;0.0044;
255;0.7031;430;0.0047;
256;0.6957;431;0.0052;
257;0.6934;432;0.0046;
258;0.6965;433;0.0044;
259;0.7031;434;0.0048;
260;0.7088;435;0.0047;
261;0.7159;436;0.0049;
262;0.7251;437;0.0047;
263;0.7400;438;0.0044;
264;0.7585;439;0.0047;
265;0.7828;440;0.0047;
266;0.8063;441;0.0046;
267;0.8292;442;0.0045;
268;0.8532;443;0.0048;
269;0.8775;444;0.0045;
270;0.9019;445;0.0049;
271;0.9195;446;0.0044;
272;0.9384;447;0.0050;
273;0.9576;448;0.0055;
274;0.9756;449;0.0052;
275;0.9891;450;0.0052;
276;0.9974;451;0.0056;
278;0.9992;452;0.0052;
279;0.9925;453;0.0057;
280;0.9804;454;0.0059;
281;0.9697;455;0.0064;
282;0.9620;456;0.0073;
283;0.9523;457;0.0087;
284;0.9413;458;0.0090;
285;0.9142;459;0.0110;
286;0.8642;460;0.0111;
287;0.7961;461;0.0121;
288;0.7312;462;0.0134;
289;0.6799;463;0.0132;
290;0.6480;464;0.0152;
291;0.6255;465;0.0150;
292;0.5955;466;0.0175;
293;0.5465;467;0.0182;
294;0.4810;468;0.0187;
295;0.4165;469;0.0190;
296;0.3578;470;0.0201;
297;0.3087;471;0.0215;
298;0.2663;472;0.0232;
299;0.2302;473;0.0263;
300;0.1968;474;0.0279;
301;0.1676;475;0.0317;
302;0.1418;476;0.0347;
303;0.1196;477;0.0395;
304;0.1030;478;0.0429;
305;0.0892;479;0.0470;
306;0.0777;480;0.0531;
307;0.0708;481;0.0589;
308;0.0664;482;0.0644;
309;0.0622;483;0.0728;
310;0.0597;484;0.0803;
311;0.0587;485;0.0889;
312;0.0577;486;0.0981;
313;0.0563;487;0.1081;
314;0.0551;488;0.1157;
315;0.0541;489;0.1276;
316;0.0526;490;0.1394;
317;0.0523;491;0.1497;
318;0.0520;492;0.1616;
319;0.0527;493;0.1777;
320;0.0521;494;0.1938;
321;0.0521;495;0.2064;
322;0.0535;496;0.2291;
323;0.0545;497;0.2538;
324;0.0540;498;0.2752;
325;0.0537;499;0.2947;
326;0.0554;500;0.3173;
327;0.0538;501;0.3418;
328;0.0552;502;0.3721;
329;0.0560;503;0.3912;
330;0.0564;504;0.4090;
331;0.0572;505;0.4447;
332;0.0580;506;0.4657;
333;0.0585;507;0.4958;
334;0.0584;508;0.5123;
335;0.0597;509;0.5398;
336;0.0607;510;0.5583;
337;0.0616;511;0.5866;
338;0.0632;512;0.6136;
339;0.0650;513;0.6354;
340;0.0672;514;0.6578;
341;0.0690;515;0.6847;
342;0.0705;516;0.7078;
343;0.0732;517;0.7336;
344;0.0746;518;0.7558;
345;0.0766;519;0.7801;
346;0.0783;520;0.7921;
347;0.0800;521;0.8187;
348;0.0821;522;0.8350;
349;0.0844;523;0.8611;
350;0.0860;524;0.8648;
351;0.0885;525;0.8773;
352;0.0899;526;0.8923;
353;0.0915;527;0.9114;
354;0.0933;528;0.9232;
355;0.0961;529;0.9327;
356;0.0980;530;0.9399;
357;0.1003;531;0.9618;
358;0.1028;532;0.9617;
359;0.1048;533;0.9639;
360;0.1070;534;0.9752;
361;0.1093;535;0.9765;
362;0.1112;536;0.9891;
363;0.1129;537;0.9852;
364;0.1147;538;0.9921;
365;0.1160;539;0.9907;
366;0.1177;541;0.9900;
367;0.1188;542;0.9880;
368;0.1195;543;0.9783;
369;0.1206;544;0.9801;
370;0.1216;545;0.9801;
371;0.1217;546;0.9759;
372;0.1217;547;0.9739;
373;0.1228;548;0.9688;
374;0.1225;549;0.9668;
375;0.1234;550;0.9626;
376;0.1243;551;0.9550;
377;0.1261;552;0.9428;
378;0.1274;553;0.9396;
379;0.1297;554;0.9417;
380;0.1318;555;0.9236;
381;0.1357;556;0.9164;
382;0.1394;557;0.9108;
383;0.1418;558;0.9071;
384;0.1439;559;0.8948;
385;0.1518;560;0.8813;
386;0.1570;561;0.8794;
387;0.1615;562;0.8699;
388;0.1669;563;0.8661;
389;0.1722;564;0.8502;
390;0.1781;565;0.8369;
391;0.1831;566;0.8307;
392;0.1891;567;0.8258;
393;0.1945;568;0.8076;
394;0.2008;569;0.8018;
395;0.2066;570;0.7936;
396;0.2130;571;0.7860;
397;0.2190;572;0.7814;
398;0.2252;573;0.7598;
399;0.2316;574;0.7616;
400;0.2379;575;0.7419;
401;0.2436;576;0.7380;
402;0.2501;577;0.7367;
403;0.2563;578;0.7197;
404;0.2630;579;0.7092;
405;0.2692;580;0.7006;
406;0.2754;581;0.6940;
407;0.2815;582;0.6784;
408;0.2877;583;0.6628;
409;0.2934;584;0.6562;
410;0.2991;585;0.6432;
411;0.3043;586;0.6351;
412;0.3102;587;0.6299;
413;0.3155;588;0.6132;
414;0.3209;589;0.6022;
415;0.3261;590;0.5880;
416;0.3312;591;0.5816;
417;0.3362;592;0.5824;
418;0.3407;593;0.5690;
419;0.3450;594;0.5573;
420;0.3489;595;0.5436;
421;0.3529;596;0.5380;
422;0.3565;597;0.5195;
423;0.3592;598;0.5177;
424;0.3632;599;0.5018;
425;0.3660;600;0.4933;
426;0.3681;601;0.4874;
427;0.3703;602;0.4695;
428;0.3727;603;0.4675;
429;0.3733;604;0.4606;
430;0.3752;605;0.4435;
