Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
402;0.0199;491;0.0058;
403;0.0199;492;0.0058;
404;0.0199;493;0.0058;
405;0.0199;494;0.0058;
406;0.0199;495;0.0058;
407;0.0199;496;0.0058;
408;0.0199;497;0.0058;
409;0.0217;498;0.0058;
410;0.0234;499;0.0058;
411;0.0234;500;0.0058;
412;0.0234;501;0.0058;
413;0.0234;502;0.0059;
414;0.0267;503;0.0062;
415;0.0269;504;0.0094;
416;0.0269;505;0.0094;
417;0.0296;506;0.0094;
418;0.0340;507;0.0129;
419;0.0374;508;0.0128;
420;0.0395;509;0.0164;
421;0.0441;510;0.0191;
422;0.0480;511;0.0234;
423;0.0514;512;0.0305;
424;0.0575;513;0.0397;
425;0.0620;514;0.0476;
426;0.0655;515;0.0615;
427;0.0674;516;0.0802;
428;0.0720;517;0.0962;
429;0.0761;518;0.1250;
430;0.0774;519;0.1636;
431;0.0795;520;0.2001;
432;0.0830;521;0.2543;
433;0.0830;522;0.3239;
434;0.0812;523;0.3783;
435;0.0795;524;0.4651;
436;0.0795;525;0.5591;
437;0.0795;526;0.6440;
438;0.0795;527;0.7324;
439;0.0828;528;0.8157;
440;0.0830;529;0.8904;
441;0.0848;530;0.9446;
442;0.0927;531;0.9722;
443;0.1007;532;1.0000;
444;0.1087;533;0.9662;
445;0.1167;534;0.9383;
446;0.1276;535;0.8963;
447;0.1445;536;0.8305;
448;0.1584;537;0.7624;
449;0.1687;538;0.7054;
450;0.1871;539;0.6325;
451;0.2064;540;0.5568;
452;0.2208;541;0.4974;
453;0.2360;542;0.4439;
454;0.2529;543;0.3968;
455;0.2707;544;0.3560;
456;0.2784;545;0.3301;
457;0.2865;546;0.2916;
458;0.2901;547;0.2634;
459;0.2900;548;0.2397;
460;0.2872;549;0.2194;
461;0.2792;550;0.2012;
462;0.2712;551;0.1826;
463;0.2632;552;0.1713;
464;0.2543;553;0.1599;
465;0.2392;554;0.1493;
466;0.2250;555;0.1413;
467;0.2172;556;0.1392;
468;0.2128;557;0.1426;
469;0.2129;558;0.1427;
470;0.2129;559;0.1463;
471;0.2210;560;0.1547;
472;0.2339;561;0.1666;
473;0.2485;562;0.1791;
474;0.2634;563;0.1929;
475;0.2830;564;0.2073;
476;0.3154;565;0.2265;
477;0.3483;566;0.2424;
478;0.3756;567;0.2566;
479;0.4171;568;0.2762;
480;0.4555;569;0.2936;
481;0.4856;570;0.3027;
482;0.5374;571;0.3075;
483;0.5942;572;0.3117;
484;0.6326;573;0.3146;
485;0.6561;574;0.3110;
486;0.6912;575;0.3076;
487;0.7220;576;0.2955;
488;0.7380;577;0.2873;
489;0.7519;578;0.2732;
490;0.7532;579;0.2584;
491;0.7515;580;0.2413;
492;0.7418;581;0.2245;
493;0.7172;582;0.2120;
494;0.6773;583;0.1951;
495;0.6319;584;0.1821;
496;0.5912;585;0.1679;
497;0.5366;586;0.1527;
498;0.4804;587;0.1402;
499;0.4534;588;0.1264;
500;0.3953;589;0.1172;
501;0.3448;590;0.1067;
502;0.3194;591;0.0976;
503;0.3072;592;0.0892;
504;0.2970;593;0.0794;
505;0.2985;594;0.0749;
506;0.3065;595;0.0690;
507;0.3212;596;0.0623;
508;0.3430;597;0.0578;
509;0.3681;598;0.0534;
510;0.3899;599;0.0515;
511;0.4320;600;0.0480;
512;0.4728;601;0.0444;
513;0.5015;602;0.0444;
514;0.5432;603;0.0409;
515;0.5976;604;0.0409;
516;0.6495;605;0.0409;
517;0.7008;606;0.0385;
518;0.7515;607;0.0409;
519;0.8103;608;0.0409;
520;0.8499;609;0.0409;
521;0.8891;610;0.0409;
522;0.9299;611;0.0409;
523;0.9647;612;0.0444;
524;0.9790;613;0.0444;
525;0.9906;614;0.0444;
526;1.0000;615;0.0480;
527;0.9918;616;0.0480;
528;0.9854;617;0.0480;
529;0.9731;618;0.0480;
530;0.9678;619;0.0515;
531;0.9150;620;0.0515;
532;0.8632;621;0.0515;
533;0.7717;622;0.0510;
534;0.6847;623;0.0480;
535;0.5981;624;0.0480;
536;0.4831;625;0.0480;
537;0.3927;626;0.0470;
538;0.3160;627;0.0444;
539;0.2586;628;0.0414;
540;0.1949;629;0.0406;
541;0.1472;630;0.0374;
542;0.1251;631;0.0374;
543;0.0950;632;0.0362;
544;0.0715;633;0.0339;
545;0.0589;634;0.0304;
546;0.0440;635;0.0304;
547;0.0311;636;0.0268;
548;0.0234;637;0.0269;
549;0.0199;638;0.0269;
550;0.0164;639;0.0234;
551;0.0093;640;0.0228;
552;0.0094;641;0.0199;
553;0.0069;642;0.0199;
554;0.0071;643;0.0198;
555;0.0058;644;0.0164;
556;0.0047;645;0.0164;
557;0.0047;646;0.0152;
558;0.0047;;;
559;0.0047;;;
560;0.0047;;;
