Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
250;1.0000;430;0.0068;
251;0.9814;431;0.0065;
252;0.9599;432;0.0062;
253;0.9457;433;0.0060;
254;0.9314;434;0.0057;
255;0.9125;435;0.0055;
256;0.8930;436;0.0054;
257;0.8743;437;0.0052;
258;0.8598;438;0.0053;
259;0.8436;439;0.0056;
260;0.8282;440;0.0059;
261;0.8152;441;0.0062;
262;0.7986;442;0.0062;
263;0.7838;443;0.0063;
264;0.7708;444;0.0063;
265;0.7572;445;0.0062;
266;0.7420;446;0.0058;
267;0.7292;447;0.0054;
268;0.7172;448;0.0050;
269;0.7063;449;0.0049;
270;0.6942;450;0.0051;
271;0.6801;451;0.0053;
272;0.6699;452;0.0055;
273;0.6592;453;0.0052;
274;0.6494;454;0.0049;
275;0.6385;455;0.0046;
276;0.6275;456;0.0043;
277;0.6152;457;0.0040;
278;0.6060;458;0.0037;
279;0.5950;459;0.0034;
280;0.5846;460;0.0035;
281;0.5720;461;0.0037;
282;0.5620;462;0.0040;
283;0.5545;463;0.0042;
284;0.5440;464;0.0041;
285;0.5327;465;0.0039;
286;0.5198;466;0.0037;
287;0.5098;467;0.0036;
288;0.5015;468;0.0039;
289;0.4917;469;0.0042;
290;0.4833;470;0.0046;
291;0.4745;471;0.0046;
292;0.4670;472;0.0045;
293;0.4572;473;0.0044;
294;0.4461;474;0.0043;
295;0.4348;475;0.0041;
296;0.4225;476;0.0039;
297;0.4129;477;0.0037;
298;0.4052;478;0.0035;
299;0.3954;479;0.0035;
300;0.3866;480;0.0034;
301;0.3765;481;0.0034;
302;0.3692;482;0.0034;
303;0.3627;483;0.0034;
304;0.3550;484;0.0033;
305;0.3479;485;0.0033;
306;0.3404;486;0.0032;
307;0.3349;487;0.0030;
308;0.3292;488;0.0029;
309;0.3238;489;0.0029;
310;0.3186;490;0.0031;
311;0.3131;491;0.0033;
312;0.3090;492;0.0036;
313;0.3047;493;0.0036;
314;0.3004;494;0.0036;
315;0.2962;495;0.0037;
316;0.2925;496;0.0037;
317;0.2882;497;0.0036;
318;0.2853;498;0.0035;
319;0.2813;499;0.0034;
320;0.2781;500;0.0032;
321;0.2742;501;0.0032;
322;0.2709;502;0.0030;
323;0.2680;503;0.0030;
324;0.2651;504;0.0027;
325;0.2624;505;0.0024;
326;0.2587;506;0.0021;
327;0.2562;507;0.0019;
328;0.2538;508;0.0019;
329;0.2509;509;0.0020;
330;0.2484;510;0.0020;
331;0.2454;511;0.0020;
332;0.2430;512;0.0019;
333;0.2405;513;0.0018;
334;0.2382;514;0.0017;
335;0.2360;515;0.0017;
336;0.2334;516;0.0017;
337;0.2315;517;0.0017;
338;0.2291;518;0.0017;
339;0.2271;519;0.0017;
340;0.2252;520;0.0018;
341;0.2226;521;0.0018;
342;0.2204;522;0.0018;
343;0.2189;523;0.0017;
344;0.2167;524;0.0017;
345;0.2148;525;0.0017;
346;0.2126;526;0.0017;
347;0.2107;527;0.0018;
348;0.2093;528;0.0019;
349;0.2073;529;0.0016;
350;0.2055;530;0.0013;
351;0.2035;531;0.0010;
352;0.2019;532;0.0007;
353;0.2002;533;0.0009;
354;0.1982;534;0.0011;
355;0.1967;535;0.0013;
356;0.1949;536;0.0014;
357;0.1930;537;0.0013;
358;0.1918;538;0.0012;
359;0.1903;539;0.0012;
360;0.1885;540;0.0012;
361;0.1867;541;0.0012;
362;0.1852;542;0.0012;
363;0.1841;543;0.0012;
364;0.1824;544;0.0010;
365;0.1808;545;0.0009;
366;0.1792;546;0.0008;
367;0.1776;547;0.0007;
368;0.1765;548;0.0005;
369;0.1750;549;0.0004;
370;0.1736;550;0.0003;
371;0.1719;551;0.0005;
372;0.1704;552;0.0006;
373;0.1691;553;0.0008;
374;0.1676;554;0.0009;
375;0.1664;555;0.0009;
376;0.1650;556;0.0009;
377;0.1632;557;0.0009;
378;0.1621;558;0.0010;
379;0.1607;559;0.0011;
380;0.1596;560;0.0011;
381;0.1582;561;0.0011;
382;0.1569;562;0.0010;
383;0.1554;563;0.0008;
384;0.1541;564;0.0007;
385;0.1528;565;0.0009;
386;0.1514;566;0.0011;
387;0.1499;567;0.0013;
388;0.1491;568;0.0013;
389;0.1480;569;0.0011;
390;0.1463;570;0.0008;
391;0.1454;571;0.0006;
392;0.1441;572;0.0006;
393;0.1429;573;0.0005;
394;0.1418;574;0.0004;
395;0.1407;575;0.0005;
396;0.1396;576;0.0007;
397;0.1381;577;0.0009;
398;0.1367;578;0.0011;
399;0.1357;579;0.0012;
400;0.1346;580;0.0013;
401;0.1338;581;0.0014;
402;0.1324;582;0.0015;
403;0.1311;583;0.0015;
404;0.1300;584;0.0016;
405;0.1293;585;0.0016;
406;0.1283;586;0.0020;
407;0.1269;587;0.0023;
408;0.1257;588;0.0026;
409;0.1247;589;0.0029;
410;0.1235;590;0.0031;
411;0.1229;591;0.0033;
412;0.1215;592;0.0035;
413;0.1202;593;0.0037;
414;0.1192;594;0.0040;
415;0.1182;595;0.0042;
416;0.1172;596;0.0046;
417;0.1162;597;0.0051;
418;0.1150;598;0.0056;
419;0.1142;599;0.0062;
420;0.1135;600;0.0071;
421;0.1125;601;0.0080;
422;0.1113;602;0.0090;
423;0.1103;603;0.0100;
424;0.1093;604;0.0111;
425;0.1084;605;0.0122;
426;0.1075;606;0.0133;
427;0.1068;607;0.0153;
428;0.1058;608;0.0173;
429;0.1049;609;0.0194;
430;0.1041;610;0.0216;
431;0.1032;611;0.0242;
432;0.1025;612;0.0267;
433;0.1016;613;0.0293;
434;0.1008;614;0.0322;
435;0.1001;615;0.0351;
436;0.0993;616;0.0380;
437;0.0986;617;0.0414;
438;0.0979;618;0.0452;
439;0.0972;619;0.0491;
440;0.0964;620;0.0530;
441;0.0958;621;0.0577;
442;0.0952;622;0.0624;
443;0.0945;623;0.0672;
444;0.0939;624;0.0736;
445;0.0932;625;0.0810;
446;0.0925;626;0.0883;
447;0.0920;627;0.0964;
448;0.0915;628;0.1076;
449;0.0908;629;0.1188;
450;0.0902;630;0.1299;
451;0.0894;631;0.1459;
452;0.0888;632;0.1635;
453;0.0882;633;0.1812;
454;0.0877;634;0.2018;
455;0.0869;635;0.2299;
456;0.0864;636;0.2580;
457;0.0857;637;0.2861;
458;0.0851;638;0.3238;
459;0.0845;639;0.3632;
460;0.0839;640;0.4026;
461;0.0832;641;0.4472;
462;0.0825;642;0.4993;
463;0.0818;643;0.5515;
464;0.0811;644;0.6036;
465;0.0804;645;0.6577;
466;0.0798;646;0.7119;
467;0.0789;647;0.7661;
468;0.0783;648;0.8148;
469;0.0776;649;0.8589;
470;0.0767;650;0.9030;
471;0.0762;651;0.9441;
472;0.0755;652;0.9627;
473;0.0748;653;0.9814;
474;0.0741;654;1.0000;
475;0.0733;655;0.9992;
476;0.0729;656;0.9903;
477;0.0720;657;0.9813;
478;0.0715;658;0.9668;
479;0.0705;659;0.9387;
480;0.0702;660;0.9105;
481;0.0698;661;0.8824;
