Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
401;0.0030;537;0.0182;
402;0.0012;538;0.0207;
403;0.0001;540;0.0242;
404;0.0000;541;0.0279;
405;0.0000;542;0.0321;
406;0.0000;543;0.0372;
407;0.0000;544;0.0426;
408;0.0000;545;0.0490;
409;0.0000;546;0.0592;
410;0.0000;547;0.0740;
411;0.0000;548;0.0937;
412;0.0000;549;0.1167;
413;0.0000;550;0.1445;
414;0.0000;551;0.1793;
415;0.0000;552;0.2175;
416;0.0000;553;0.2532;
417;0.0000;554;0.2887;
418;0.0000;555;0.3343;
419;0.0000;556;0.3951;
420;0.0000;557;0.4582;
421;0.0000;558;0.5147;
422;0.0000;559;0.5654;
423;0.0000;560;0.6214;
424;0.0000;561;0.6824;
425;0.0000;562;0.7362;
426;0.0000;563;0.7864;
427;0.0000;564;0.8438;
428;0.0000;565;0.9094;
429;0.0000;566;0.9572;
430;0.0000;567;0.9828;
431;0.0000;568;0.9942;
432;0.0000;569;0.9999;
433;0.0000;570;1.0000;
434;0.0000;571;0.9975;
435;0.0000;572;0.9891;
436;0.0000;573;0.9750;
437;0.0000;574;0.9537;
438;0.0000;575;0.9273;
439;0.0000;576;0.8969;
440;0.0000;577;0.8676;
441;0.0000;578;0.8405;
442;0.0007;579;0.8155;
443;0.0019;580;0.7901;
444;0.0029;581;0.7621;
445;0.0034;582;0.7332;
446;0.0043;583;0.7082;
447;0.0048;584;0.6860;
448;0.0059;585;0.6593;
449;0.0066;586;0.6269;
450;0.0076;587;0.5964;
451;0.0083;588;0.5713;
452;0.0096;589;0.5481;
453;0.0106;590;0.5242;
454;0.0119;591;0.5004;
455;0.0131;592;0.4776;
456;0.0147;593;0.4556;
457;0.0162;594;0.4389;
458;0.0180;595;0.4290;
459;0.0198;596;0.4251;
460;0.0216;597;0.4221;
461;0.0237;598;0.4198;
462;0.0261;599;0.4173;
463;0.0287;600;0.4149;
464;0.0313;601;0.4130;
465;0.0345;602;0.4114;
466;0.0380;603;0.4099;
467;0.0418;604;0.4085;
468;0.0456;605;0.4072;
469;0.0493;606;0.4059;
470;0.0532;607;0.4046;
471;0.0576;608;0.4033;
472;0.0620;609;0.4021;
473;0.0661;610;0.4008;
474;0.0699;611;0.3992;
475;0.0745;612;0.3972;
476;0.0793;613;0.3950;
477;0.0841;614;0.3925;
478;0.0886;615;0.3889;
479;0.0931;616;0.3829;
480;0.0975;617;0.3749;
481;0.1024;618;0.3663;
482;0.1076;619;0.3582;
483;0.1127;620;0.3497;
484;0.1179;621;0.3405;
485;0.1230;622;0.3308;
486;0.1284;623;0.3210;
487;0.1340;624;0.3110;
488;0.1396;625;0.3006;
489;0.1451;626;0.2902;
490;0.1505;627;0.2796;
491;0.1562;628;0.2688;
492;0.1618;629;0.2584;
493;0.1677;630;0.2487;
494;0.1737;631;0.2393;
495;0.1797;632;0.2301;
496;0.1858;633;0.2215;
497;0.1919;634;0.2133;
498;0.1975;635;0.2050;
499;0.2032;636;0.1969;
500;0.2107;637;0.1891;
501;0.2214;638;0.1816;
502;0.2350;639;0.1742;
503;0.2513;640;0.1676;
504;0.2689;641;0.1621;
505;0.2869;642;0.1575;
506;0.3046;643;0.1529;
507;0.3233;644;0.1486;
508;0.3422;645;0.1445;
509;0.3612;646;0.1405;
510;0.3796;647;0.1367;
511;0.3983;648;0.1334;
512;0.4158;649;0.1304;
513;0.4324;650;0.1277;
514;0.4479;651;0.1250;
515;0.4624;652;0.1222;
516;0.4750;653;0.1195;
517;0.4852;654;0.1169;
518;0.4932;655;0.1145;
519;0.4981;656;0.1121;
520;0.5004;657;0.1097;
521;0.5009;658;0.1072;
522;0.4999;659;0.1048;
523;0.4961;660;0.1024;
524;0.4897;661;0.0999;
525;0.4832;662;0.0975;
526;0.4787;663;0.0951;
527;0.4777;664;0.0929;
528;0.4793;665;0.0906;
529;0.4830;666;0.0884;
530;0.4876;667;0.0861;
531;0.4932;668;0.0839;
532;0.5001;669;0.0816;
533;0.5087;670;0.0795;
534;0.5191;671;0.0773;
535;0.5311;672;0.0751;
536;0.5455;673;0.0729;
537;0.5629;674;0.0707;
538;0.5832;675;0.0686;
539;0.6071;676;0.0668;
540;0.6357;677;0.0651;
541;0.6700;678;0.0633;
542;0.7086;679;0.0616;
543;0.7494;680;0.0599;
544;0.7881;681;0.0582;
545;0.8224;682;0.0565;
546;0.8540;683;0.0547;
547;0.8865;684;0.0528;
548;0.9205;685;0.0509;
549;0.9524;686;0.0490;
550;0.9771;687;0.0471;
551;0.9926;688;0.0451;
552;1.0000;689;0.0434;
553;0.9997;690;0.0418;
554;0.9920;691;0.0405;
555;0.9764;692;0.0391;
556;0.9527;693;0.0377;
557;0.9202;694;0.0363;
558;0.8795;695;0.0349;
559;0.8296;696;0.0333;
560;0.7729;697;0.0315;
561;0.7141;;;
562;0.6569;;;
563;0.6015;;;
564;0.5483;;;
565;0.4976;;;
566;0.4489;;;
567;0.4021;;;
568;0.3579;;;
569;0.3162;;;
570;0.2762;;;
571;0.2389;;;
572;0.2041;;;
573;0.1724;;;
574;0.1437;;;
575;0.1184;;;
576;0.0965;;;
577;0.0786;;;
578;0.0648;;;
579;0.0552;;;
580;0.0485;;;
581;0.0426;;;
582;0.0370;;;
583;0.0317;;;
584;0.0269;;;
585;0.0220;;;
586;0.0179;;;
587;0.0145;;;
588;0.0118;;;
589;0.0095;;;
590;0.0081;;;
591;0.0071;;;
592;0.0066;;;
593;0.0061;;;
594;0.0058;;;
595;0.0053;;;
596;0.0049;;;
597;0.0046;;;
598;0.0046;;;
