Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
400;0.0547;605;0.0276;
401;0.0534;606;0.0318;
402;0.0522;607;0.0368;
403;0.0509;608;0.0425;
404;0.0496;609;0.0493;
405;0.0486;610;0.0565;
406;0.0476;611;0.0658;
407;0.0468;612;0.0750;
408;0.0456;613;0.0850;
409;0.0446;614;0.0968;
410;0.0438;615;0.1114;
411;0.0426;616;0.1270;
412;0.0420;617;0.1454;
413;0.0412;618;0.1642;
414;0.0403;619;0.1865;
415;0.0397;620;0.2117;
416;0.0388;621;0.2391;
417;0.0380;622;0.2703;
418;0.0373;623;0.3021;
419;0.0365;624;0.3395;
420;0.0359;625;0.3739;
421;0.0354;626;0.4185;
422;0.0345;627;0.4627;
423;0.0334;628;0.5076;
424;0.0329;629;0.5574;
425;0.0322;630;0.6102;
426;0.0314;631;0.6646;
427;0.0311;632;0.7181;
428;0.0306;633;0.7631;
429;0.0296;634;0.8123;
430;0.0289;635;0.8584;
431;0.0281;636;0.8991;
432;0.0273;637;0.9344;
433;0.0264;638;0.9608;
434;0.0256;639;0.9827;
435;0.0246;640;0.9969;
436;0.0238;641;1.0000;
437;0.0228;642;1.0000;
438;0.0220;643;0.9934;
439;0.0213;644;0.9713;
440;0.0205;645;0.9468;
441;0.0195;646;0.9193;
442;0.0187;647;0.8892;
443;0.0177;648;0.8506;
444;0.0167;649;0.8104;
445;0.0162;650;0.7687;
446;0.0155;651;0.7319;
447;0.0149;652;0.6887;
448;0.0142;653;0.6524;
449;0.0134;654;0.6107;
450;0.0127;655;0.5758;
451;0.0122;656;0.5394;
452;0.0119;657;0.5078;
453;0.0112;658;0.4725;
454;0.0107;659;0.4440;
455;0.0102;660;0.4186;
456;0.0098;661;0.3942;
457;0.0094;662;0.3707;
458;0.0092;663;0.3513;
459;0.0091;664;0.3337;
460;0.0088;665;0.3153;
461;0.0086;666;0.3007;
462;0.0083;667;0.2862;
463;0.0081;668;0.2742;
464;0.0081;669;0.2611;
465;0.0081;670;0.2507;
466;0.0079;671;0.2412;
467;0.0079;672;0.2340;
468;0.0079;673;0.2270;
469;0.0079;674;0.2208;
470;0.0078;675;0.2169;
471;0.0076;676;0.2131;
472;0.0076;677;0.2087;
473;0.0078;678;0.2053;
474;0.0076;679;0.2031;
475;0.0074;680;0.2001;
476;0.0076;681;0.1995;
477;0.0078;682;0.1973;
478;0.0079;683;0.1980;
479;0.0081;684;0.1980;
480;0.0081;685;0.1971;
481;0.0084;686;0.1974;
482;0.0086;687;0.1974;
483;0.0089;688;0.1972;
484;0.0092;689;0.1972;
485;0.0096;690;0.1975;
486;0.0102;691;0.1966;
487;0.0104;692;0.1969;
488;0.0106;693;0.1966;
489;0.0114;694;0.1961;
490;0.0119;695;0.1965;
491;0.0122;696;0.1937;
492;0.0130;697;0.1935;
493;0.0134;698;0.1915;
494;0.0137;699;0.1907;
495;0.0145;700;0.1893;
496;0.0154;701;0.1866;
497;0.0162;702;0.1840;
498;0.0170;703;0.1807;
499;0.0175;704;0.1770;
500;0.0183;705;0.1747;
501;0.0193;706;0.1707;
502;0.0203;707;0.1660;
503;0.0213;708;0.1622;
504;0.0223;709;0.1581;
505;0.0233;710;0.1541;
506;0.0241;711;0.1494;
507;0.0254;712;0.1449;
508;0.0268;713;0.1390;
509;0.0278;714;0.1348;
510;0.0296;715;0.1297;
511;0.0309;716;0.1248;
512;0.0322;717;0.1202;
513;0.0342;718;0.1150;
514;0.0355;719;0.1093;
515;0.0372;720;0.1041;
516;0.0393;721;0.1000;
517;0.0410;722;0.0957;
518;0.0428;723;0.0910;
519;0.0453;724;0.0867;
