Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
500;0.0080;782;0.8050;
501;0.0120;783;0.8380;
502;0.0100;784;0.8640;
503;0.0090;785;0.8960;
504;0.0080;786;0.9190;
505;0.0110;787;0.9420;
506;0.0060;788;0.9620;
507;0.0070;789;0.9730;
508;0.0070;790;0.9870;
509;0.0090;791;0.9930;
510;0.0130;792;1.0000;
511;0.0090;793;0.9980;
512;0.0130;794;0.9960;
513;0.0090;795;0.9860;
514;0.0130;796;0.9750;
515;0.0140;797;0.9590;
516;0.0110;798;0.9440;
517;0.0120;799;0.9230;
518;0.0120;800;0.9060;
519;0.0110;801;0.8780;
520;0.0150;802;0.8550;
521;0.0160;803;0.8240;
522;0.0080;804;0.8020;
523;0.0140;805;0.7680;
524;0.0140;806;0.7420;
525;0.0150;807;0.7060;
526;0.0110;808;0.6810;
527;0.0170;809;0.6480;
528;0.0160;810;0.6200;
529;0.0140;811;0.5910;
530;0.0150;812;0.5660;
531;0.0120;813;0.5350;
532;0.0180;814;0.5120;
533;0.0140;815;0.4850;
534;0.0130;816;0.4630;
535;0.0160;817;0.4380;
536;0.0170;818;0.4180;
537;0.0170;819;0.3940;
538;0.0190;820;0.3730;
539;0.0180;821;0.3560;
540;0.0140;822;0.3420;
541;0.0130;823;0.3220;
542;0.0180;824;0.3060;
543;0.0200;825;0.2900;
544;0.0200;826;0.2760;
545;0.0190;827;0.2610;
546;0.0200;828;0.2490;
547;0.0210;829;0.2350;
548;0.0220;830;0.2220;
549;0.0210;831;0.2110;
550;0.0240;832;0.2020;
551;0.0240;833;0.1920;
552;0.0240;834;0.1850;
553;0.0250;835;0.1710;
554;0.0250;836;0.1650;
555;0.0240;837;0.1540;
556;0.0260;838;0.1450;
557;0.0250;839;0.1350;
558;0.0250;840;0.1280;
559;0.0280;841;0.1200;
560;0.0290;842;0.1140;
561;0.0270;843;0.1060;
562;0.0270;844;0.0990;
563;0.0280;845;0.0940;
564;0.0280;846;0.0870;
565;0.0290;847;0.0800;
566;0.0290;848;0.0740;
567;0.0290;849;0.0680;
568;0.0270;850;0.0650;
569;0.0300;851;0.0590;
570;0.0310;852;0.0560;
571;0.0320;853;0.0500;
572;0.0300;854;0.0460;
573;0.0300;855;0.0430;
574;0.0320;856;0.0400;
575;0.0350;857;0.0380;
576;0.0320;858;0.0350;
577;0.0310;859;0.0320;
