Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
450;0.0382;560;0.1050;
451;0.0406;561;0.1147;
452;0.0421;562;0.1287;
453;0.0443;563;0.1424;
454;0.0475;564;0.1578;
455;0.0503;565;0.1713;
456;0.0532;566;0.1881;
457;0.0561;567;0.2003;
458;0.0588;568;0.2138;
459;0.0617;569;0.2218;
460;0.0651;570;0.2343;
461;0.0684;571;0.2400;
462;0.0721;572;0.2442;
463;0.0752;573;0.2472;
464;0.0789;574;0.2469;
465;0.0835;575;0.2452;
466;0.0870;576;0.2381;
467;0.0900;577;0.2341;
468;0.0946;578;0.2256;
469;0.0995;579;0.2177;
470;0.1050;580;0.2083;
471;0.1099;581;0.2015;
472;0.1146;582;0.1909;
473;0.1221;583;0.1839;
474;0.1280;584;0.1743;
475;0.1359;585;0.1671;
476;0.1422;586;0.1610;
477;0.1506;587;0.1548;
478;0.1598;588;0.1482;
479;0.1660;589;0.1439;
480;0.1773;590;0.1387;
481;0.1842;591;0.1335;
482;0.1927;592;0.1285;
483;0.2024;593;0.1246;
484;0.2130;594;0.1207;
485;0.2234;595;0.1185;
486;0.2342;596;0.1137;
487;0.2468;597;0.1103;
488;0.2588;598;0.1079;
489;0.2690;599;0.1047;
490;0.2811;600;0.1014;
491;0.2893;601;0.0976;
492;0.3001;602;0.0957;
493;0.3099;603;0.0938;
494;0.3203;604;0.0921;
495;0.3312;605;0.0906;
496;0.3406;606;0.0880;
497;0.3491;607;0.0882;
498;0.3594;608;0.0862;
499;0.3666;609;0.0872;
500;0.3766;610;0.0868;
501;0.3870;611;0.0872;
502;0.3981;612;0.0884;
503;0.4044;613;0.0887;
504;0.4180;614;0.0920;
505;0.4290;615;0.0939;
506;0.4438;616;0.0962;
507;0.4534;617;0.0996;
508;0.4674;618;0.1050;
509;0.4826;619;0.1092;
510;0.4987;620;0.1145;
511;0.5136;621;0.1198;
512;0.5311;622;0.1274;
513;0.5484;623;0.1321;
514;0.5612;624;0.1410;
515;0.5815;625;0.1495;
516;0.6002;626;0.1555;
517;0.6184;627;0.1660;
518;0.6365;628;0.1780;
519;0.6573;629;0.1862;
520;0.6732;630;0.2014;
521;0.6895;631;0.2125;
522;0.7097;632;0.2268;
523;0.7251;633;0.2431;
524;0.7431;634;0.2602;
525;0.7552;635;0.2775;
526;0.7803;636;0.2967;
527;0.7950;637;0.3131;
528;0.8122;638;0.3342;
529;0.8236;639;0.3522;
530;0.8407;640;0.3784;
531;0.8572;641;0.4007;
532;0.8718;642;0.4245;
533;0.8841;643;0.4546;
534;0.8959;644;0.4856;
535;0.9110;645;0.5126;
536;0.9207;646;0.5458;
537;0.9328;647;0.5794;
538;0.9420;648;0.6159;
539;0.9515;649;0.6544;
540;0.9598;650;0.6914;
541;0.9722;651;0.7261;
542;0.9775;652;0.7708;
543;0.9831;653;0.7991;
544;0.9841;654;0.8388;
545;0.9947;655;0.8680;
546;0.9973;656;0.9024;
547;0.9992;657;0.9258;
548;1.0000;658;0.9441;
549;0.9992;659;0.9633;
550;0.9971;660;0.9777;
551;0.9977;661;0.9880;
552;0.9923;662;0.9936;
553;0.9858;663;0.9984;
554;0.9910;664;1.0000;
555;0.9876;665;0.9959;
556;0.9813;666;0.9902;
557;0.9822;667;0.9866;
558;0.9789;668;0.9758;
559;0.9828;669;0.9665;
560;0.9816;670;0.9575;
561;0.9869;671;0.9439;
562;0.9832;672;0.9325;
563;0.9848;673;0.9168;
564;0.9804;674;0.9021;
565;0.9718;675;0.8839;
566;0.9596;676;0.8568;
567;0.9436;677;0.8349;
568;0.9216;678;0.8081;
569;0.8925;679;0.7811;
570;0.8499;680;0.7433;
571;0.8109;681;0.7151;
572;0.7666;682;0.6800;
573;0.7166;683;0.6436;
574;0.6591;684;0.6044;
575;0.6134;685;0.5721;
576;0.5582;686;0.5334;
577;0.5155;687;0.5021;
578;0.4719;688;0.4631;
579;0.4330;689;0.4356;
580;0.3901;690;0.4036;
581;0.3607;691;0.3772;
582;0.3304;692;0.3494;
583;0.3076;693;0.3279;
584;0.2854;694;0.3035;
585;0.2658;695;0.2862;
586;0.2479;696;0.2685;
587;0.2323;697;0.2536;
588;0.2206;698;0.2392;
589;0.2089;699;0.2279;
590;0.1990;700;0.2126;
591;0.1909;701;0.2047;
592;0.1853;702;0.1954;
593;0.1791;703;0.1872;
594;0.1751;704;0.1753;
595;0.1709;705;0.1718;
596;0.1661;706;0.1633;
597;0.1646;707;0.1580;
598;0.1625;708;0.1525;
599;0.1608;709;0.1472;
600;0.1583;710;0.1413;
601;0.1580;711;0.1378;
602;0.1585;712;0.1336;
603;0.1579;713;0.1279;
604;0.1575;714;0.1236;
605;0.1577;715;0.1199;
606;0.1581;716;0.1175;
607;0.1611;717;0.1162;
608;0.1623;718;0.1123;
609;0.1635;719;0.1074;
610;0.1656;720;0.1055;
611;0.1646;721;0.1038;
612;0.1681;722;0.0987;
613;0.1678;723;0.0961;
614;0.1716;724;0.0941;
615;0.1726;725;0.0903;
616;0.1745;726;0.0879;
617;0.1764;727;0.0870;
618;0.1773;728;0.0836;
619;0.1795;729;0.0815;
620;0.1793;730;0.0793;
621;0.1808;731;0.0761;
622;0.1798;732;0.0734;
623;0.1803;733;0.0716;
624;0.1846;734;0.0694;
625;0.1828;735;0.0675;
626;0.1835;736;0.0658;
627;0.1828;737;0.0643;
628;0.1820;738;0.0618;
629;0.1808;739;0.0601;
630;0.1796;740;0.0579;
631;0.1800;741;0.0564;
632;0.1795;742;0.0543;
633;0.1800;743;0.0527;
634;0.1778;744;0.0497;
635;0.1749;745;0.0494;
636;0.1762;746;0.0464;
637;0.1739;747;0.0446;
638;0.1707;748;0.0422;
639;0.1706;749;0.0407;
640;0.1682;750;0.0392;
641;0.1645;751;0.0380;
642;0.1642;752;0.0351;
643;0.1626;753;0.0344;
644;0.1603;754;0.0321;
645;0.1574;755;0.0311;
646;0.1559;756;0.0292;
647;0.1544;757;0.0278;
648;0.1537;758;0.0264;
649;0.1516;759;0.0256;
650;0.1511;760;0.0238;
;;761;0.0229;
;;762;0.0219;
;;763;0.0212;
;;764;0.0198;
;;765;0.0187;
;;766;0.0174;
;;767;0.0170;
;;768;0.0155;
;;769;0.0150;
;;770;0.0139;
;;771;0.0132;
;;772;0.0121;
;;773;0.0119;
;;774;0.0112;
;;775;0.0099;
;;776;0.0093;
;;777;0.0091;
;;778;0.0085;
;;779;0.0081;
;;780;0.0080;
;;781;0.0075;
;;782;0.0072;
;;783;0.0069;
;;784;0.0063;
;;785;0.0061;
;;786;0.0058;
;;787;0.0054;
;;788;0.0056;
;;789;0.0050;
;;790;0.0050;
;;791;0.0042;
;;792;0.0046;
;;793;0.0043;
;;794;0.0039;
;;795;0.0041;
;;796;0.0039;
;;797;0.0036;
;;798;0.0037;
;;799;0.0037;
