Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
400;0.2619;530;0.2536;
401;0.2649;531;0.2597;
402;0.2666;532;0.2730;
403;0.2697;533;0.2933;
404;0.2730;534;0.3198;
405;0.2759;535;0.3490;
406;0.2781;536;0.3811;
407;0.2809;537;0.4178;
408;0.2837;538;0.4553;
409;0.2823;539;0.4949;
410;0.2840;540;0.5349;
411;0.2851;541;0.5763;
412;0.2866;542;0.6168;
413;0.2886;543;0.6569;
414;0.2884;544;0.6980;
415;0.2894;545;0.7375;
416;0.2902;546;0.7752;
417;0.2925;547;0.8159;
418;0.2965;548;0.8468;
419;0.2997;549;0.8795;
420;0.3030;550;0.9055;
421;0.3068;551;0.9274;
422;0.3099;552;0.9485;
423;0.3155;553;0.9616;
424;0.3201;554;0.9783;
425;0.3249;555;0.9895;
426;0.3316;556;0.9990;
427;0.3354;557;0.9996;
428;0.3382;558;1.0000;
429;0.3393;559;0.9969;
430;0.3406;560;0.9818;
431;0.3394;561;0.9805;
432;0.3349;562;0.9669;
433;0.3315;563;0.9562;
434;0.3263;564;0.9432;
435;0.3194;565;0.9293;
436;0.3103;566;0.9097;
437;0.3015;567;0.8944;
438;0.2937;568;0.8807;
439;0.2864;569;0.8611;
440;0.2793;570;0.8452;
441;0.2728;571;0.8285;
442;0.2675;572;0.8147;
443;0.2636;573;0.8012;
444;0.2618;574;0.7836;
445;0.2610;575;0.7736;
446;0.2607;576;0.7586;
447;0.2626;577;0.7461;
448;0.2637;578;0.7327;
449;0.2681;579;0.7230;
450;0.2724;580;0.7155;
451;0.2766;581;0.7036;
452;0.2830;582;0.6964;
453;0.2888;583;0.6871;
454;0.2969;584;0.6817;
455;0.3039;585;0.6764;
456;0.3084;586;0.6712;
457;0.3156;587;0.6678;
458;0.3208;588;0.6601;
459;0.3272;589;0.6552;
460;0.3327;590;0.6470;
461;0.3396;591;0.6438;
462;0.3431;592;0.6359;
463;0.3506;593;0.6303;
464;0.3564;594;0.6212;
465;0.3600;595;0.6138;
466;0.3655;596;0.6061;
467;0.3723;597;0.5963;
468;0.3819;598;0.5903;
469;0.3873;599;0.5806;
470;0.3986;600;0.5718;
471;0.4079;601;0.5648;
472;0.4175;602;0.5552;
473;0.4311;603;0.5435;
474;0.4438;604;0.5352;
475;0.4586;605;0.5222;
476;0.4732;606;0.5082;
477;0.4892;607;0.4983;
478;0.5077;608;0.4880;
479;0.5280;609;0.4771;
480;0.5451;610;0.4658;
481;0.5641;611;0.4517;
482;0.5832;612;0.4412;
483;0.6023;613;0.4272;
484;0.6193;614;0.4148;
485;0.6368;615;0.4033;
486;0.6524;616;0.3916;
487;0.6649;617;0.3809;
488;0.6768;618;0.3694;
489;0.6848;619;0.3577;
490;0.6911;620;0.3466;
491;0.6988;621;0.3354;
492;0.7036;622;0.3254;
493;0.7085;623;0.3150;
494;0.7143;624;0.3061;
495;0.7195;625;0.2962;
496;0.7171;626;0.2877;
497;0.7132;627;0.2788;
498;0.7094;628;0.2706;
499;0.7023;629;0.2624;
500;0.6986;630;0.2541;
501;0.6992;631;0.2476;
502;0.6941;632;0.2410;
503;0.6912;633;0.2342;
504;0.6904;634;0.2279;
505;0.6906;635;0.2221;
506;0.6946;636;0.2156;
507;0.6985;637;0.2104;
508;0.7079;638;0.2050;
509;0.7176;639;0.1995;
510;0.7332;640;0.1941;
511;0.7485;641;0.1882;
512;0.7619;642;0.1834;
513;0.7765;643;0.1788;
514;0.7959;644;0.1737;
