Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
350;0.0114;570;0.0002;
351;0.0164;571;0.0002;
352;0.0098;572;0.0002;
353;0.0090;573;0.0002;
354;0.0157;574;0.0002;
355;0.0162;575;0.0002;
356;0.0122;576;0.0002;
357;0.0105;577;0.0003;
358;0.0097;578;0.0003;
359;0.0105;579;0.0003;
360;0.0163;580;0.0004;
361;0.0129;581;0.0005;
362;0.0130;582;0.0005;
363;0.0103;583;0.0006;
364;0.0104;584;0.0007;
365;0.0169;585;0.0009;
366;0.0126;586;0.0011;
367;0.0112;587;0.0013;
368;0.0124;588;0.0016;
369;0.0144;589;0.0019;
370;0.0113;590;0.0022;
371;0.0117;591;0.0025;
372;0.0126;592;0.0028;
373;0.0130;593;0.0031;
374;0.0120;594;0.0034;
375;0.0090;595;0.0037;
376;0.0148;596;0.0041;
377;0.0092;597;0.0044;
378;0.0083;598;0.0048;
379;0.0075;599;0.0051;
380;0.0080;600;0.0054;
381;0.0109;601;0.0056;
382;0.0112;602;0.0058;
383;0.0116;603;0.0058;
384;0.0095;604;0.0059;
385;0.0125;605;0.0061;
386;0.0100;606;0.0064;
387;0.0127;607;0.0067;
388;0.0131;608;0.0071;
389;0.0144;609;0.0074;
390;0.0173;610;0.0077;
391;0.0151;611;0.0079;
392;0.0141;612;0.0079;
393;0.0186;613;0.0079;
394;0.0161;614;0.0078;
395;0.0163;615;0.0077;
396;0.0214;616;0.0076;
397;0.0253;617;0.0075;
398;0.0331;618;0.0076;
399;0.0382;619;0.0075;
400;0.0402;620;0.0076;
401;0.0540;621;0.0078;
402;0.0591;622;0.0080;
403;0.0630;623;0.0084;
404;0.0728;624;0.0089;
405;0.0708;625;0.0097;
406;0.0694;626;0.0108;
407;0.0653;627;0.0122;
408;0.0619;628;0.0143;
409;0.0577;629;0.0171;
410;0.0595;630;0.0213;
411;0.0537;631;0.0258;
412;0.0500;632;0.0322;
413;0.0569;633;0.0397;
414;0.0627;634;0.0485;
415;0.0685;635;0.0584;
416;0.0858;636;0.0707;
417;0.1146;637;0.0858;
418;0.1491;638;0.1057;
419;0.1956;639;0.1286;
420;0.2419;640;0.1629;
421;0.2989;641;0.2073;
422;0.3776;642;0.2722;
423;0.5065;643;0.3514;
424;0.6775;644;0.4583;
425;0.8603;645;0.5740;
426;0.9831;646;0.7053;
427;1.0000;647;0.8126;
428;0.9122;648;0.9054;
429;0.7490;649;0.9544;
430;0.5712;650;0.9624;
431;0.4101;651;0.9356;
432;0.2851;652;0.8796;
433;0.1917;653;0.8165;
434;0.1331;654;0.7443;
435;0.0877;655;0.6854;
436;0.0550;656;0.6278;
437;0.0421;657;0.5793;
438;0.0304;658;0.5405;
439;0.0233;659;0.5135;
440;0.0186;660;0.4919;
441;0.0160;661;0.4763;
442;0.0170;662;0.4583;
443;0.0131;663;0.4419;
444;0.0124;664;0.4155;
445;0.0131;665;0.3876;
446;0.0093;666;0.3558;
447;0.0072;667;0.3276;
448;0.0086;668;0.2964;
449;0.0107;669;0.2711;
450;0.0079;670;0.2476;
451;0.0053;671;0.2290;
452;0.0058;672;0.2107;
453;0.0050;673;0.1981;
454;0.0020;674;0.1875;
455;0.0015;675;0.1804;
456;0.0024;676;0.1755;
457;0.0040;677;0.1744;
458;0.0017;678;0.1733;
459;0.0026;679;0.1741;
460;0.0018;680;0.1754;
461;0.0022;681;0.1784;
462;0.0020;682;0.1827;
463;0.0019;683;0.1877;
464;0.0025;684;0.1941;
465;0.0032;685;0.2002;
466;0.0024;686;0.2083;
467;0.0026;687;0.2154;
468;0.0022;688;0.2239;
469;0.0018;689;0.2335;
470;0.0030;690;0.2443;
471;0.0028;691;0.2539;
472;0.0020;692;0.2632;
473;0.0016;693;0.2707;
474;0.0027;694;0.2771;
475;0.0024;695;0.2819;
476;0.0027;696;0.2858;
477;0.0020;697;0.2912;
478;0.0020;698;0.3008;
479;0.0007;699;0.3132;
480;0.0020;700;0.3340;
481;0.0012;701;0.3615;
482;0.0009;702;0.4002;
483;0.0024;703;0.4384;
484;0.0034;704;0.4885;
485;0.0026;705;0.5380;
486;0.0036;706;0.5905;
487;0.0043;707;0.6372;
488;0.0018;708;0.6798;
489;0.0025;709;0.7151;
490;0.0021;710;0.7411;
491;0.0031;711;0.7590;
492;0.0035;712;0.7750;
493;0.0031;713;0.7883;
494;0.0024;714;0.8057;
496;0.0037;715;0.8265;
497;0.0028;716;0.8569;
498;0.0020;717;0.8949;
499;0.0011;718;0.9349;
500;0.0041;719;0.9679;
501;0.0012;720;0.9924;
502;0.0036;721;1.0000;
503;0.0028;722;0.9806;
504;0.0027;723;0.9458;
505;0.0026;724;0.8842;
506;0.0039;725;0.8205;
507;0.0033;726;0.7438;
508;0.0037;727;0.6806;
509;0.0049;728;0.6107;
510;0.0029;729;0.5513;
511;0.0038;730;0.4935;
512;0.0040;731;0.4446;
513;0.0046;732;0.4019;
514;0.0035;733;0.3650;
515;0.0059;734;0.3351;
516;0.0060;735;0.3145;
517;0.0033;736;0.2922;
518;0.0056;737;0.2737;
519;0.0064;738;0.2553;
520;0.0044;739;0.2402;
521;0.0052;740;0.2216;
522;0.0055;741;0.2047;
523;0.0053;742;0.1863;
524;0.0054;743;0.1708;
525;0.0037;744;0.1538;
526;0.0048;745;0.1392;
527;0.0074;746;0.1244;
528;0.0031;747;0.1131;
529;0.0061;748;0.1023;
530;0.0050;749;0.0950;
531;0.0054;750;0.0873;
532;0.0056;751;0.0815;
533;0.0023;752;0.0760;
534;0.0037;753;0.0716;
535;0.0045;754;0.0671;
536;0.0042;755;0.0646;
537;0.0017;756;0.0616;
538;0.0051;757;0.0590;
539;0.0042;758;0.0566;
540;0.0049;759;0.0551;
541;0.0047;760;0.0533;
542;0.0037;761;0.0515;
543;0.0062;762;0.0495;
544;0.0078;763;0.0491;
545;0.0041;764;0.0476;
546;0.0057;765;0.0471;
547;0.0078;766;0.0461;
548;0.0077;767;0.0454;
549;0.0082;768;0.0450;
550;0.0072;769;0.0443;
551;0.0103;770;0.0438;
552;0.0122;771;0.0442;
553;0.0136;772;0.0438;
554;0.0143;773;0.0438;
555;0.0200;774;0.0438;
556;0.0202;775;0.0444;
557;0.0224;776;0.0457;
558;0.0246;777;0.0457;
559;0.0245;778;0.0462;
560;0.0276;779;0.0467;
561;0.0266;780;0.0475;
562;0.0276;781;0.0474;
563;0.0321;782;0.0474;
564;0.0299;783;0.0472;
565;0.0346;784;0.0473;
566;0.0329;785;0.0472;
567;0.0318;786;0.0466;
568;0.0332;787;0.0463;
569;0.0293;788;0.0464;
570;0.0288;789;0.0457;
571;0.0227;790;0.0461;
572;0.0218;791;0.0462;
573;0.0186;792;0.0464;
574;0.0168;793;0.0468;
575;0.0144;794;0.0471;
576;0.0131;795;0.0464;
577;0.0142;796;0.0470;
578;0.0111;797;0.0463;
579;0.0096;798;0.0450;
580;0.0082;799;0.0432;
581;0.0055;800;0.0419;
582;0.0070;;;
583;0.0072;;;
584;0.0066;;;
585;0.0043;;;
586;0.0047;;;
587;0.0045;;;
588;0.0043;;;
589;0.0052;;;
590;0.0032;;;
591;0.0039;;;
592;0.0058;;;
593;0.0036;;;
594;0.0058;;;
595;0.0075;;;
596;0.0060;;;
597;0.0061;;;
598;0.0078;;;
599;0.0091;;;
600;0.0083;;;
601;0.0124;;;
602;0.0131;;;
603;0.0120;;;
604;0.0114;;;
605;0.0142;;;
606;0.0101;;;
607;0.0091;;;
608;0.0085;;;
609;0.0075;;;
610;0.0074;;;
611;0.0062;;;
612;0.0072;;;
613;0.0019;;;
614;0.0046;;;
615;0.0026;;;
616;0.0043;;;
617;0.0018;;;
618;0.0026;;;
619;0.0010;;;
620;0.0011;;;
621;0.0010;;;
622;0.0002;;;
624;0.0036;;;
625;0.0002;;;
627;0.0021;;;
628;0.0008;;;
629;0.0032;;;
630;0.0024;;;
631;0.0051;;;
632;0.0012;;;
634;0.0022;;;
635;0.0006;;;
637;0.0009;;;
638;0.0035;;;
639;0.0021;;;
641;0.0038;;;
643;0.0015;;;
644;0.0017;;;
646;0.0017;;;
647;0.0012;;;
649;0.0020;;;
650;0.0023;;;
651;0.0019;;;
652;0.0002;;;
653;0.0020;;;
655;0.0042;;;
657;0.0004;;;
658;0.0011;;;
659;0.0031;;;
660;0.0040;;;
661;0.0033;;;
662;0.0022;;;
664;0.0017;;;
665;0.0021;;;
669;0.0029;;;
670;0.0020;;;
671;0.0000;;;
673;0.0002;;;
674;0.0028;;;
675;0.0019;;;
676;0.0011;;;
678;0.0005;;;
679;0.0004;;;
680;0.0013;;;
681;0.0019;;;
682;0.0018;;;
